"gene_id","DMSO_01","DMSO_02","DMSO_03","Enoxolone_01","Enoxolone_02","Enoxolone_03"
"CDR20291_2681",22885,18621,31145,19844,38652,29961
"CDR20291_2682",3254084,2035562,3541328,4301383,4875974,3787493
"CDR20291_2683",10401,5180,9371,11016,12619,9647
"CDR20291_2684",10440,5906,11295,10890,11748,10010
"CDR20291_2685",12740,10580,15227,13465,24865,18645
"CDR20291_2686",43396,41709,63018,57987,102153,84511
"CDR20291_2687",6026,3188,5869,6203,7680,5623
"CDR20291_2688",2272,1097,2058,2631,2449,1981
"CDR20291_2689",415,124,300,379,374,274
"CDR20291_2690",27090,29343,58431,35727,59112,65330
"CDR20291_2691",10429,10126,17728,12394,23083,16744
"CDR20291_2692",4418,2972,5662,4116,6677,5547
"CDR20291_2693",5674,4653,8498,6472,9944,9327
"CDR20291_2694",1748,2478,4147,2074,5201,4312
"CDR20291_2695",1185,1247,2132,1321,2546,2317
"CDR20291_2696",1627,924,1773,1517,1923,1561
"CDR20291_2697",162,140,230,116,217,140
"CDR20291_2698",84,64,159,50,122,58
"CDR20291_2699",1509,639,1284,677,1390,671
"CDR20291_2700",125,207,288,129,483,241
"CDR20291_2701",112,147,174,94,286,165
"CDR20291_2702",26,41,50,26,83,49
"CDR20291_2703",4151,1918,3545,3046,3221,2144
"CDR20291_2704",4048,1634,3028,3576,3110,2365
"CDR20291_2705",1902,1278,2539,1361,2141,1360
"CDR20291_2706",6130,4253,8021,5582,11283,7957
"CDR20291_2707",5931,3696,6932,4559,8513,6517
"CDR20291_2708",1997,2816,4917,2191,6351,4704
"CDR20291_2709",1032,388,827,854,947,579
"CDR20291_2710",52,66,95,49,145,107
"CDR20291_2711",57,71,108,43,136,74
"CDR20291_2712",32,42,51,40,61,67
"CDR20291_2713",6259,1888,3651,3945,3903,2354
"CDR20291_2714",450,409,714,541,1095,759
"CDR20291_2715",33247,11246,21508,34305,21621,18083
"CDR20291_2716",0,0,0,0,0,0
"CDR20291_2717",7476,2652,5034,9862,7488,5467
"CDR20291_2718",1219,534,1159,1373,1277,1217
"CDR20291_2719",520,525,841,346,1284,678
"CDR20291_2720",6793,1984,4125,5468,5469,3013
"CDR20291_2721",8957,9246,15650,19224,31870,21855
"CDR20291_2722",19393,13250,29959,4712,8551,8623
"CDR20291_2723",4683,1903,3805,3526,3035,2144
"CDR20291_2724",1392,755,1569,835,1782,960
"CDR20291_2725",235,225,388,192,407,304
"CDR20291_2726",91,121,153,88,188,134
"CDR20291_2727",34,27,46,35,60,39
"CDR20291_2728",54,47,88,49,77,52
"CDR20291_2729",15,9,11,13,17,7
"CDR20291_2730",206,75,175,168,172,90
"CDR20291_2731",3288,2257,3898,3147,4832,3723
"CDR20291_2732",776,458,602,931,1015,588
"CDR20291_2733",11442,5633,10400,8222,7015,5377
"CDR20291_2734",22153,7253,13274,28394,19317,15248
"CDR20291_2735",301,200,406,230,418,306
"CDR20291_2736",281,346,650,321,1036,740
"CDR20291_2737",3011,1547,3046,2154,3651,2150
"CDR20291_2738",1467,942,2058,1867,2348,2745
"CDR20291_2739",735,569,1282,637,1534,1498
"CDR20291_2740",4025,3177,5847,5494,8196,7253
"CDR20291_2741",3269,1574,2492,2775,3247,2112
"CDR20291_2742",7169,4358,8954,7690,9381,8282
"CDR20291_2743",19632,8376,15561,22649,22355,15734
"CDR20291_2744",20589,8888,16380,24257,24601,18587
"CDR20291_2745",15386,7094,12908,17501,16545,14645
"CDR20291_2746",4272,1592,2674,3907,3365,2265
"CDR20291_2747",4363,1922,3872,2995,3893,2104
"CDR20291_2748",6610,2530,4368,6619,4687,3651
"CDR20291_2749",1359,877,1612,1084,1620,1269
"CDR20291_2750",370,283,420,385,445,376
"CDR20291_2751",65,49,91,49,97,55
"CDR20291_2752",87,88,116,53,128,91
"CDR20291_2753",155,103,134,83,143,81
"CDR20291_2754",2222,1020,1886,2183,2793,1851
"CDR20291_2755",742,776,1230,724,1467,1096
"CDR20291_2756",333,420,839,382,766,715
"CDR20291_2757",1186,1164,2407,932,2718,1711
"CDR20291_2758",290,452,696,335,914,669
"CDR20291_2759",157,164,322,121,369,254
"CDR20291_2760",2777,1681,3166,2669,3691,2808
"CDR20291_2761",1363,1287,2157,1418,2778,2358
"CDR20291_2762",3998,3639,6018,4131,7902,6089
"CDR20291_2763",2104,2651,4666,2220,5301,4830
"CDR20291_2764",254,115,186,119,221,120
"CDR20291_2765",851,588,1050,590,957,606
"CDR20291_2766",61,91,103,52,145,109
"CDR20291_2767",11,15,27,14,29,19
"CDR20291_2768",68,123,191,74,271,169
"CDR20291_2769",2428,1660,3203,1908,3615,2216
"CDR20291_2770",552,567,1035,321,930,587
"CDR20291_2771",474,395,624,395,540,460
"CDR20291_2772",261,229,444,214,461,326
"CDR20291_2773",95,175,244,105,255,231
"CDR20291_2774",3156,1021,1710,1627,1385,961
"CDR20291_2775",8935,5771,11349,6342,11511,6205
"CDR20291_2776",14087,12371,25716,13559,26507,22432
"CDR20291_2777",27329,27504,55696,32491,77901,64971
"CDR20291_2778",19061,33109,60911,30189,94189,82511
"CDR20291_2779",24336,33832,62508,40454,108084,86312
"CDR20291_2780",11145,7108,13334,13115,20328,17731
"CDR20291_2781",6096,4851,8980,7478,12097,8835
"CDR20291_2782",608,510,916,625,1264,840
"CDR20291_2783",5646,2435,5479,1822,4110,1925
"CDR20291_2784",6160,1931,3830,4948,3927,2431
"CDR20291_2785",277,156,359,256,455,261
"CDR20291_2786",57,53,81,51,131,98
"CDR20291_2787",176,147,217,206,339,216
"CDR20291_2788",189,279,470,244,729,583
"CDR20291_2789",188,322,470,235,806,667
"CDR20291_2790",33,46,68,38,113,95
"CDR20291_2791",55,79,121,53,208,160
"CDR20291_2792",35,43,83,33,142,100
"CDR20291_2793",45,69,86,48,174,100
"CDR20291_2794",366,443,805,526,1495,1258
"CDR20291_2795",279,213,395,323,698,576
"CDR20291_2796",98,45,101,74,114,97
"CDR20291_2797",16931,9606,17670,17348,21292,15793
"CDR20291_2798",2608,1764,3845,2719,3390,3372
"CDR20291_2799",1302,770,1493,908,1480,973
"CDR20291_2800",1130596,871599,1440325,984993,1550631,993105
"CDR20291_2801",90,75,128,39,116,67
"CDR20291_2802",1900,1048,1860,1367,1911,1475
"CDR20291_2803",302,398,821,331,968,796
"CDR20291_2804",892,535,1179,730,1425,1029
"CDR20291_2805",839,629,1142,834,1675,1262
"CDR20291_2806",482,283,544,390,717,554
"CDR20291_2807",4253,3551,9307,2201,11348,3539
"CDR20291_2808",5,6,4,0,7,2
"CDR20291_2809",3832,2764,5467,1318,2811,1599
"CDR20291_2810",1035,463,1040,532,780,451
"CDR20291_2811",2170,661,1305,1292,1101,755
"CDR20291_2812",468,207,483,308,388,278
"CDR20291_2813",1988,1063,2105,1442,2097,1663
"CDR20291_2814",305,174,386,243,417,324
"CDR20291_2815",666,300,503,569,573,505
"CDR20291_2816",1188,373,670,854,817,547
"CDR20291_2817",1031,431,735,738,710,479
"CDR20291_2818",320,133,309,201,252,182
"CDR20291_2819",958,513,1018,773,1234,893
"CDR20291_2820",388,342,617,456,850,698
"CDR20291_2821",329,249,520,309,679,515
"CDR20291_2822",909,491,890,856,1044,773
"CDR20291_2823",632,300,524,618,710,573
"CDR20291_2824",1953,1243,2252,1985,2712,2012
"CDR20291_2825",457,366,654,507,883,693
"CDR20291_2826",439,326,603,468,786,555
"CDR20291_2827",4098,2417,4469,3067,3895,2891
"CDR20291_2828",3769,1547,2867,2789,2284,1986
"CDR20291_2829",9954,3752,7531,7153,6020,5191
"CDR20291_2830",6900,5703,11496,5548,8682,7785
"CDR20291_2831",2584,902,1698,1906,1670,951
"CDR20291_2832",17745,7809,15319,15038,13989,11240
"CDR20291_2833",57845,16333,33985,46793,33385,24508
"CDR20291_2834",0,0,0,0,0,0
"CDR20291_2835",5707,3380,5803,6845,7526,6626
"CDR20291_2836",351,291,516,358,773,562
"CDR20291_2837",150,204,269,185,431,363
"CDR20291_2838",205,263,321,186,528,360
"CDR20291_2839",28,17,26,21,47,50
"CDR20291_2840",134,223,253,126,485,308
"CDR20291_2841",28799,8861,15710,23318,19526,12650
"CDR20291_2842",341,557,744,318,1178,631
"CDR20291_2843",1048,661,1247,1308,1514,1302
"CDR20291_2844",472,349,647,806,937,814
"CDR20291_2845",10456,3868,8431,10392,9131,6370
"CDR20291_2846",3963,1707,3427,4099,3378,2716
"CDR20291_2847",2911,1468,3405,2385,2514,2035
"CDR20291_2848",3317,1492,2589,2692,3408,2068
"CDR20291_2849",604,580,943,623,1566,901
"CDR20291_2850",200,118,196,201,313,215
"CDR20291_2851",172,125,197,150,275,173
"CDR20291_2852",3906,1757,3498,2995,3430,2123
"CDR20291_2853",383,258,503,235,433,278
"CDR20291_2854",43280,25294,48150,39215,45338,39938
"CDR20291_2855",13050,19051,35162,11655,37831,27021
"CDR20291_2856",2224,1675,3600,1392,2688,2153
"CDR20291_2857",199,174,348,161,367,294
"CDR20291_2858",131,175,271,108,305,215
"CDR20291_2859",103,112,174,85,194,126
"CDR20291_2860",469,371,631,416,693,538
"CDR20291_2861",762,406,795,505,768,476
"CDR20291_2862",245,156,242,201,234,187
"CDR20291_2863",284,218,332,240,400,264
"CDR20291_2864",240,191,375,206,377,254
"CDR20291_2865",1018,668,1086,731,964,710
"CDR20291_2866",149517,68900,125602,76981,81576,55740
"CDR20291_2867",526,375,1032,433,662,889
"CDR20291_2868",1025,648,1404,1385,1609,1046
"CDR20291_2869",573,260,527,367,525,385
"CDR20291_2870",1250,1138,1868,1148,2142,1658
"CDR20291_2871",41886,31213,57881,40792,55813,36406
"CDR20291_2872",6595,2704,4743,5570,5612,3447
"CDR20291_2873",4606,2996,6202,2616,3546,3122
"CDR20291_2874",7996,2406,5342,4601,2983,2453
"CDR20291_2875",8023,4234,9443,4395,3806,3331
"CDR20291_2876",34609,8345,16548,34934,15370,12736
"CDR20291_2877",2568,1153,2509,1587,1980,1197
"CDR20291_2878",3396,2401,3761,2002,3151,1753
"CDR20291_2879",3000,1552,2870,2002,2436,1820
"CDR20291_2880",400,374,733,398,703,702
"CDR20291_2881",141,122,219,144,231,208
"CDR20291_2882",101,84,117,82,191,121
"CDR20291_2883",130,178,240,145,413,280
"CDR20291_2884",28,48,63,28,102,70
"CDR20291_2885",8,7,21,3,20,2
"CDR20291_2886",1380,644,1287,1034,1217,970
"CDR20291_2887",1655,727,1392,1205,1419,750
"CDR20291_2888",2567,982,2275,2013,1983,1363
"CDR20291_2889",3354,1334,2684,3022,2836,2195
"CDR20291_2890",326,241,420,268,501,403
"CDR20291_2891",227,110,204,153,261,117
"CDR20291_2892",144,87,147,99,146,119
"CDR20291_2893",35,18,25,13,41,22
"CDR20291_2894",289,202,317,332,433,287
"CDR20291_2895",91,108,158,112,289,175
"CDR20291_2896",14857,6688,15106,8263,12356,6272
"CDR20291_2897",1089,395,868,980,965,678
"CDR20291_2898",298,247,369,309,501,356
"CDR20291_2899",126,148,193,104,324,221
"CDR20291_2900",13583,5943,11064,14855,16423,10625
"CDR20291_2901",3864,1643,3315,3240,3010,2499
"CDR20291_2902",1978,1250,2470,1985,2365,2231
"CDR20291_2903",1552,1710,3031,1695,3660,2505
"CDR20291_2904",451,504,730,434,1117,772
"CDR20291_2905",697,681,1034,793,1667,1125
"CDR20291_2906",20982,5939,11315,23001,15290,9839
"CDR20291_2907",42394,34092,55183,42701,88307,49703
"CDR20291_2908",2995,1375,2770,2236,2620,1965
"CDR20291_2909",5102,2823,5104,3875,4866,3864
"CDR20291_2910",462,436,950,442,879,740
"CDR20291_2911",1744,1698,2863,1328,3231,2489
"CDR20291_2912",1787,2258,4124,1889,4473,3933
"CDR20291_2913",82,75,127,81,189,115
"CDR20291_2914",93,150,222,93,327,220
"CDR20291_2915",18,36,57,24,82,42
"CDR20291_2916",1425,847,1469,1077,1515,933
"CDR20291_2917",218,121,268,119,212,109
"CDR20291_2918",245,223,378,190,357,243
"CDR20291_2919",25,25,32,18,61,45
"CDR20291_2920",81,95,92,61,176,107
"CDR20291_2921",38,23,34,27,34,27
"CDR20291_2922",184,137,291,48,195,62
"CDR20291_2923",695,523,874,906,1271,1065
"CDR20291_2924",1472,1188,2112,1771,3333,2726
"CDR20291_2925",416,749,1211,595,2195,1814
"CDR20291_2926",1376,690,1388,1135,1703,1250
"CDR20291_2927",46325,26579,47983,44585,68142,44969
"CDR20291_2928",27828,28696,52785,37795,76647,62265
"CDR20291_2929",4932,2171,3965,4420,4653,3272
"CDR20291_2930",32221,17213,31088,39059,43812,33831
"CDR20291_2931",741,1202,1962,536,2277,1335
"CDR20291_2932",157,221,365,35,216,104
"CDR20291_2933",609,328,690,511,697,455
"CDR20291_2934",454,512,666,593,1135,819
"CDR20291_2935",290,363,463,308,790,465
"CDR20291_2936",59,38,94,42,79,60
"CDR20291_2937",3861,1478,3087,6744,7016,7910
"CDR20291_2938",1376,798,1567,3086,4108,4902
"CDR20291_2939",170,130,164,153,291,192
"CDR20291_2940",92,70,157,88,169,133
"CDR20291_2941",10366,5238,9844,9708,9089,7244
"CDR20291_2942",1283,431,1016,1191,1016,849
"CDR20291_2943",492,168,325,558,402,265
"CDR20291_2944",818,381,724,678,770,629
"CDR20291_2945",2237,1256,2396,1378,2594,1712
"CDR20291_2946",60,68,98,69,134,93
"CDR20291_2947",159,147,228,208,344,265
"CDR20291_2948",1810,778,1582,1116,1311,849
"CDR20291_2949",72575,20755,40087,49279,30751,21127
"CDR20291_2950",0,0,0,0,0,0
"CDR20291_2951",124,190,302,110,359,259
"CDR20291_2952",87,121,169,102,267,160
"CDR20291_2953",30,40,56,19,129,55
"CDR20291_2954",3989,1951,3792,4517,5425,4412
"CDR20291_2955",1551,1121,2172,2383,3772,3066
"CDR20291_2956",534,252,641,547,896,624
"CDR20291_2957",97,46,115,57,78,67
"CDR20291_2958",469,368,648,445,760,570
"CDR20291_2959",368,807,1323,375,1665,1398
"CDR20291_2960",169,324,577,226,724,563
"CDR20291_2961",1033,1259,2477,864,2369,1548
"CDR20291_2962",207,249,377,193,443,323
"CDR20291_2963",92,110,166,72,185,136
"CDR20291_2964",7932,3265,6153,6581,6256,4139
"CDR20291_2965",835,779,1422,866,1418,1190
"CDR20291_2966",225,218,430,203,536,300
"CDR20291_2967",452,576,791,491,1328,934
"CDR20291_2968",1922,1091,1934,1666,1873,1466
"CDR20291_2969",1553,1091,2079,1560,2172,1620
"CDR20291_2970",714,402,830,421,666,390
"CDR20291_2971",260,281,466,305,585,453
"CDR20291_2972",113,91,169,132,173,167
"CDR20291_2973",727,573,1056,586,1156,879
"CDR20291_2974",3003,1895,3539,1799,2357,1682
"CDR20291_2975",839,333,838,648,838,512
"CDR20291_2976",313,160,316,329,305,236
"CDR20291_2977",461,234,402,442,565,387
"CDR20291_2978",268,324,551,346,805,603
"CDR20291_2979",170,127,232,183,343,289
"CDR20291_2980",8389,10254,20271,9152,25147,17843
"CDR20291_2981",1435,2022,4148,1545,5144,4231
"CDR20291_2982",464,752,1436,564,1482,1430
"CDR20291_2983",89976,30156,59213,67562,51197,36011
"CDR20291_2984",661,281,486,483,532,371
"CDR20291_2985",5475,2303,3858,3829,3650,2640
"CDR20291_2986",3139,1283,2568,1764,2156,1515
"CDR20291_2987",98,39,94,34,83,41
"CDR20291_2988",324,122,251,105,134,89
"CDR20291_2989",443,282,952,145,551,322
"CDR20291_2990",25235,8444,16036,15711,17718,10749
"CDR20291_2991",16247,5541,10445,12452,10280,7341
"CDR20291_2992",289,246,515,226,603,447
"CDR20291_2993",848,576,961,588,999,772
"CDR20291_2994",4896,2571,5334,3147,3986,3001
"CDR20291_2995",2330,852,1578,1729,1552,1332
"CDR20291_2996",2573,839,1690,1409,1537,1109
"CDR20291_2997",716,231,578,406,575,332
"CDR20291_2998",992,414,938,522,830,546
"CDR20291_2999",586,303,532,374,517,319
"CDR20291_3000",377,303,448,314,548,299
"CDR20291_3001",156,80,143,117,184,90
"CDR20291_3002",88,51,61,45,74,37
"CDR20291_3003",103,83,113,97,121,76
"CDR20291_3004",2353,1215,2212,1294,1875,1024
"CDR20291_3005",787,419,679,447,709,440
"CDR20291_3006",737,1007,1571,590,1847,1254
"CDR20291_3007",1720,1696,3109,1262,3099,2105
"CDR20291_3008",4544,3082,7143,2484,4701,3474
"CDR20291_3009",1514,933,2099,814,1439,1023
"CDR20291_3010",8051,4075,7070,8331,9219,6517
"CDR20291_3011",52521,32817,63578,32875,42881,30705
"CDR20291_3012",10463,4248,6794,9471,9269,5705
"CDR20291_3013",400,169,275,341,298,210
"CDR20291_3014",263,157,273,158,307,176
"CDR20291_3015",645,421,598,511,768,516
"CDR20291_3016",222,188,285,173,388,237
"CDR20291_3017",756,317,652,554,643,461
"CDR20291_3018",28130,7975,14849,25603,15813,11836
"CDR20291_3019",383,244,367,440,666,416
"CDR20291_3020",152,241,307,212,546,378
"CDR20291_3021",8172,3720,6314,6572,6943,5048
"CDR20291_3022",93,105,172,59,209,126
"CDR20291_3023",628,621,1160,512,1658,1092
"CDR20291_3024",81572,40576,91375,60700,68997,51700
"CDR20291_3025",3861,1458,2897,3188,3459,2250
"CDR20291_3026",111542,110769,190201,124401,245292,196612
"CDR20291_3027",44842,77372,131624,51695,177808,138040
"CDR20291_3028",28870,35354,58843,28348,75076,61910
"CDR20291_3029",28312,44079,73770,34940,93255,82690
"CDR20291_3030",427088,201965,339072,418434,421692,301525
"CDR20291_3031",159077,67727,127289,146654,130304,106296
"CDR20291_3032",6391,3284,6233,5845,6641,5748
"CDR20291_3033",298,302,485,337,611,432
"CDR20291_3034",305,303,837,544,640,931
"CDR20291_3035",595,610,1057,777,1706,1184
"CDR20291_3036",520,643,1173,677,1788,1423
"CDR20291_3037",554,663,1069,602,1736,1505
"CDR20291_3038",2980,3054,5242,3331,5073,4659
"CDR20291_3039",622,963,1527,1044,2755,2245
"CDR20291_3040",1069,692,1182,2234,2911,2081
"CDR20291_3041",2022,1492,2676,1832,2890,2323
"CDR20291_3042",1783,1504,2567,1626,3252,2541
"CDR20291_3043",2333,1471,2365,4163,4881,3594
"CDR20291_3044",1946,1082,2082,1891,2323,2038
"CDR20291_3045",1402,911,1639,1122,1560,1167
"CDR20291_3046",182,465,878,236,884,913
"CDR20291_3047",2364,1960,3814,1997,3282,2783
"CDR20291_3048",20798,7340,13989,15867,14478,9756
"CDR20291_3049",84,113,163,55,193,147
"CDR20291_3050",256,251,391,185,495,269
"CDR20291_3051",438,244,414,314,470,282
"CDR20291_3052",1460,740,1289,968,1118,717
"CDR20291_3053",323,201,337,253,285,253
"CDR20291_3054",836,542,846,542,827,569
"CDR20291_3055",516,733,1115,386,1133,685
"CDR20291_3056",308,374,638,204,634,472
"CDR20291_3057",183,326,545,179,542,371
"CDR20291_3058",493,508,810,370,960,619
"CDR20291_3059",83,107,191,83,271,157
"CDR20291_3060",73,48,107,51,157,103
"CDR20291_3061",36,47,77,43,150,100
"CDR20291_3062",680,795,1302,942,1965,1585
"CDR20291_3063",414,429,707,533,1139,854
"CDR20291_3064",8849,3913,7505,9723,9999,6911
"CDR20291_3065",1244,1396,2052,1816,3321,2503
"CDR20291_3066",2176,1484,2845,2366,3850,2903
"CDR20291_3067",885,527,1017,847,1055,1142
"CDR20291_3068",785,250,498,609,583,294
"CDR20291_3069",1793,578,1097,1446,1047,703
"CDR20291_3070",2799,978,1765,1739,1664,965
"CDR20291_3071",2459,754,1577,2038,1760,1288
"CDR20291_3072",656,353,747,603,693,529
"CDR20291_3073",187,98,189,155,182,152
"CDR20291_3074",3111,1095,2156,2349,1747,1277
"CDR20291_3075",6671,2618,4850,6094,4432,3119
"CDR20291_3076",262,231,400,279,655,502
"CDR20291_3077",3643,1550,3070,5365,5209,3951
"CDR20291_3078",6221,3880,6785,6413,9069,7605
"CDR20291_3079",2693,1653,2984,2390,3620,2960
"CDR20291_3080",12,15,17,6,36,34
"CDR20291_3081",5880,4590,8720,4195,6365,5822
"CDR20291_3082",9114,9064,15927,9218,18608,15330
"CDR20291_3083",4769,4585,7883,4607,9584,7686
"CDR20291_3084",5184,9212,16797,5458,22405,16587
"CDR20291_3085",4287,8527,15418,4604,21060,15333
"CDR20291_3086",6340,8833,15866,6033,20394,16525
"CDR20291_3087",5985,11756,20134,7223,26723,21822
"CDR20291_3088",8535,3296,5721,7108,6125,4283
"CDR20291_3089",4856,1872,3431,4600,4124,2767
"CDR20291_3090",1533,1547,3895,1736,2886,4021
"CDR20291_3091",44862,28731,57910,25982,35800,24192
"CDR20291_3092",278,340,549,277,793,561
"CDR20291_3093",5076,2866,5260,5386,6393,5260
"CDR20291_3094",10388,6981,14731,9403,14598,12126
"CDR20291_3095",375,174,368,344,303,238
"CDR20291_3096",994,878,1586,824,2010,1167
"CDR20291_3097",2354,2433,3805,3824,8558,4895
"CDR20291_3098",1130,1215,1887,1600,3893,2598
"CDR20291_3099",447,525,935,678,1989,1461
"CDR20291_3100",1228,1708,2740,1810,5636,3567
"CDR20291_3101",3534,4788,7235,5724,15463,9607
"CDR20291_3102",929,1194,2128,1542,4341,2990
"CDR20291_3103",7385,7223,11790,11412,23962,15866
"CDR20291_3104",5605,4609,8136,4585,9075,6081
"CDR20291_3105",1488,1579,2847,2133,4623,3999
"CDR20291_3106",1451,999,2200,963,1818,1126
"CDR20291_3107",2191,1737,5718,1728,2898,4080
"CDR20291_3108",47567,46843,101315,27603,72656,46426
"CDR20291_3109",461,343,548,278,475,354
"CDR20291_3110",18658,11345,20191,14295,16353,11293
"CDR20291_3111",21243,8773,16689,15174,13590,10902
"CDR20291_3112",8562,3428,7588,5426,6539,4518
"CDR20291_3113",11750,4908,10245,9033,9764,5897
"CDR20291_3114",16922,13013,22167,21170,32330,26160
"CDR20291_3115",143,92,137,95,142,94
"CDR20291_3116",103,87,184,102,251,190
"CDR20291_3117",1589,868,1489,1278,1572,1116
"CDR20291_3118",378,325,474,3245,3110,3597
"CDR20291_3119",241,195,293,1808,1600,2049
"CDR20291_3120",158,175,237,848,1311,1336
"CDR20291_3121",117,162,199,637,1098,1059
"CDR20291_3122",260,331,609,197,668,477
"CDR20291_3123",62,85,113,82,265,189
"CDR20291_3124",929,735,1463,883,2340,1494
"CDR20291_3125",1737,886,1706,1302,2192,1401
"CDR20291_3126",7578,4752,10857,3409,4838,3330
"CDR20291_3127",4747,3561,8818,3262,6673,5326
"CDR20291_3128",3892,2468,6121,2807,4766,4049
"CDR20291_3129",8994,4675,8129,14466,13372,11240
"CDR20291_3130",26236,8684,15788,27512,21910,15091
"CDR20291_3131",1318,637,1317,1415,1818,1404
"CDR20291_3132",1461,1610,2954,807,2130,1737
"CDR20291_3133",11130,5608,10967,6754,7626,5392
"CDR20291_3134",1125,1309,2218,1426,3196,2904
"CDR20291_3135",7061,10822,20255,9239,32674,22917
"CDR20291_3136",518,403,693,367,749,483
"CDR20291_3137",241,331,470,231,565,386
"CDR20291_3138",133,198,281,124,382,213
"CDR20291_3139",82,54,103,32,110,68
"CDR20291_3140",233,117,185,106,163,90
"CDR20291_3141",2868,1115,2039,2391,2025,1406
"CDR20291_3142",1209,1288,2265,1765,3895,3397
"CDR20291_3143",11982,16111,28561,17345,42686,37261
"CDR20291_3144",2702,3353,6781,3896,8890,9256
"CDR20291_3145",9515,2486,4469,9454,5607,3920
"CDR20291_3146",77399,33628,56652,79707,62855,50121
"CDR20291_3147",22249,12050,25391,52067,64104,50313
"CDR20291_3148",3985,2131,4082,4321,5527,4305
"CDR20291_3149",13073,6862,13805,9070,13082,6995
"CDR20291_3150",25479,13080,23219,21111,20979,15944
"CDR20291_3151",30456,12788,24444,24738,25234,19056
"CDR20291_3152",99,63,257,39,103,53
"CDR20291_3153",594,423,1164,231,421,273
"CDR20291_3154",6,1,10,3,8,2
"CDR20291_3155",289,160,292,155,162,106
"CDR20291_3156",718,379,810,383,455,325
"CDR20291_3157",1996,906,1667,1344,1357,944
"CDR20291_3158",1407,977,1929,929,1220,1006
"CDR20291_3159",252,291,529,310,783,616
"CDR20291_3160",583,702,1171,524,1725,1101
"CDR20291_3161",16222,9473,16632,17835,19443,16121
"CDR20291_3162",36176,26939,47591,44423,63665,53479
"CDR20291_3163",3561,4251,7676,3861,9728,7812
"CDR20291_3164",3495,2995,5391,3416,7433,5108
"CDR20291_3165",74464,54784,95625,98560,133999,110184
"CDR20291_3166",28595,21644,38520,39707,52509,47671
"CDR20291_3167",195137,79053,142447,190940,163975,130667
"CDR20291_3168",24325,8356,16349,18111,14495,11036
"CDR20291_3169",69212,30500,62132,51950,42900,36766
"CDR20291_3170",1863,2483,3911,2226,5400,5075
"CDR20291_3171",6180,3135,6075,5885,5185,4600
"CDR20291_3172",4668,2737,5282,3735,3782,2924
"CDR20291_3173",162,118,184,106,232,145
"CDR20291_3174",445,618,1050,509,1249,1205
"CDR20291_3175",955,1525,2410,924,2934,2611
"CDR20291_3176",282,552,857,314,1058,987
"CDR20291_3177",104,139,341,111,266,369
"CDR20291_3178",371,396,729,276,645,647
"CDR20291_3179",2004,2100,3513,2005,4029,3755
"CDR20291_3180",10643,4675,8734,6765,8378,4416
"CDR20291_3181",1180,685,1177,987,1039,917
"CDR20291_3182",242,130,272,136,264,186
"CDR20291_3183",386,389,695,250,643,484
"CDR20291_3184",64,34,72,27,55,16
"CDR20291_3185",1471,525,730,1091,798,565
"CDR20291_3186",453,171,309,308,305,192
"CDR20291_3187",213,76,102,82,131,58
"CDR20291_3187A",3952,5073,5570,3597,5588,3904
"CDR20291_3188",1829,1217,2199,716,2052,774
"CDR20291_3189",4583,3453,5240,2774,3998,2955
"CDR20291_3190",4504,1785,3189,4646,4451,2723
"CDR20291_3191",4501,6749,16979,3468,8763,10018
"CDR20291_3192",854,702,1168,772,1486,1132
"CDR20291_3193",6247,5008,14171,7472,8468,16118
"CDR20291_3194",336,266,634,284,445,574
"CDR20291_3195",2745,1261,2201,3178,2326,1818
"CDR20291_3196",1636,698,1341,1910,1563,1134
"CDR20291_3197",950,501,874,943,1227,855
"CDR20291_3198",2409,838,1813,1285,1348,764
"CDR20291_3199",2719,4348,7730,3669,9519,8529
"CDR20291_3200",877,1037,1893,768,2184,1462
"CDR20291_3201",955,1178,1952,968,2502,1677
"CDR20291_3202",743,650,1091,763,1129,918
"CDR20291_3203",407,404,694,368,923,572
"CDR20291_3204",353,419,728,318,824,568
"CDR20291_3205",961,664,1255,740,1338,848
"CDR20291_3206",402,228,470,259,548,339
"CDR20291_3207",215,136,283,225,344,218
"CDR20291_3208",269,180,353,241,485,340
"CDR20291_3209",4693,1829,3447,2886,2851,2019
"CDR20291_3210",463,358,491,344,697,412
"CDR20291_3211",843,759,1661,438,1400,730
"CDR20291_3212",287,550,798,403,1466,943
"CDR20291_3213",88,143,296,106,456,317
"CDR20291_3214",2302,1975,5026,706,3610,1893
"CDR20291_3215",7161,4298,7840,8138,10443,7808
"CDR20291_3216",46154,63594,104490,58427,147173,120740
"CDR20291_3217",17005,15973,26730,19796,32974,29939
"CDR20291_3218",12809,14561,27149,11488,26863,24251
"CDR20291_3219",17820,7862,14590,17685,16139,13981
"CDR20291_3220",6945,3721,7353,7004,7214,6574
"CDR20291_3221",4427,5346,9888,6174,12493,11009
"CDR20291_3222",6159,4309,7758,6370,9673,7885
"CDR20291_3223",2682,1789,4007,2514,4796,4442
"CDR20291_3224",1451,2081,3795,1682,4501,4864
"CDR20291_3225",1387,1612,2811,1651,3337,3215
"CDR20291_3226",11482,6107,11455,11474,15648,10983
"CDR20291_3227",2664,2857,5428,3453,7304,6203
"CDR20291_3228",4504,10134,17571,5970,25949,19971
"CDR20291_3229",6293,12362,21539,7875,31433,25065
"CDR20291_3230",5590,6517,12202,5252,13389,10421
"CDR20291_3231",10943,5582,10006,9106,10014,8330
