"gene_id","rofA_1","rofA_2","rofA_3","ssRA_1","ssRA_2","ssRA_3","WT_1","WT_2","WT_3"
"H7X56_02125",6217,4963,6198,5694,5101,6111,5782,6640,5090
"H7X56_02130",3943,3373,3836,3172,2984,3200,3984,4970,3025
"H7X56_02135",1196,1400,1344,1174,1231,1209,1470,1732,1213
"H7X56_02140",16933,15177,14190,14226,14360,13157,22177,20766,13153
"H7X56_02145",17874,16337,13061,16335,16513,12188,15717,23438,11071
"H7X56_02150",6869,5278,5284,5527,5972,5623,6462,6670,4598
"H7X56_02155",5329,4355,4304,4339,4763,4561,5127,6150,3572
"H7X56_02160",7804,6731,7019,6862,6778,7080,7933,8540,6104
"H7X56_02165",4996,3320,4365,3919,4566,4135,4558,4154,3956
"H7X56_02170",17852,14330,15879,16163,16746,16386,17571,20568,14451
"H7X56_02175",10241,7540,9120,8893,8655,8554,9725,9457,7868
"H7X56_02180",280,249,319,370,317,263,300,419,307
"H7X56_02185",181,139,100,126,102,151,114,129,127
"H7X56_02200",135,142,194,189,162,211,221,142,195
"H7X56_02205",264,318,454,349,355,434,559,497,320
"H7X56_02210",533,347,708,545,547,661,542,484,826
"H7X56_02215",289,178,311,231,244,279,360,290,285
"H7X56_02220",47,21,69,18,48,57,57,38,61
"H7X56_02225",50,0,58,25,10,25,14,23,23
"H7X56_02230",1504,1136,1496,1289,1295,1500,1411,1550,1385
"H7X56_02235",2683,2116,2416,2050,2791,2534,2779,2828,2083
"H7X56_02240",2337,2021,2150,1783,2050,2009,2174,2607,1802
"H7X56_02245",22445,19336,20755,19267,20508,18990,22880,25639,18708
"H7X56_02250",16822,13244,18405,15076,15012,16893,19930,17826,16225
"H7X56_02255",669,552,570,458,375,509,513,771,553
"H7X56_02260",3005,1927,3376,2473,2544,3491,2863,1999,2896
"H7X56_02265",22306,15188,21244,19796,16435,20395,27029,20565,18216
"H7X56_02270",3776,2445,2610,2966,2833,2793,4114,3172,2990
"H7X56_02275",6359,3989,5311,5448,4388,4921,6796,6400,4306
"H7X56_02280",17439,14808,15675,13660,17642,14775,19380,17107,13178
"H7X56_02285",19782,16990,18180,16682,19008,17434,21936,20537,15959
"H7X56_02290",14700,11906,12537,13263,13153,12566,15889,14528,11853
"H7X56_02295",5607,4000,5143,5021,4538,4614,6320,5452,4100
"H7X56_02300",4537,3833,3933,4001,4568,3894,3938,5779,3678
"H7X56_02305",9704,8372,7739,8568,9186,8293,9343,12919,7220
"H7X56_02310",15246,14010,11746,13218,14395,11657,13450,19363,9984
"H7X56_02315",14062,15016,14437,13061,15586,10778,23112,19986,12821
"H7X56_02320",19450,16282,18694,18132,16268,18703,20623,22283,16247
"H7X56_02325",18441,15452,17632,16238,17470,18271,19339,18841,14936
"H7X56_02330",31743,26217,37931,27534,28103,39015,28701,34687,31460
"H7X56_02335",654,758,634,531,789,601,841,748,692
"H7X56_02340",563,471,594,476,665,334,732,649,421
"H7X56_02345",469,519,541,446,549,495,646,655,637
"H7X56_02350",14,0,12,0,0,0,16,0,23
"H7X56_02355",409,236,440,321,264,394,287,349,463
"H7X56_02360",504,318,523,426,363,400,358,558,466
"H7X56_02365",2911,2326,3017,2503,2882,2552,3301,3369,2701
"H7X56_02370",9085,8441,8988,8173,8133,7823,10381,10833,7459
"H7X56_02375",19013,15805,18985,16746,16439,16976,20703,22157,16319
"H7X56_02380",8008,6737,8106,7259,7249,8539,7751,7646,7021
"H7X56_02385",2981,2339,2533,2828,3038,2400,2944,3023,2238
"H7X56_02390",19338,16824,18796,17144,18463,16065,20070,24247,16035
"H7X56_02395",333,241,302,302,206,222,277,309,269
"H7X56_02400",7,13,2,7,2,3,0,12,12
"H7X56_02405",111,42,116,93,113,108,63,52,65
"H7X56_02410",147,153,224,162,163,194,166,249,177
"H7X56_02415",167,231,232,207,270,301,251,307,260
"H7X56_02420",410,317,558,382,372,562,396,470,466
"H7X56_02425",729,588,964,757,916,900,960,1158,944
"H7X56_02430",553,720,708,731,647,581,627,1042,558
"H7X56_02435",643,542,711,759,772,812,615,937,671
"H7X56_02440",1160,1082,1328,1103,1091,1265,1085,1271,1121
"H7X56_02445",1246,1011,1258,1112,1402,1549,1385,1429,1196
"H7X56_02450",27,14,24,3,20,7,7,14,22
"H7X56_02455",118,71,85,72,160,67,111,193,91
"H7X56_02460",61,80,75,96,79,38,58,83,78
"H7X56_02465",19,30,34,9,14,12,22,14,6
"H7X56_02470",126,171,87,86,123,82,57,159,108
"H7X56_02475",41,46,26,14,19,29,42,59,29
"H7X56_02480",556,392,554,396,477,482,587,556,431
"H7X56_02485",557,569,616,647,558,666,734,820,589
"H7X56_02490",595,501,667,659,664,616,788,879,609
"H7X56_02495",34,0,3,2,0,2,1,27,3
"H7X56_02500",8,6,0,11,33,2,0,0,10
"H7X56_02505",1433,756,1278,1247,913,1507,1111,1352,1111
"H7X56_02510",2452,2019,2732,2811,2184,3033,2495,2854,2204
"H7X56_02515",4605,3745,5194,5267,4411,5422,4422,6770,4367
"H7X56_02520",3383,2664,3246,3251,2627,3410,3368,4529,3127
"H7X56_02525",2170,1721,2085,1914,1494,2081,1989,2723,1744
"H7X56_02535",3068,2386,3659,3016,2964,3576,3087,3772,2702
"H7X56_02545",5216,4783,4625,4624,4798,4187,5962,5915,3895
"H7X56_02550",8204,7000,6038,7202,7213,6315,8800,9530,6085
"H7X56_02555",18978,17579,16963,16044,16967,15104,20521,23340,14575
"H7X56_02560",7463,6106,7241,6381,6531,5577,7709,8490,6389
"H7X56_02565",4037,4862,891,3570,5252,782,1422,6949,746
"H7X56_02570",7840,9538,2760,5987,11043,2207,4671,12272,2317
"H7X56_02575",5691,6553,2342,4671,8065,2007,4619,9248,2601
"H7X56_02580",7517,6818,6565,6568,6674,6014,7808,9813,5566
"H7X56_02585",10820,9359,9805,9493,10311,9924,11770,12666,8746
"H7X56_02590",1140,824,874,905,926,976,897,1281,800
"H7X56_02595",19072,17280,17187,15931,18424,15914,17557,20168,14273
"H7X56_02600",4720,5129,4302,4732,5129,4375,5108,6694,3806
"H7X56_02605",7280,5979,7041,6763,6947,6942,6758,7748,5932
"H7X56_02610",15026,12507,13684,13226,13353,14397,16128,16205,12070
"H7X56_02615",12827,9764,11673,11191,11591,11685,13170,13817,10018
"H7X56_02620",6163,5561,5411,5501,5623,5673,6154,6824,4686
"H7X56_02625",10391,9347,9615,9795,9718,8712,11803,13718,8282
"H7X56_02630",2277,1632,3842,2082,2011,3349,2669,2077,3518
"H7X56_02635",7096,5982,6696,6606,6700,6477,6486,6712,5568
"H7X56_02640",16573,13338,14232,13938,15896,13338,14747,16164,12263
"H7X56_02645",588,558,610,478,642,728,469,769,510
"H7X56_02650",1293,882,1289,962,1286,1438,1348,1067,1037
"H7X56_02655",41762,32819,42519,34161,37797,40973,46666,43298,36502
"H7X56_02660",2812,2531,3085,2525,2845,2512,3245,3088,3057
"H7X56_02665",2876,2209,2851,2666,2435,2809,2886,3247,2701
"H7X56_02670",2696,1948,3102,2583,2080,2926,2848,3418,2946
"H7X56_02675",3390,2246,4543,2904,2551,4632,3011,2129,3897
"H7X56_02680",2649,1852,3828,2770,1747,3284,3039,2363,3184
"H7X56_02685",2476,1281,3407,1821,1451,3070,2572,1494,2787
"H7X56_02690",1022,626,1448,869,536,1384,1128,754,1369
"H7X56_02695",4873,4487,4466,4165,4447,4000,4765,5853,4067
"H7X56_02700",17466,15378,16109,15126,17031,16037,17172,20930,13770
"H7X56_02705",18078,19860,23063,13916,21924,13861,28501,26538,20022
"H7X56_02710",13520,11398,13090,12127,12122,11307,15044,14770,11258
"H7X56_02715",538953,470482,533121,448434,533989,498722,578382,646748,466272
"H7X56_02720",44741,39286,44904,42419,42891,43881,40449,52960,37875
"H7X56_02725",12658,11197,12308,11509,11871,10911,13543,16020,10687
"H7X56_02730",14034,12206,12587,12309,12223,11730,15959,17838,11596
"H7X56_02735",7301,6293,6870,6409,6240,6189,7933,8662,5554
"H7X56_02740",10131,7984,8711,9434,9683,8457,8328,11968,6883
"H7X56_02745",1798,1368,1476,1612,1461,1422,1188,1798,1254
"H7X56_02750",62917,49445,63437,53841,54560,59587,69543,66580,54571
"H7X56_02755",1892,1562,2200,1845,1698,1784,2302,2157,1784
"H7X56_02760",163,174,127,140,150,66,115,74,93
"H7X56_02765",584,390,207,472,425,257,221,268,206
"H7X56_02770",586,413,204,441,511,268,348,306,213
"H7X56_02775",431,347,188,344,312,169,212,364,186
"H7X56_02780",789,560,314,747,668,353,435,858,337
"H7X56_02785",149,293,69,232,162,114,210,263,119
"H7X56_02790",390,262,222,434,271,244,231,226,261
"H7X56_02795",699,472,384,565,469,395,532,569,447
"H7X56_02800",1106,916,844,1202,1029,745,985,1006,767
"H7X56_02805",716,543,519,730,529,386,596,667,434
"H7X56_02810",1711,1258,1462,1303,1322,1251,1660,2084,1208
"H7X56_02815",8667,7720,7881,7993,8448,7735,8982,9744,7425
"H7X56_02820",19777,17658,19084,18538,19191,17833,22117,23344,17629
"H7X56_02825",12124,10448,10966,10295,11983,10563,13889,13477,9360
"H7X56_02830",15144,14159,14591,13429,15196,13648,17040,17635,12507
"H7X56_02835",4824,4233,3915,4200,4213,3526,4149,4868,3471
"H7X56_02845",8592,7211,8632,7598,7773,7958,8673,10303,7292
"H7X56_02850",21940,17535,23132,19123,18614,22464,26489,23902,21193
"H7X56_02855",24807,20515,25511,19202,23454,24194,27846,25050,22326
"H7X56_02860",16295,14550,14012,13277,15464,13428,17240,15792,12600
"H7X56_02865",20869,18586,19099,17585,19882,19096,20503,24016,17170
"H7X56_02870",15797,14250,15225,14102,15255,14584,14958,19511,13558
"H7X56_02875",5429,4250,5483,4618,4791,4810,5489,6204,4165
"H7X56_02880",3405,2575,2511,2985,2815,2248,3281,3729,2305
"H7X56_02885",4954,4421,4950,4247,5022,4249,6272,6304,4328
"H7X56_02890",12737,12165,11534,10870,13617,9427,16812,16047,10574
"H7X56_02895",11839,10342,14326,11573,10718,10681,14741,14413,14137
"H7X56_02900",14481,11923,13511,12858,12646,13452,14918,16332,12030
"H7X56_02905",6010,4483,6984,6309,5073,7029,5243,5804,5964
"H7X56_02910",1944,1532,1757,2028,1512,1652,1773,1861,1665
"H7X56_02915",8017,6165,7514,7306,6455,7331,6878,7437,5896
"H7X56_02920",26961,20952,33377,24660,19542,28127,24318,27864,29420
"H7X56_02925",274,69,323,278,77,371,177,96,240
"H7X56_02935",8109,4688,8031,7413,4720,8045,6704,7142,6928
"H7X56_02940",38562,30856,34730,36678,31648,33827,37059,41683,29763
"H7X56_02945",51495,38881,49807,45037,45485,47617,56227,51693,44643
"H7X56_02950",682,575,555,601,495,504,624,975,509
"H7X56_02955",247615,204216,219991,219538,230466,238781,212285,265065,196730
"H7X56_02970",1741,1170,1317,1731,1233,994,1641,1403,937
"H7X56_02980",6905,6212,6961,5413,7339,6853,8939,6824,6243
"H7X56_02985",2799,2267,2728,2722,2461,2941,3985,3561,2716
"H7X56_02990",3220,2105,3020,2724,2632,2743,3628,2624,2736
"H7X56_02995",4370,3374,4924,3942,3410,4419,6096,4441,4816
"H7X56_03000",1216,963,1463,1182,1272,1603,2055,1434,1388
"H7X56_03005",2518,2221,3168,2185,2424,2660,4053,2785,3181
"H7X56_03010",3008,2181,3624,2648,2642,3240,4195,3098,3402
"H7X56_03015",2965,2546,3790,2959,3216,3841,4903,3642,3837
"H7X56_03020",3062,2641,4200,2920,3157,3734,5060,4047,3827
"H7X56_03025",19036,15916,18824,16666,17774,17158,28154,20978,17766
"H7X56_03030",10129,7858,11822,10214,9210,9990,13570,10920,10405
"H7X56_03035",13834,11851,12163,11544,12668,11852,12535,13999,11157
"H7X56_03040",5990,4317,5494,4827,5007,4962,4717,6128,4606
"H7X56_03045",17939,13982,17377,14388,17400,16197,17221,15093,15915
"H7X56_03050",72040,56720,64289,56313,68605,59124,71421,71645,57419
"H7X56_03055",64215,57715,59094,56707,59591,50709,66421,79873,53070
"H7X56_03060",45952,39113,42238,39775,47057,39778,47028,49166,38322
"H7X56_03065",189599,165022,173471,146265,191816,158419,198213,194112,154480
"H7X56_03070",100514,88801,97406,83474,106082,89096,108761,116692,82956
"H7X56_03075",186562,168994,177148,152543,193560,157785,200906,215824,158011
"H7X56_03080",51340,48629,46801,43605,52831,43016,55677,64700,43190
"H7X56_03085",6846,5352,7012,6258,6239,6653,6413,7483,6328
"H7X56_03090",33830,27463,34418,28162,30494,32435,31778,35477,29156
"H7X56_03095",1561,1240,1686,1527,1573,1686,1683,1709,1631
"H7X56_03100",4552,3479,4738,3849,3675,4878,4506,4604,4164
"H7X56_03105",10497,8396,11213,9042,9689,10776,11170,11565,9213
"H7X56_03110",32566,27647,32081,26281,32240,31825,35648,33963,28983
"H7X56_03115",562,579,587,503,653,549,801,741,576
"H7X56_03120",646,544,559,520,572,579,572,589,556
"H7X56_03125",9570,7175,10607,7667,8049,10205,11139,8625,9006
"H7X56_03130",7104,5474,7912,5977,5438,6916,8972,7149,6555
"H7X56_03135",4285,4188,3730,3960,4154,3508,4775,5992,3776
"H7X56_03140",14496,12800,14228,13525,13023,13713,15728,17994,12043
"H7X56_03145",24837,21779,25341,21895,23874,24792,25809,28007,22298
"H7X56_03150",6941,5389,7111,5908,6159,6495,6944,7367,6381
"H7X56_03155",5526,4853,8630,6395,5614,6987,5549,6576,7984
"H7X56_03160",4156,3147,3543,3144,3938,4022,4266,3373,3235
"H7X56_03165",17762,12950,17892,15825,14133,15094,18097,17330,16556
"H7X56_03170",12442,9941,13267,11591,11526,11338,14236,14069,12368
"H7X56_03175",3868,2768,4713,3516,3534,3813,4299,3893,3869
"H7X56_03180",6818,5242,7086,6028,5845,6467,7176,6196,6692
"H7X56_03185",6494,5134,7658,6117,5533,6848,7691,6438,7438
"H7X56_03190",6510,4822,7644,5803,5043,6658,7675,6837,6906
"H7X56_03195",5135,4300,6466,4823,5111,5791,5993,5802,5351
"H7X56_03200",11186,9968,13582,10168,11021,12680,15214,13338,12194
"H7X56_03205",8801,7488,10840,8152,8322,8761,11023,10034,9161
"H7X56_03210",17386,14655,19031,15698,17633,17768,20834,20013,16991
"H7X56_03215",27653,23439,30355,24792,28302,28112,34716,30824,27169
"H7X56_03220",8415,7692,9453,8208,9312,9703,11065,11252,8899
"H7X56_03225",1594,1423,2025,1596,1972,1793,2209,1529,1505
"H7X56_03230",11559,10598,13987,10976,13047,13647,15459,13686,12858
"H7X56_03235",11752,9862,13319,10588,13208,13358,14809,12912,12446
"H7X56_03240",20575,17983,20322,19442,18600,19480,22458,26203,17858
"H7X56_03245",10231,8469,9765,9334,9750,10034,11077,11254,9037
"H7X56_03250",63,15,47,39,38,37,24,20,31
"H7X56_03255",6223,5596,6382,6002,5534,5999,6456,8553,5507
"H7X56_03260",8596,8491,9067,8479,8590,9010,9495,11973,8144
"H7X56_03265",26997,18191,33292,20260,21970,27106,31756,22546,28441
"H7X56_03270",20138,18403,24642,19479,17933,17735,29148,25550,22512
"H7X56_03275",27603,23325,31028,23525,27669,25148,43901,28926,29165
"H7X56_03280",33204,27656,30802,29972,30384,29434,33359,39989,28036
"H7X56_03285",19409,13857,15487,17540,15189,13759,17607,19248,13379
"H7X56_03290",12771,9947,10309,12453,10390,9759,13273,13462,9335
"H7X56_03295",22594,18506,17621,19348,18986,17344,23413,23117,15567
"H7X56_03300",9423,6947,8186,8440,7527,7948,8445,9303,7481
"H7X56_03305",9761,7199,7818,8571,8299,7310,8769,9830,6976
"H7X56_03310",10859,8414,9296,8427,9908,8585,9925,11659,8070
"H7X56_03315",4379,3924,3934,4134,3751,3540,4847,5466,3510
"H7X56_03320",11013,9094,10612,8580,8986,9593,10588,10937,9419
"H7X56_03325",12265,10398,11758,9848,11155,11442,12107,12935,10079
"H7X56_03330",4554,3991,4639,4257,4602,3741,5371,5747,3903
"H7X56_03335",42852,36618,56604,33005,43154,49749,66413,42135,53504
"H7X56_03340",28772,24896,39160,25590,29715,35344,45661,35960,35261
"H7X56_03345",15548,12086,17660,11401,15769,16888,22580,14854,16493
"H7X56_03350",4963,3739,5632,4566,3728,5489,5011,5261,4653
"H7X56_03355",3577,2647,3027,2927,2653,3350,3194,3120,2634
"H7X56_03360",9182,7868,9162,8460,7908,9427,9863,10795,7520
"H7X56_03365",3555,3629,5775,2274,5197,2556,15316,4046,5951
"H7X56_03370",9346,9539,14604,5755,14273,6672,39503,9459,14710
"H7X56_03375",7785,9064,12658,4908,11967,5443,36358,8345,11935
"H7X56_03380",9559,11008,15312,6060,14491,6344,45197,12375,15144
"H7X56_03385",19902,23034,30409,12880,32158,14702,98924,23493,31622
"H7X56_03390",6938,6330,6942,6114,6539,6223,6778,8430,6175
"H7X56_03395",4814,4542,6009,4516,5031,5273,5330,6789,5241
"H7X56_03400",12450,10168,14983,10364,12179,13097,12308,12280,13245
"H7X56_03405",11614,9089,15935,10372,12036,14663,11045,12543,14249
"H7X56_03410",16214,15058,21843,16066,18616,18879,23761,18144,21868
"H7X56_03415",11505,10627,15086,10765,13670,12922,16766,11469,13545
"H7X56_03420",7745,5572,8355,6677,6948,7060,6059,7840,7589
"H7X56_03425",1568,1399,2048,1494,1582,1535,1333,1803,1610
"H7X56_03430",594,537,1111,614,767,1096,1738,860,1274
"H7X56_03435",651,550,560,565,440,598,459,565,431
"H7X56_03440",3120,2675,3310,3073,2416,2931,3769,4091,3096
"H7X56_03445",3969,3424,4220,3636,3877,4024,4527,4461,3859
"H7X56_03450",7791,7097,7644,6602,7288,7135,7488,8811,6823
"H7X56_03455",16657,13150,17368,13446,16033,17624,15918,16574,15279
"H7X56_03460",16649,14243,18758,14127,16021,18369,16788,18658,16330
"H7X56_03465",4956,6736,4851,4551,7233,3616,9589,9755,4256
"H7X56_03470",8484,9398,7714,6971,12299,6369,13328,14341,7858
"H7X56_03475",33608,37161,38531,26216,46523,29461,54917,48219,35163
"H7X56_03480",782,726,766,747,893,804,961,1062,744
"H7X56_03485",10864,10085,9826,10680,11550,9428,15793,12766,9499
"H7X56_03500",564,98,93,608,209,52,78,155,56
"H7X56_03510",5237,4620,5189,5634,4563,5592,5216,6733,4812
"H7X56_03515",10297,8170,9787,9560,8656,9772,9592,10896,8743
"H7X56_03520",9773,6788,8219,8434,7420,8828,7946,8663,7053
"H7X56_03525",19793,14869,16107,17792,15655,16438,16037,19447,14211
"H7X56_03530",3129,2373,4305,2593,2619,2850,5484,3457,3445
"H7X56_03535",2722,1544,1503,2462,1834,1508,2139,1959,1109
"H7X56_03540",4734,3829,4464,4524,4233,4402,5165,5171,3808
"H7X56_03545",6360,5141,6086,5879,5924,6195,5869,6795,4890
"H7X56_03550",11087,9192,10879,10109,11030,10430,11317,12422,9205
"H7X56_03555",7838,6633,8430,6856,6696,7389,7441,8575,7305
"H7X56_03560",10009,8578,9988,8097,8580,8570,9284,11850,8005
"H7X56_03565",11101,10287,10968,9644,11044,10280,10965,14901,9636
"H7X56_03570",11944,10333,11598,9602,10879,10537,11583,13996,10384
"H7X56_03575",14566,14300,13536,13321,14986,12626,15563,19581,11978
"H7X56_03580",11060,9394,9958,9512,11110,9628,11044,13347,9126
"H7X56_03585",5869,5184,6014,5439,5782,6018,6231,7030,6030
"H7X56_03590",7062,6231,8051,7142,6618,7954,7514,9340,7118
"H7X56_03595",2322,2345,3153,2502,2381,3003,2491,3204,2666
"H7X56_03600",21590,18716,23304,18564,20159,21611,22778,25826,19556
"H7X56_03605",17441,15887,18462,14887,16656,16759,19378,20814,16807
"H7X56_03610",6593,5347,7926,5700,6022,7798,6918,7391,7130
"H7X56_03615",24804,7428,6404,25114,7105,6318,7570,9618,6176
"H7X56_03620",17017,15742,17574,12749,17816,15275,22420,18183,16840
"H7X56_03625",32225,32066,32578,25664,36488,28928,42238,41200,29716
"H7X56_03630",12497,12025,12072,9421,12639,10282,15765,16497,11444
"H7X56_03635",20404,19888,21270,15588,22141,17585,26306,24609,18936
"H7X56_03640",14069,13779,15382,11552,16150,13329,18748,18789,13902
"H7X56_03645",5325,5187,5239,4357,5751,4899,6290,6650,4992
"H7X56_03650",5334,3992,3785,4953,4063,3701,5191,6242,3454
"H7X56_03655",4936,3296,5338,4328,3850,5575,5077,5047,4703
"H7X56_03660",1288,746,1675,962,954,707,2434,791,1294
"H7X56_03665",1588,992,2099,1096,1560,921,3164,1384,2009
"H7X56_03670",6224,4750,6983,4823,5836,4771,10373,5631,7030
"H7X56_03675",11614,10547,12759,9722,11375,11032,13459,13377,11592
"H7X56_03680",9632,9351,10368,8155,10635,9347,11823,13398,9732
"H7X56_03685",3751,3216,3231,2942,3223,2528,5189,4054,2931
"H7X56_03690",7476,7117,7579,6297,7653,6072,10295,9259,6194
"H7X56_03695",3707,3124,3713,3758,3036,3288,3600,3248,2937
"H7X56_03700",29329,24055,26448,24567,26592,24795,30277,31613,23396
"H7X56_03705",38006,32992,36784,30829,37072,34070,38345,42930,31409
"H7X56_03710",8641,7715,9055,7613,7756,8365,10082,10231,7623
"H7X56_03715",1631,995,2619,1483,980,2763,1273,1169,2884
"H7X56_03720",143,139,337,199,86,538,118,212,365
"H7X56_03725",1383,802,2325,1414,846,2355,1091,1139,1874
"H7X56_03730",199763,156715,198472,175798,168651,209527,167589,202105,170992
"H7X56_03735",34,5,35,52,4,32,40,37,30
"H7X56_03740",2808,2582,3264,2927,2770,2694,2923,4016,2965
"H7X56_03745",14372,12555,15181,12704,13533,13440,14528,15646,13908
"H7X56_03750",2342,1699,1587,1610,1780,1330,1492,1679,1416
"H7X56_03755",5840,3899,5400,4891,4377,4433,5003,5459,4571
"H7X56_03760",1412,1045,1290,1200,1022,1106,1474,1991,1144
"H7X56_03765",2723,1833,2064,2150,1758,1854,2373,2308,1793
"H7X56_03770",9225,7836,10020,9025,8004,9193,10174,10066,9043
"H7X56_03775",5814,4769,6059,5077,5220,5836,5260,6040,5267
"H7X56_03780",9193,7923,9514,8287,8473,9396,8878,10535,8265
"H7X56_03785",8715,7439,8748,7241,8016,8855,8904,9776,8164
"H7X56_03790",18917,14444,18277,14753,16912,17310,17485,19377,16368
"H7X56_03795",17329,13406,19324,15820,14529,18492,15513,18637,16989
"H7X56_03800",15205,12321,16735,13877,13636,15359,14081,17315,14376
"H7X56_03805",12568,9343,12893,9833,10609,12740,11429,12209,10541
"H7X56_03810",4593,3838,4750,3811,4155,4613,4885,4582,4205
"H7X56_03815",5041,5017,5358,4788,4831,4805,4974,6968,4773
"H7X56_03820",7314,6100,6809,6077,6017,6649,6414,7861,6441
"H7X56_03825",26434,24859,23892,24608,24438,21809,26442,35099,20287
"H7X56_03830",18942,15677,15355,14091,16557,15312,18068,17937,14037
"H7X56_03835",34288,28967,31048,28828,33210,30878,33887,38571,26399
"H7X56_03840",2940,2107,2361,2327,2170,2525,2845,3102,2042
"H7X56_03845",6330,5618,6189,5712,5929,6572,7269,7238,5205
"H7X56_03850",8105,7685,7705,7209,7475,8587,8597,10549,7012
"H7X56_03855",7123,5957,7646,6449,5838,7187,7270,8778,6549
"H7X56_03860",1903,1599,2274,1838,1776,1872,2090,2166,1762
"H7X56_03865",1712,1815,1962,1913,1932,2151,2166,2335,1613
"H7X56_03870",1942,1879,2178,1817,1601,1948,2395,2479,1808
"H7X56_03875",32045,28398,30184,30421,28355,28956,35750,39022,26599
"H7X56_03880",9156,7806,9528,8026,7499,8821,9341,9407,7823
"H7X56_03885",3212,2485,3122,3027,2374,3266,3004,3271,2634
"H7X56_03890",16303,13775,16714,14085,14761,17067,15387,19611,14411
"H7X56_03895",50434,48286,49952,40010,52033,43895,55800,64922,46995
"H7X56_03900",63504,63449,59317,47881,67892,54359,69941,75412,55282
"H7X56_03905",92583,92881,90589,67723,99411,78632,101963,114088,81239
"H7X56_03910",102040,107633,101745,78156,117221,87572,113442,133261,91413
"H7X56_03915",90,56,72,40,57,94,85,29,63
"H7X56_03920",8373,6024,7559,7659,6987,6835,8036,9254,7126
"H7X56_03925",4866,4736,6232,5401,4741,6142,6152,6095,5292
"H7X56_03930",7127,4947,5161,5613,6430,5333,5955,6866,4907
"H7X56_03935",13618,10714,10665,12082,11781,10308,11394,13636,9184
"H7X56_03940",3382,2320,3351,2952,3018,3374,3561,3803,3054
"H7X56_03945",6879,5854,6644,5542,5885,6098,7409,7614,5447
"H7X56_03950",37666,32660,33472,30455,35920,31276,39734,39901,30175
"H7X56_03955",1836,1406,1570,1329,1454,1409,1870,1799,1367
"H7X56_03960",11962,9799,11482,10634,10842,10555,13935,14864,9522
"H7X56_03965",7312,5691,6638,6750,6369,5678,8171,9469,5635
"H7X56_03970",8754,7559,7953,7147,7360,6585,9580,10539,6391
"H7X56_03975",4805,4931,4934,4540,4832,4110,5202,6408,3834
"H7X56_03980",4476,3435,3791,4168,3518,3492,4214,4408,3641
"H7X56_03985",1716,1047,1736,1366,1368,1315,1444,1365,1270
"H7X56_03990",643,519,659,589,449,439,716,627,526
"H7X56_03995",856,730,776,907,795,901,985,848,810
"H7X56_04005",30720,23761,27694,27408,25300,27354,28211,32211,22036
"H7X56_04010",40301,24213,21985,38045,22584,21254,26216,35639,19843
"H7X56_04015",4473,2208,2111,3682,2590,1742,2712,3011,1846
"H7X56_04020",16895,12288,10733,14943,12980,9263,15247,17238,9667
"H7X56_04025",7935,12748,7734,6896,13422,4661,19132,19204,6493
"H7X56_04030",8980,15058,8304,6973,16446,5027,20865,20368,7088
"H7X56_04035",9244,15218,10205,6988,18636,6609,22347,18989,8748
"H7X56_04040",6787,10870,9745,5244,14100,5847,17450,13301,8406
"H7X56_04045",2797,2160,2839,2426,2754,2571,3353,3190,2365
"H7X56_04050",1293,1237,1415,986,1220,1100,1456,1338,1108
"H7X56_04055",2505,2310,2436,2483,2463,2538,3464,3326,2431
"H7X56_04065",2465,1836,2377,2163,1897,2076,2557,2610,2024
"H7X56_04070",2377,2180,2379,1950,2176,2374,2719,2689,1720
"H7X56_04075",6332,5781,5647,5350,6435,5293,7824,7592,5088
"H7X56_04080",13285,10853,10994,11631,11875,11677,12331,15655,10047
"H7X56_04085",10230,8931,9521,9184,9724,9568,9699,13422,7927
"H7X56_04090",24003,21453,21709,20489,22906,21612,23512,26657,19941
"H7X56_04095",9217,8203,9952,7989,8775,8458,13489,9554,8968
"H7X56_04100",89188,76103,104355,71750,96539,90382,137125,90001,95123
"H7X56_04105",80888,73372,95654,65432,88796,80684,129182,82807,87406
"H7X56_04125",3,0,0,4,0,0,0,0,20
"H7X56_04130",0,0,2,14,14,0,0,7,0
"H7X56_04135",886,789,1043,1142,895,952,1084,1057,872
"H7X56_04140",2042,1444,2250,1989,1866,2074,1987,2311,1953
"H7X56_04145",169,151,176,91,131,163,164,128,133
"H7X56_04150",167,263,237,185,132,223,208,237,219
"H7X56_04155",266,278,232,230,205,203,218,285,179
"H7X56_04160",191,140,223,155,227,279,190,193,171
"H7X56_04165",263,162,231,197,206,241,199,221,172
"H7X56_04170",107,124,118,54,103,142,70,89,145
"H7X56_04175",32,27,19,21,34,6,0,5,30
"H7X56_04185",2586,1644,3240,2449,1943,3217,2910,2830,2848
"H7X56_04190",7270,5011,7576,5581,5441,7119,7019,7187,7159
"H7X56_04195",3716,3940,3546,3502,3979,3285,5127,5278,3079
"H7X56_04200",55397,48100,55476,49089,55811,57165,59698,60742,49138
"H7X56_04205",9475,8796,8656,8526,8758,8139,9964,13082,7806
"H7X56_04210",18907,17630,17186,16890,18631,16939,20472,26505,14977
"H7X56_04215",5285,4775,4614,4515,5167,4326,5131,6449,4009
"H7X56_04220",9600,9205,8778,8582,9522,8365,9625,12870,8055
"H7X56_04225",7894,5922,8139,5704,6868,7337,8125,8220,7489
"H7X56_04230",11143,9779,12804,9698,11358,11329,14074,13070,11217
"H7X56_04235",7405,6701,8182,5964,8071,7687,9219,8242,7357
