"SPN23F_RS06885",7511,5058,5809,3714,3318,5012
"SPN23F_RS08835",1541,1322,1620,1369,1312,1532
"SPN23F_RS02550",1049,1194,1180,1384,1435,1096
"SPN23F_RS10695",4434,3422,3635,2199,2457,3086
"SPN23F_RS04455",1749,1377,1570,1372,1354,1667
"SPN23F_RS07390",3011,3650,3250,3694,2781,4038
"SPN23F_RS06390",3141,2593,3128,3193,2699,2815
"SPN23F_RS03765",13,6,10,14,17,11
"SPN23F_RS06865",1989,1611,1747,1747,1376,2143
"SPN23F_RS07950",824,829,959,575,538,602
"SPN23F_RS06875",7143,4973,6068,3809,3536,4959
"SPN23F_RS07140",933,398,701,305,251,469
"SPN23F_RS07690",7845,5451,6748,4508,3903,5188
"SPN23F_RS04785",1481,1239,1320,1314,1259,1312
"SPN23F_RS12195",42,39,31,39,47,45
"SPN23F_RS11820",427,260,339,330,319,398
"SPN23F_RS01055",13418,12313,14896,8567,9174,8510
"SPN23F_RS09025",5484,5678,4159,5101,5333,5692
"SPN23F_RS09065",3004,3321,2877,3088,3662,3110
"SPN23F_RS03025",4565,2686,2977,3199,3083,4277
"SPN23F_RS10215",1549,1247,1538,1456,1225,1445
"SPN23F_RS08705",2368,1218,1759,733,597,1496
"SPN23F_RS10820",21423,20988,22223,19788,18829,24446
"SPN23F_RS08030",3768,3312,3671,3415,3168,3504
"SPN23F_RS11465",1142,1186,1186,638,595,1015
"SPN23F_RS02110",1528,1706,1691,1639,1594,1681
"SPN23F_RS03060",3482,4291,4235,3908,3914,4466
"SPN23F_RS04985",7,12,23,19,27,19
"SPN23F_RS04740",19,37,42,51,39,43
"SPN23F_RS11415",3456,3908,3053,3252,3342,4169
"SPN23F_RS07615",1563,1376,1672,1087,934,1180
"SPN23F_RS00870",2448,1282,1751,873,855,1430
"SPN23F_RS07065",420,291,291,345,307,921
"SPN23F_RS07335",351647,244356,352747,215958,161671,211908
"SPN23F_RS07125",3171,2360,2460,1508,1551,2243
"SPN23F_RS05990",5149,4507,5545,3595,3124,3892
"SPN23F_RS01995",2195,2010,1585,1652,1936,2708
"SPN23F_RS06005",2133,1703,2105,2042,1657,1971
"SPN23F_RS02850",3326,2566,3000,2826,2506,2949
"SPN23F_RS02820",3510,3811,3739,3484,3347,3933
"SPN23F_RS09510",1467,1526,1752,826,1045,1184
"SPN23F_RS03320",7815,11116,9799,9654,9000,13685
"SPN23F_RS06950",1776,1433,1659,1166,957,1282
"SPN23F_RS00200",551,423,479,448,413,547
"SPN23F_RS04510",3246,3072,3403,2062,2255,1812
"SPN23F_RS02340",236,345,204,285,392,303
"SPN23F_RS08525",441,339,530,116,119,428
"SPN23F_RS12095",116,120,115,107,141,136
"SPN23F_RS00180",494,428,522,295,330,315
"SPN23F_RS02705",12,12,13,6,3,9
"SPN23F_RS02200",204609,109465,151340,29349,20214,152071
"SPN23F_RS11545",20145,19818,23543,14251,13499,12537
"SPN23F_RS06795",2856,2454,3138,2096,1612,2016
"SPN23F_RS11125",536,463,496,273,232,444
"SPN23F_RS00375",2665,3254,2484,1846,1431,1941
"SPN23F_RS02005",10305,9962,11645,7503,6527,7810
"SPN23F_RS04465",112,57,105,46,27,65
"SPN23F_RS04605",3161,3159,3803,2277,2200,2173
"SPN23F_RS00225",1773,1567,1333,1480,1290,1976
"SPN23F_RS12755",62,16,33,8,6,24
"SPN23F_RS07640",3050,4084,3652,3597,3601,4048
"SPN23F_RS05985",1840,1805,1963,1036,1317,1380
"SPN23F_RS03710",4265,3939,4961,4283,4115,4275
"SPN23F_RS04750",11373,7926,10406,6588,4938,8065
"SPN23F_RS11065",536,367,399,276,234,329
"SPN23F_RS04810",2203,2243,2675,1672,1438,1670
"SPN23F_RS00885",1370,1164,1286,856,755,1070
"SPN23F_RS04175",13561,11725,13807,9556,7807,9688
"SPN23F_RS05145",37,59,31,63,55,47
"SPN23F_RS10320",107,101,97,99,139,109
"SPN23F_RS07080",334,194,235,291,209,727
"SPN23F_RS07050",1073,784,941,687,475,689
"SPN23F_RS02120",1591,1491,1647,1688,1526,1472
"SPN23F_RS04030",3064,6075,4163,5324,4867,5717
"SPN23F_RS08540",30,12,37,14,9,6
"SPN23F_RS01625",7979,5939,6921,7070,5669,7049
"SPN23F_RS05960",212,291,399,351,321,352
"SPN23F_RS08870",812,858,1006,964,824,899
"SPN23F_RS05260",4075,3379,3764,3651,3303,3558
"SPN23F_RS09360",8212,5368,6037,5855,5585,7802
"SPN23F_RS03545",9,9,13,13,13,12
"SPN23F_RS02635",851,701,798,840,721,748
"SPN23F_RS05100",720,832,933,507,514,551
"SPN23F_RS08410",15547,14055,16604,11123,9508,11213
"SPN23F_RS12420",87,71,76,72,88,87
"SPN23F_RS09080",267,235,248,265,262,241
"SPN23F_RS03860",2792,2477,3048,2214,1367,1755
"SPN23F_RS11630",103,135,96,107,162,132
"SPN23F_RS07355",21,13,17,17,16,37
"SPN23F_RS06320",728,1058,756,934,1276,872
"SPN23F_RS03540",10,9,13,10,12,18
"SPN23F_RS06000",472,461,564,353,288,338
"SPN23F_RS02285",1860,1882,1603,1542,1634,2086
"SPN23F_RS05020",19,14,12,15,18,20
"SPN23F_RS02000",5012,5031,5795,3810,3103,3989
"SPN23F_RS11805",136,93,139,61,59,102
"SPN23F_RS11460",3170,2436,2557,1471,1264,2513
"SPN23F_RS01540",351,83,175,49,53,116
"SPN23F_RS05550",552,329,405,115,122,436
"SPN23F_RS07540",3939,3290,3782,2478,2253,3157
"SPN23F_RS07055",2274,1669,1826,1012,818,1789
"SPN23F_RS10430",960,889,1001,1013,872,902
"SPN23F_RS01610",3266,2690,2407,2325,3212,11024
"SPN23F_RS09930",3621,1530,1539,2395,2291,2787
"SPN23F_RS07935",171,157,188,89,96,145
"SPN23F_RS03690",966,725,987,434,413,834
"SPN23F_RS02915",16822,13730,17735,11224,10543,10269
"SPN23F_RS04095",3701,4090,4249,2790,2571,2656
"SPN23F_RS07830",19,19,14,12,7,7
"SPN23F_RS02375",21,37,12,26,29,39
"SPN23F_RS09085",1821,2099,1775,1593,1888,2346
"SPN23F_RS11100",4705,3265,4296,4054,3405,4070
"SPN23F_RS09940",3468,1364,1501,2430,2267,2399
"SPN23F_RS03295",385,232,183,244,259,510
"SPN23F_RS05070",3185,2808,3544,3158,2888,3000
"SPN23F_RS06725",3657,2546,3021,1977,1939,2503
"SPN23F_RS02015",2373,2005,1736,1702,1846,2793
"SPN23F_RS12740",15,11,15,9,5,8
"SPN23F_RS07295",4961,4220,4582,3273,2958,3695
"SPN23F_RS06840",1701,1333,1453,998,1019,1139
"SPN23F_RS06845",3062,2398,2653,1956,1777,1981
"SPN23F_RS11885",2,9,6,10,10,7
"SPN23F_RS01050",16817,17572,20701,11315,12743,11051
"SPN23F_RS11410",1951,2387,2102,1980,2008,2390
"SPN23F_RS00015",215,178,200,185,163,234
"SPN23F_RS11240",6,10,6,7,21,11
"SPN23F_RS07280",9819,8143,9993,8445,7589,9715
"SPN23F_RS04835",1443,1464,1717,1030,1040,1043
"SPN23F_RS09935",4769,1947,2067,3235,2941,3478
"SPN23F_RS10905",11379,9981,11895,8062,6960,8472
"SPN23F_RS02910",8212,6952,8888,5662,5321,4910
"SPN23F_RS06385",3418,2513,3019,3022,2413,2948
"SPN23F_RS04570",1794,1812,1765,1874,1804,1651
"SPN23F_RS02295",2144,1887,1881,1633,1685,2259
"SPN23F_RS09120",895,701,1048,934,1017,817
"SPN23F_RS06210",90,50,69,73,91,71
"SPN23F_RS07005",415,299,384,337,381,365
"SPN23F_RS03960",2540,2177,2383,1538,1450,2087
"SPN23F_RS07075",185,108,92,130,111,362
"SPN23F_RS06110",306,209,249,238,245,264
"SPN23F_RS11505",0,6,4,4,5,15
"SPN23F_RS09815",8022,5912,7079,4622,3887,6107
"SPN23F_RS08115",790,489,605,388,320,511
"SPN23F_RS00260",8279,7431,7584,6685,6398,8743
"SPN23F_RS07655",1627,1126,1408,925,760,1165
"SPN23F_RS01200",3781,3441,3751,3222,3131,3646
"SPN23F_RS07070",148,83,80,102,90,284
"SPN23F_RS04850",306,304,309,325,290,297
"SPN23F_RS02860",762,1852,1912,894,418,569
"SPN23F_RS02270",1414,1090,1200,798,834,978
"SPN23F_RS01535",91,28,49,13,20,38
"SPN23F_RS09190",911,578,613,654,580,870
"SPN23F_RS09375",3066,2412,2234,2239,2110,3511
"SPN23F_RS08995",7,4,1,11,5,5
"SPN23F_RS09970",147,89,108,134,94,132
"SPN23F_RS09645",349,285,241,264,250,398
"SPN23F_RS01060",6421,5629,7050,4152,4568,4138
"SPN23F_RS01620",1982,1670,1900,1780,1500,1807
"SPN23F_RS08685",1334,1108,1140,823,672,1012
"SPN23F_RS00350",205,174,215,92,84,192
"SPN23F_RS10265",92,158,93,108,191,137
"SPN23F_RS10030",118,141,123,73,88,66
"SPN23F_RS09665",280,208,209,193,214,309
"SPN23F_RS00860",1334,376,569,242,250,476
"SPN23F_RS05010",13,14,12,14,11,23
"SPN23F_RS07400",4863,5986,6452,4113,3279,3852
"SPN23F_RS00370",523,1245,713,394,340,410
"SPN23F_RS08020",12996,8128,10447,7342,5403,8185
"SPN23F_RS01360",73633,57655,71946,46784,44516,48041
"SPN23F_RS04140",2671,2526,2635,2341,2139,2667
"SPN23F_RS03855",717,793,652,801,874,660
"SPN23F_RS00290",1606,1456,1712,1575,1392,1498
"SPN23F_RS00620",6066,3580,4767,3217,2993,3212
"SPN23F_RS11690",2769,3238,4837,4751,4226,3269
"SPN23F_RS07145",1121,502,771,440,323,598
"SPN23F_RS03975",496,498,580,344,303,426
"SPN23F_RS08740",540,543,597,395,359,385
"SPN23F_RS01565",140,82,82,50,53,74
"SPN23F_RS08555",5478,4062,4470,4142,3977,4676
"SPN23F_RS12080",16,16,15,15,22,18
"SPN23F_RS10245",460,573,504,837,874,422
"SPN23F_RS01230",459,164,211,100,110,188
"SPN23F_RS07405",3062,3687,4067,2680,1997,2308
"SPN23F_RS06700",6793,5705,5886,5688,4804,6450
"SPN23F_RS10520",83,49,55,71,47,94
"SPN23F_RS05685",5132,4661,4450,4141,3789,5715
"SPN23F_RS11880",567,513,438,446,547,530
"SPN23F_RS00365",170,465,350,171,117,130
"SPN23F_RS03490",4357,3927,4709,3288,2779,2744
"SPN23F_RS08710",1649,798,1054,474,479,1035
"SPN23F_RS05760",9764,9298,9579,11501,12496,7863
"SPN23F_RS08180",726,532,693,440,386,531
"SPN23F_RS04635",1315,1461,1566,1419,1254,1466
"SPN23F_RS08830",1190,902,1124,995,868,1084
"SPN23F_RS12625",54,89,95,123,98,75
"SPN23F_RS04610",1015,1002,1303,698,782,696
"SPN23F_RS09335",28,14,20,21,18,32
"SPN23F_RS08245",18,21,14,20,15,27
"SPN23F_RS08225",6928,6565,9854,5856,4338,3784
"SPN23F_RS09325",102,56,86,92,79,83
"SPN23F_RS00355",1320,982,1266,683,531,1131
"SPN23F_RS04520",1777,1948,2158,1313,1382,962
"SPN23F_RS10455",626,549,601,314,337,549
"SPN23F_RS07765",23,36,31,12,18,18
"SPN23F_RS07155",707,282,387,213,185,334
"SPN23F_RS00580",157,97,117,115,105,154
"SPN23F_RS07545",1148,1194,1600,919,775,894
"SPN23F_RS00245",415,327,384,360,375,353
"SPN23F_RS05120",11870,7651,8773,5679,5456,8019
"SPN23F_RS07415",2242,2192,2749,2698,2276,2152
"SPN23F_RS00575",6729,4715,5813,5337,4701,5720
"SPN23F_RS05820",243,222,171,182,197,280
"SPN23F_RS09160",8114,18185,31484,6432,5625,12131
"SPN23F_RS00175",722,562,770,462,442,524
"SPN23F_RS09170",319,145,134,202,169,315
"SPN23F_RS04060",5267,4054,4565,3182,2746,4043
"SPN23F_RS01065",21698,17842,22531,13581,14805,13795
"SPN23F_RS01275",3019,1359,1776,888,721,1806
"SPN23F_RS07165",129,66,60,39,36,60
"SPN23F_RS05690",8758,9792,8881,8296,7658,10511
"SPN23F_RS10925",4330,3917,3770,3372,3535,4157
"SPN23F_RS05250",1564,1771,1814,1685,1487,1719
"SPN23F_RS09925",16665,6734,7150,10793,9283,12239
"SPN23F_RS01395",731,591,716,551,567,864
"SPN23F_RS02845",880,819,985,953,942,793
"SPN23F_RS01270",1414,656,874,466,373,842
"SPN23F_RS07820",89,78,105,53,66,48
"SPN23F_RS05710",2512,1843,2164,2126,1800,2060
"SPN23F_RS07770",23,35,36,20,16,14
"SPN23F_RS03470",6596,7074,7759,4862,4430,5848
"SPN23F_RS09250",676,1086,948,597,438,555
"SPN23F_RS05830",454,305,283,309,337,386
"SPN23F_RS06305",36,63,43,54,70,47
"SPN23F_RS00195",6,8,12,6,3,3
"SPN23F_RS06735",2111,1684,1855,1381,1200,1525
"SPN23F_RS03515",5055,3531,4320,3107,2512,3515
"SPN23F_RS11640",230,349,231,260,400,278
"SPN23F_RS03175",3590,3042,3672,3611,3072,3055
"SPN23F_RS05065",7859,7301,8862,8046,7266,7298
"SPN23F_RS11350",5103,3449,5002,4351,3733,4445
"SPN23F_RS08360",55,60,48,27,24,48
"SPN23F_RS00020",3866,3871,4540,2901,2666,3183
"SPN23F_RS12370",23,31,43,15,18,19
"SPN23F_RS05110",3105,2640,2946,1975,1856,2548
"SPN23F_RS03400",8038,7057,6718,4222,4406,6647
"SPN23F_RS02420",1209,1011,1188,870,598,921
"SPN23F_RS03245",74,66,61,72,52,82
"SPN23F_RS02265",3258,2535,2733,2476,2563,2709
"SPN23F_RS11140",2656,3014,3287,2119,2026,1460
"SPN23F_RS03065",65873,66958,68545,60270,56822,73288
"SPN23F_RS07185",494,675,676,712,577,607
"SPN23F_RS00360",435,1036,906,408,308,425
"SPN23F_RS05220",2247,2164,2712,3214,2444,1982
"SPN23F_RS08665",3257,3052,2724,2782,3326,2776
"SPN23F_RS03640",11729,8798,10637,9833,8978,9666
"SPN23F_RS07755",77,70,69,54,42,42
"SPN23F_RS03495",9787,7243,8756,8505,7792,7693
"SPN23F_RS11475",48,49,53,46,86,51
"SPN23F_RS00065",15132,19081,17324,20069,18071,15355
"SPN23F_RS09525",2834,3079,3062,1682,2164,2321
"SPN23F_RS02875",788,621,859,556,502,466
"SPN23F_RS12400",1700,1154,1688,1007,853,1280
"SPN23F_RS07535",6061,4452,5223,3524,2968,4709
"SPN23F_RS06835",2038,1425,1743,1134,1201,1361
"SPN23F_RS00990",5995,6913,7058,7563,7083,5737
"SPN23F_RS08610",1579,756,762,1089,873,1211
"SPN23F_RS06435",474,236,340,192,175,279
"SPN23F_RS04575",216,238,186,212,207,215
"SPN23F_RS06270",6,4,6,5,11,6
"SPN23F_RS01660",8728,7929,8381,5854,5877,6331
"SPN23F_RS07915",708,604,621,396,378,583
"SPN23F_RS05765",5207,5039,5048,5779,6195,4155
"SPN23F_RS10315",580,585,609,539,559,572
"SPN23F_RS03300",432,194,190,239,231,504
"SPN23F_RS06240",2800,1289,1516,834,818,1579
"SPN23F_RS08015",39783,25049,32060,21761,17573,26607
"SPN23F_RS09165",4338,9675,17148,3602,3149,6758
"SPN23F_RS04315",2115,2361,3014,2278,2342,2543
"SPN23F_RS06235",3845,1923,2158,1154,1173,2364
"SPN23F_RS10955",1175,681,875,488,442,835
"SPN23F_RS01265",5371,2636,3430,1997,1585,3380
"SPN23F_RS03280",305,265,159,200,235,391
"SPN23F_RS07960",1411,1138,1175,861,839,985
"SPN23F_RS07955",1019,1076,1106,746,733,756
"SPN23F_RS11560",2761,2168,2226,1582,1706,1812
"SPN23F_RS01950",867,758,814,770,709,762
"SPN23F_RS01150",34438,22678,30460,29031,28403,26072
"SPN23F_RS00385",5318,9364,6987,1600,3229,7086
"SPN23F_RS00560",106,103,124,73,80,56
"SPN23F_RS07580",3669,3594,4150,2840,2582,2509
"SPN23F_RS01665",16065,12965,14740,9801,10260,11545
"SPN23F_RS09955",51,36,33,37,34,55
"SPN23F_RS09315",47,18,25,21,11,13
"SPN23F_RS07470",318,495,447,512,492,376
"SPN23F_RS09245",532,889,759,476,350,468
"SPN23F_RS01235",1050,418,545,311,279,525
"SPN23F_RS02810",60,33,41,29,21,31
"SPN23F_RS01260",1954,973,1250,731,565,1245
"SPN23F_RS10635",1718,1371,1314,1300,1148,1612
"SPN23F_RS04115",116,134,121,118,120,126
"SPN23F_RS02740",2569,1478,1901,1221,1035,1713
"SPN23F_RS03750",18618,16165,17923,12544,12045,13689
"SPN23F_RS07720",3107,2775,3466,2332,1958,2505
"SPN23F_RS01820",651,570,631,597,544,573
"SPN23F_RS01140",7754,4872,6730,6301,6139,5730
"SPN23F_RS02735",10148,5675,7917,4910,4371,6597
"SPN23F_RS09300",138,75,147,74,55,88
"SPN23F_RS04795",376,312,340,431,314,300
"SPN23F_RS06945",3998,2813,3503,2524,2005,2866
"SPN23F_RS12340",5414,2203,2701,1559,1486,2766
"SPN23F_RS09185",565,374,367,382,351,549
"SPN23F_RS07930",299,235,272,159,158,244
"SPN23F_RS04640",1739,1824,2134,1717,1613,1898
"SPN23F_RS01045",11223,12694,14269,8457,9145,7673
"SPN23F_RS10225",1449,1252,1537,1514,1311,1221
"SPN23F_RS10900",10972,9513,11253,7935,6999,8182
"SPN23F_RS06765",1379,886,1168,798,634,956
"SPN23F_RS05835",209,148,131,131,163,196
"SPN23F_RS04630",2190,2269,2425,2128,1996,2169
"SPN23F_RS11335",5020,3567,4756,4056,3400,4591
"SPN23F_RS10280",330,277,320,169,197,278
"SPN23F_RS04430",6123,6061,6213,4188,3990,5321
"SPN23F_RS01500",1021,788,878,760,676,1093
"SPN23F_RS10010",1713,1461,1765,1614,1320,1544
"SPN23F_RS07695",2566,2062,2378,1848,1437,1810
"SPN23F_RS06300",44,58,35,38,77,51
"SPN23F_RS02745",7583,4270,5937,3738,3333,4951
"SPN23F_RS07170",8455,7595,8120,7864,6098,8120
"SPN23F_RS05915",1557,1232,1579,1152,959,931
"SPN23F_RS03525",8096,5542,6885,4670,4433,5668
"SPN23F_RS03410",1084,534,667,406,329,673
"SPN23F_RS02025",5365,3407,3374,3375,3233,5554
"SPN23F_RS01730",7820,5216,5457,5456,5590,5946
"SPN23F_RS10855",7115,6051,7430,5096,4718,5116
"SPN23F_RS01155",3401,2480,3175,2957,3241,2529
"SPN23F_RS04840",5878,7497,11635,10979,8879,7143
"SPN23F_RS08135",2090,1718,1689,1129,1344,1443
"SPN23F_RS08530",136,69,131,46,28,121
"SPN23F_RS06485",73,59,62,86,43,83
"SPN23F_RS02185",39,25,33,45,42,26
"SPN23F_RS04760",1003,2105,1622,1985,1487,1606
"SPN23F_RS02030",14036,6909,7525,8242,7730,12696
"SPN23F_RS02945",3990,3155,3544,2903,2948,3628
"SPN23F_RS09505",12,10,13,5,5,11
"SPN23F_RS02410",51,56,53,66,56,47
"SPN23F_RS01015",4309,3961,3876,2602,2483,3763
"SPN23F_RS07490",1164,990,999,870,886,1083
"SPN23F_RS02020",4859,3298,3101,3054,3089,4831
"SPN23F_RS01735",3883,2482,2740,2657,2814,2893
"SPN23F_RS04615",4659,4971,6242,6210,5098,4481
"SPN23F_RS12280",9,1,9,5,7,14
"SPN23F_RS00380",6212,4368,5302,3989,3030,4379
"SPN23F_RS12415",338,290,342,264,184,227
"SPN23F_RS11345",3573,2694,3552,3025,2447,3355
"SPN23F_RS12105",20,34,14,25,32,22
"SPN23F_RS00810",200,286,288,360,322,205
"SPN23F_RS11815",9,10,8,14,14,7
"SPN23F_RS09140",157,273,233,216,224,236
"SPN23F_RS06205",138,93,113,107,82,164
"SPN23F_RS06410",4,6,11,11,6,8
"SPN23F_RS06380",1680,1020,1336,1281,1001,1463
"SPN23F_RS00750",36,25,25,34,23,31
"SPN23F_RS00795",3,17,13,11,12,17
"SPN23F_RS11490",1008,1001,1187,810,670,804
"SPN23F_RS02275",446,558,428,459,583,429
"SPN23F_RS10200",3026,2435,2949,2075,1835,2363
"SPN23F_RS03125",1260,1122,1450,965,849,940
"SPN23F_RS08645",1749,1440,1656,1568,1377,1435
"SPN23F_RS04375",2039,1573,1978,1592,1464,1869
"SPN23F_RS03185",2615,2272,2703,2662,2252,2151
"SPN23F_RS07090",207,152,127,142,175,162
"SPN23F_RS04050",39,49,53,28,20,41
"SPN23F_RS03100",1354,1272,1393,1188,1127,1265
"SPN23F_RS07010",163,134,141,145,140,132
"SPN23F_RS03685",1576,1192,1512,888,795,1380
"SPN23F_RS10015",2751,2594,3115,2133,1823,2262
"SPN23F_RS04705",1227,1986,1796,1556,1455,1905
"SPN23F_RS04735",64,46,47,44,31,22
"SPN23F_RS06405",22,15,16,15,15,26
"SPN23F_RS07205",971,1127,1163,987,892,1120
"SPN23F_RS06075",10146,6826,9285,6807,5698,5443
"SPN23F_RS04025",1680,4028,2896,3232,2767,3067
"SPN23F_RS07505",2374,1832,2148,1673,1712,2281
"SPN23F_RS09205",67,16,34,44,26,66
"SPN23F_RS01615",34,20,23,16,30,53
"SPN23F_RS10870",24189,19864,17840,18083,16405,22589
"SPN23F_RS03530",45,20,26,29,26,37
"SPN23F_RS01310",2348,2142,2451,2203,1954,2070
"SPN23F_RS01795",16410,11505,13072,11861,10458,14749
"SPN23F_RS07745",152,153,139,100,97,112
"SPN23F_RS01435",1643,1577,1591,1680,1315,1442
"SPN23F_RS00485",2085,1779,1891,1622,1512,1919
"SPN23F_RS09060",6674,6780,5809,5259,6375,6332
"SPN23F_RS04230",4572,3479,4312,3590,3308,3924
"SPN23F_RS09150",2358,7590,10996,2399,2319,4228
"SPN23F_RS07575",1244,1252,1406,994,917,839
"SPN23F_RS09595",34,45,27,38,48,31
"SPN23F_RS01505",928,445,764,469,407,497
"SPN23F_RS02035",5898,2772,3231,3270,3135,5534
"SPN23F_RS06995",3555,1541,2633,1550,1442,1842
"SPN23F_RS07750",189,149,165,122,115,115
"SPN23F_RS02065",1739,1962,1436,1383,1752,1784
"SPN23F_RS11695",87,68,87,70,44,47
"SPN23F_RS08725",370,434,386,305,252,255
"SPN23F_RS07910",391,301,354,220,237,297
"SPN23F_RS07225",10959,4332,4887,6339,4394,13335
"SPN23F_RS00475",616,593,607,394,411,517
"SPN23F_RS08550",1453,930,1111,943,1040,1187
"SPN23F_RS08570",6403,5125,5623,5271,4620,5258
"SPN23F_RS09220",1295,579,711,485,429,679
"SPN23F_RS03270",10,2,1,10,9,2
"SPN23F_RS08120",746,461,548,374,334,512
"SPN23F_RS02605",818,732,754,550,540,599
"SPN23F_RS02930",168,219,189,156,172,232
"SPN23F_RS05910",2335,2219,2602,1984,1471,1692
"SPN23F_RS02965",76176,54624,63698,45393,32464,59751
"SPN23F_RS04330",30,18,17,18,22,26
"SPN23F_RS05695",3715,4443,3934,3742,3230,4191
"SPN23F_RS01980",1859,2105,2504,1676,1326,1504
"SPN23F_RS02580",27,26,21,18,32,30
"SPN23F_RS00815",441,573,511,534,546,434
"SPN23F_RS09200",83,31,45,46,41,83
"SPN23F_RS01900",38,64,55,34,30,30
"SPN23F_RS06780",2784,2026,2414,1739,1405,2162
"SPN23F_RS02070",3433,3793,2776,2594,3466,3590
"SPN23F_RS11200",2447,1746,1683,1481,1636,2492
"SPN23F_RS01135",11682,7570,10356,9331,9196,8448
"SPN23F_RS07095",29,7,20,15,16,34
"SPN23F_RS10185",7165,5442,5473,3820,3209,5934
"SPN23F_RS04085",5140,4583,5349,4507,4014,4721
"SPN23F_RS03510",1914,1429,1744,1341,1103,1289
"SPN23F_RS09155",604,1873,2788,593,548,1016
"SPN23F_RS03965",2792,1956,2412,1585,1521,2154
"SPN23F_RS01520",304,130,171,92,92,182
"SPN23F_RS11195",1018,1599,834,689,1354,2271
"SPN23F_RS03315",720,264,333,412,294,727
"SPN23F_RS10005",5209,5663,6030,4033,3886,4405
"SPN23F_RS07945",226,197,249,146,141,195
"SPN23F_RS01825",1311,1000,1200,1105,909,1102
"SPN23F_RS09520",1800,2120,2092,1110,1497,1611
"SPN23F_RS06295",205,326,241,240,311,236
"SPN23F_RS07230",13285,5566,6104,7804,5349,15508
"SPN23F_RS05840",1134,887,885,725,885,1062
"SPN23F_RS04425",6349,6415,6890,4612,4546,5453
"SPN23F_RS01115",8564,5298,7894,6811,7051,6128
"SPN23F_RS11740",37,114,101,41,32,45
"SPN23F_RS05060",9677,8656,10030,8889,8485,8146
"SPN23F_RS06980",778,554,745,442,426,634
"SPN23F_RS07880",213,162,192,126,104,174
"SPN23F_RS03595",187,254,214,142,145,151
"SPN23F_RS09145",1308,4371,6291,1364,1359,2383
"SPN23F_RS03050",1412,1274,1424,1159,1060,1388
"SPN23F_RS01960",2764,2855,2993,2948,2594,2426
"SPN23F_RS11080",82,55,58,60,45,95
"SPN23F_RS07670",2012,2357,2277,1593,1386,1829
"SPN23F_RS05115",10861,8541,9428,6670,6554,8331
"SPN23F_RS06855",2388,2018,2249,1934,1754,2098
"SPN23F_RS04870",1477,1791,1447,1370,1497,1504
"SPN23F_RS12520",633,493,512,503,490,492
"SPN23F_RS10510",2802,2440,3157,2200,1810,2176
"SPN23F_RS09195",338,138,200,186,180,306
"SPN23F_RS02330",3774,4038,3795,4093,4521,2968
"SPN23F_RS09515",2029,2371,2395,1308,1683,1836
"SPN23F_RS06100",271,211,222,209,227,213
"SPN23F_RS03135",2289,1938,2373,1652,1488,1826
"SPN23F_RS01455",4360,4602,4770,4302,3715,4278
"SPN23F_RS03305",446,192,214,218,220,478
"SPN23F_RS09980",19,6,10,13,7,21
"SPN23F_RS06830",2996,2184,2617,1779,1873,2133
"SPN23F_RS06190",131,67,79,81,69,124
"SPN23F_RS12665",394,359,362,244,277,286
"SPN23F_RS09895",172,146,157,96,94,150
"SPN23F_RS02360",3158,1922,2335,1520,1484,2251
"SPN23F_RS04915",711,575,533,461,566,652
"SPN23F_RS03460",4289,4948,5217,3305,3074,4167
"SPN23F_RS11130",3737,2672,2774,2356,2461,3586
"SPN23F_RS05640",906,900,1095,960,780,892
"SPN23F_RS08260",927,942,1002,709,591,814
"SPN23F_RS07610",6423,5303,6632,4944,3922,4677
"SPN23F_RS09330",32,22,29,22,14,19
"SPN23F_RS04020",1019,845,928,865,731,870
"SPN23F_RS04930",837,774,860,470,464,850
"SPN23F_RS11455",2445,1707,1757,1147,1030,2005
"SPN23F_RS11340",924,672,880,724,616,858
"SPN23F_RS04385",2127,1374,1718,1456,1323,1867
"SPN23F_RS10470",986,1111,1127,746,581,990
"SPN23F_RS08440",4884,3884,4320,3934,3645,3871
"SPN23F_RS06750",3287,2604,3192,2724,2218,3010
"SPN23F_RS02925",34,38,25,30,55,27
"SPN23F_RS07870",80,68,80,57,73,86
"SPN23F_RS00850",3306,2389,2767,1538,1568,2987
"SPN23F_RS12670",17,21,25,14,13,13
"SPN23F_RS01645",13973,15068,15959,11115,10541,11035
"SPN23F_RS00440",64,44,47,44,47,54
"SPN23F_RS11175",732,604,605,570,500,652
"SPN23F_RS00845",1078,683,742,636,655,1084
"SPN23F_RS09865",714,683,856,614,657,742
"SPN23F_RS08750",25732,19150,22117,19271,17444,22066
"SPN23F_RS04925",2358,2598,2252,1863,1936,2939
"SPN23F_RS04710",1944,2528,2487,2085,1736,2685
"SPN23F_RS10100",60932,38792,43430,31161,30529,40226
"SPN23F_RS01670",13520,9174,11042,7627,7945,9057
"SPN23F_RS01815",159,109,124,118,99,143
"SPN23F_RS05140",8188,6754,7117,6420,5739,7037
"SPN23F_RS08565",792,701,674,653,597,674
"SPN23F_RS10325",19,14,15,11,24,18
"SPN23F_RS10570",1733,1600,1926,1371,1195,1342
"SPN23F_RS10830",1448,1132,1309,859,730,1282
"SPN23F_RS01320",5444,5078,5405,4703,4325,4877
"SPN23F_RS07925",194,186,239,119,138,183
"SPN23F_RS12555",10735,3968,5311,5923,4798,8478
"SPN23F_RS05945",1967,2486,2354,2198,1758,2275
