"gene_id","rofA_1","rofA_2","rofA_3","ssRA_1","ssRA_2","ssRA_3","WT_1","WT_2","WT_3"
"H7X59_06405",111,85,70,42,114,62,32,113,72
"H7X59_06410",56,11,48,23,18,42,48,77,5
"H7X59_06415",47,26,36,47,41,39,0,40,33
"H7X59_06420",319,199,466,334,314,492,489,322,247
"H7X59_06425",929,792,1326,927,719,1554,1277,999,835
"H7X59_06430",724,525,785,628,367,1002,586,650,485
"H7X59_06435",477,360,499,603,469,843,480,688,351
"H7X59_06440",923,600,996,912,761,1050,824,985,640
"H7X59_06445",231,178,271,415,195,332,261,369,172
"H7X59_06450",744,402,521,831,460,558,464,835,333
"H7X59_06455",27016,23235,34918,24318,22984,35705,30003,26084,23704
"H7X59_06460",2713,2409,3964,2633,2394,4278,2683,2820,2049
"H7X59_06470",2762,1882,4514,2123,2113,3507,2499,2128,1809
"H7X59_06475",263,397,798,472,425,497,412,472,388
"H7X59_06480",18,7,0,5,18,2,0,0,5
"H7X59_06485",7562,7155,14018,6947,8235,9258,12140,7449,9057
"H7X59_06490",15150,13195,23412,11853,15986,15828,23588,12339,17633
"H7X59_06495",1473,1364,1778,1381,1268,2004,1960,1297,1225
"H7X59_06500",2155,2006,2544,2082,2122,2778,2636,2038,1709
"H7X59_06505",2823,3265,4361,3426,3125,4293,4395,3279,3313
"H7X59_06510",1864,1754,2613,1743,1704,2374,3435,2105,2174
"H7X59_06515",3747,3364,5443,3468,3846,4420,7049,3166,4099
"H7X59_06520",921,924,1385,930,1119,1310,1727,918,1123
"H7X59_06525",1146,1156,1716,1031,1286,1365,1932,1127,1315
"H7X59_06530",421,373,449,343,297,444,686,347,436
"H7X59_06535",543,442,778,570,589,510,1366,574,740
"H7X59_06540",261,273,300,294,219,270,1033,306,320
"H7X59_06545",350,353,386,422,344,397,972,361,292
"H7X59_06550",132,131,194,135,188,120,163,135,184
"H7X59_06555",2303,2009,2753,2012,2185,2583,4915,2269,2507
"H7X59_06560",1867,2146,2294,1956,2153,2447,3187,2243,2339
"H7X59_06565",1768,1650,1522,1614,1626,1586,2233,1510,1392
"H7X59_06570",1249,2039,2085,1563,1978,1944,2010,1612,1887
"H7X59_06575",2558,4132,5224,3310,4700,4732,5677,3918,4018
"H7X59_06580",7082,4931,8722,4972,4630,7660,6056,5391,4375
"H7X59_06585",2582,2412,3760,2521,2553,3158,2982,3104,2436
"H7X59_06590",967,1055,1411,1089,979,1521,1276,953,1119
"H7X59_06595",9426,7448,12569,7735,7188,13743,7859,8156,6989
"H7X59_06605",131,73,263,129,103,399,109,108,95
"H7X59_06610",195,158,704,249,221,513,211,238,221
"H7X59_06615",326,262,1301,494,367,1188,603,551,399
"H7X59_06620",431,334,2003,804,581,1967,902,776,422
"H7X59_06625",5342,2117,12695,4370,3302,11967,5264,3957,2824
"H7X59_06630",762,414,1858,710,469,2276,716,802,413
"H7X59_06635",364,200,1138,513,377,1241,666,447,312
"H7X59_06640",4,5,24,7,8,16,0,5,0
"H7X59_06645",1072,1470,2196,1850,2023,1593,1931,1681,1854
"H7X59_06650",626,416,1230,719,343,1412,517,666,348
"H7X59_06655",142,219,390,258,535,290,258,237,473
"H7X59_06660",17153,16294,14990,13640,14225,15931,18180,13766,14831
"H7X59_06665",117,66,171,141,73,178,63,186,116
"H7X59_06670",410,304,451,403,249,556,373,432,253
"H7X59_06675",4008,4583,5450,3935,4198,5550,5652,4228,4333
"H7X59_06680",34894,27652,41099,22053,30550,22407,25208,20345,25194
"H7X59_06685",4051,3871,5631,4193,4377,5361,5162,4016,3815
"H7X59_06690",22117,18794,26325,19589,18854,27462,22579,22125,18535
"H7X59_06695",3366,2615,3578,2710,2568,3569,3997,2633,2927
"H7X59_06700",3610,3091,4484,3062,2544,3765,3454,3276,3133
"H7X59_06705",1627,1114,1708,1274,972,1698,1385,1148,1121
"H7X59_06710",59129,49362,66106,54688,49584,70073,62457,58500,49004
"H7X59_06715",17699,16082,22514,17657,16020,22859,20615,19797,16206
"H7X59_06720",14855,12925,17177,14620,11845,18333,15528,15643,12732
"H7X59_06725",9211,7796,10058,9383,7657,10540,9771,8943,7238
"H7X59_06730",8625,5908,8219,8810,5061,8718,7715,8743,4566
"H7X59_06735",4478,3467,6281,4278,3518,5358,4292,4166,3330
"H7X59_06740",9470,6098,12597,7675,6098,12047,8051,7973,5913
"H7X59_06745",51642,43299,64420,46117,45639,59301,58984,49143,45873
"H7X59_06750",2463,1937,2484,2325,1840,2591,2205,2482,1487
"H7X59_06755",1823,1754,2043,1601,1628,2089,2093,1880,1667
"H7X59_06760",1209,1100,1488,932,1043,1380,1405,1062,1001
"H7X59_06765",964,1250,1359,1001,1179,1518,1367,1205,1183
"H7X59_06770",1257,1130,1482,1113,1043,1770,1384,1187,1332
"H7X59_06775",1772,1731,2350,1563,1757,2396,2194,1595,1675
"H7X59_06780",4108,3081,5024,3287,3441,5073,3779,3676,3226
"H7X59_06785",33445,23665,33678,29427,24303,38237,28802,32944,25596
"H7X59_06790",15413,11078,15762,15539,10046,18368,12057,16682,10416
"H7X59_06795",129158,103234,139127,128323,110434,189678,141440,114128,112123
"H7X59_06800",4523,2744,5296,3485,2335,6299,2730,3392,2565
"H7X59_06805",723,657,1344,559,597,1094,786,630,527
"H7X59_06810",9250,8053,11692,9345,7099,13323,10154,9978,7740
"H7X59_06815",52850,49116,63299,52103,48832,65242,58699,57005,46500
"H7X59_06820",44414,37579,50847,34981,39462,49802,40678,36229,39241
"H7X59_06825",10168,10233,13481,9720,10672,13513,11793,12085,10302
"H7X59_06830",17794,15605,20051,15912,15002,21365,17692,17037,14491
"H7X59_06835",26212,21996,30323,23034,20946,30192,25628,23362,23400
"H7X59_06840",8406,7075,10598,7447,7672,10078,8795,7137,7611
"H7X59_06845",784,627,1092,701,549,1033,587,714,650
"H7X59_06850",15459,12465,21613,12654,13240,15221,12853,11658,12132
"H7X59_06855",19468,13341,24230,13735,13261,18739,14368,13488,12287
"H7X59_06860",28716,23012,35202,24590,22653,34374,27506,25438,23618
"H7X59_06865",17554,14011,21715,13973,13360,20102,17234,13758,14811
"H7X59_06870",25083,20705,30814,21106,20453,29865,25806,21637,20313
"H7X59_06875",1891,1336,2426,1326,1408,2360,1802,1525,1359
"H7X59_06880",8363,5250,12181,6748,6056,11298,7484,7495,5758
"H7X59_06885",943,779,1000,737,909,926,1004,828,754
"H7X59_06890",4847,3979,6276,4369,4093,5749,5610,5209,3811
"H7X59_06895",2579,1654,2580,2140,1863,2538,2212,2152,1848
"H7X59_06900",15158,11952,24443,11969,13107,18362,25107,12135,13195
"H7X59_06905",3969,3892,8840,4142,4209,5849,8271,4356,4584
"H7X59_06910",1175,1119,2969,1032,1210,1877,1663,1112,1207
"H7X59_06915",44360,36545,57054,45568,37484,64785,50269,54045,33806
"H7X59_06920",950,1190,1160,950,1001,954,2122,1013,1344
"H7X59_06925",1923,2222,1872,1696,2065,1980,3443,1755,2254
"H7X59_06930",2302,2873,2466,1993,2752,1951,5231,2385,2778
"H7X59_06935",230,165,337,291,165,328,397,358,214
"H7X59_06940",507,392,392,660,437,393,782,791,379
"H7X59_06945",339,271,315,408,354,359,763,594,272
"H7X59_06950",15429,15429,19340,14504,14114,23825,17109,16266,13712
"H7X59_06955",5057,4604,7441,4636,4797,7115,5111,5126,4787
"H7X59_06960",37470,30247,47179,31489,30163,46417,39474,34339,30323
"H7X59_06965",12974,10621,16462,11335,10614,16972,14532,12200,10529
"H7X59_06970",4230,3221,5525,3325,3316,4161,4574,3284,3355
"H7X59_06975",8530,8324,7801,7960,7754,7309,10679,8822,8298
"H7X59_06980",12862,9968,12819,11743,11074,10973,11817,12901,10790
"H7X59_06985",11431,8365,16488,9588,8380,14458,12226,11370,8527
"H7X59_06990",1462,1563,2484,2021,2013,2079,2102,2197,1909
"H7X59_06995",4452,3798,4645,4384,2834,7090,3924,5453,2732
"H7X59_07000",1032,726,1482,928,727,1123,1431,965,721
"H7X59_07005",4589,3598,5534,3705,3317,5470,5259,4083,3151
"H7X59_07010",4638,3034,5570,3799,3340,5269,4978,4068,3349
"H7X59_07015",230,259,261,437,370,285,1993,515,471
"H7X59_07025",111,148,118,176,137,83,744,189,273
"H7X59_07030",129,203,149,145,252,90,565,181,175
"H7X59_07035",732,1145,644,955,1217,567,2700,960,1220
"H7X59_07040",228,385,160,322,282,153,393,288,322
"H7X59_07045",436,604,187,484,543,214,538,418,785
"H7X59_07050",849,1296,1366,1048,1210,1168,1422,1010,1314
"H7X59_07055",229,202,206,354,234,184,395,279,200
"H7X59_07060",7362,4250,6716,7867,4624,5860,10611,8834,5466
"H7X59_07065",998,634,765,840,582,629,961,985,537
"H7X59_07070",267,178,383,308,310,322,290,191,171
"H7X59_07075",6396,6077,7896,7768,5993,7716,8033,7778,6461
"H7X59_07080",96221,92923,123554,96544,100213,112681,121080,106268,103093
"H7X59_07085",6172,5605,6767,5338,5366,6134,5897,5551,5245
"H7X59_07090",7488,6785,8861,6325,5670,8123,8019,6595,6289
"H7X59_07095",36834,27625,39388,30603,28598,38660,38866,32487,29687
"H7X59_07100",11379,9260,14973,10437,10150,14966,12674,12196,9673
"H7X59_07105",293,138,107,137,140,171,110,116,117
"H7X59_07110",1672,1406,3469,1845,1467,3858,1801,2218,1103
"H7X59_07115",2087,1825,1817,1520,2027,1615,2018,1624,1687
"H7X59_07120",422,411,336,286,459,370,425,284,431
"H7X59_07125",408,335,283,212,212,246,274,183,138
"H7X59_07130",1535,1241,1255,1382,1517,922,1230,1022,1090
"H7X59_07135",71,114,201,148,221,75,52,150,174
"H7X59_07140",3805,3057,3069,2943,3292,2529,3252,2555,2637
"H7X59_07145",1085,1066,988,871,900,561,818,730,870
"H7X59_07150",2426,1737,1719,1552,1891,1389,1647,1452,1477
"H7X59_07155",3522,3181,2822,2900,2866,1902,2505,2409,2837
"H7X59_07160",1546,1319,1440,1359,1353,960,1194,1180,1181
"H7X59_07165",12021,10299,10099,9463,10102,7857,9986,8305,8472
"H7X59_07170",295,407,425,354,360,334,431,267,369
"H7X59_07175",487,735,550,629,660,368,605,611,458
"H7X59_07180",1604,1694,1692,1454,1632,1008,1419,1221,1180
"H7X59_07185",886,794,568,671,755,437,831,652,680
"H7X59_07190",853,724,570,554,794,526,696,530,653
"H7X59_07195",1033,1100,837,774,902,613,812,822,823
"H7X59_07200",1450,1037,1089,966,894,762,1075,738,976
"H7X59_07205",2703,2213,2173,1888,2242,1758,1941,1785,2016
"H7X59_07210",1418,1274,1453,1247,1489,876,1320,1353,1091
"H7X59_07215",319,441,308,237,302,230,319,256,312
"H7X59_07220",92,121,92,94,150,98,113,115,65
"H7X59_07225",1260,1246,1258,1138,943,901,1288,1164,1078
"H7X59_07230",1516,1249,1088,984,1072,840,1336,963,1095
"H7X59_07235",1366,857,794,816,844,674,926,768,584
"H7X59_07240",373,313,325,359,421,282,139,202,254
"H7X59_07245",103,65,99,107,103,60,148,87,69
"H7X59_07250",119,134,74,81,165,123,69,69,81
"H7X59_07255",219,295,258,233,300,182,253,225,193
"H7X59_07260",43,90,136,90,171,71,57,116,190
"H7X59_07265",13,12,46,28,46,32,24,37,71
"H7X59_07270",917,812,957,803,881,773,656,780,831
"H7X59_07275",184,206,281,218,198,157,329,201,270
"H7X59_07280",1824,1684,2253,1690,1952,1556,1798,1728,1601
"H7X59_07285",1828,1547,1799,1482,1721,1255,1823,1323,1453
"H7X59_07290",428,606,631,577,606,495,506,503,490
"H7X59_07295",367,323,350,355,377,475,330,338,295
"H7X59_07300",1386,1092,1491,1051,1252,1152,1441,1319,832
"H7X59_07305",176,183,269,207,245,223,248,203,213
"H7X59_07310",71,125,145,97,88,126,42,120,166
"H7X59_07315",173,133,162,107,160,157,179,140,220
"H7X59_07320",111,105,225,164,150,101,98,115,184
"H7X59_07325",49,91,94,61,47,85,40,54,90
"H7X59_07330",151,160,192,145,200,106,146,110,80
"H7X59_07335",309,204,343,191,319,252,185,234,159
"H7X59_07340",1516,1052,1577,960,987,1444,817,1176,973
"H7X59_07345",246,160,238,253,197,193,204,150,168
"H7X59_07350",527,278,571,477,320,428,324,440,295
"H7X59_07355",439,501,738,841,477,629,812,704,588
"H7X59_07360",513,479,884,643,800,555,449,642,582
"H7X59_07365",917,861,841,1502,913,934,838,1667,878
"H7X59_07370",628,435,834,550,411,834,676,468,219
"H7X59_07375",10881,8557,15393,8688,8100,13753,11198,9003,7901
"H7X59_07380",9762,8449,15705,9112,9037,13192,11601,9862,9330
"H7X59_07385",7065,5930,8073,5488,4767,8322,6981,6122,5173
"H7X59_07390",4539,3015,4971,3213,2901,5427,4081,3510,2900
"H7X59_07395",2302,2467,3529,2746,2532,3398,3242,2835,2502
"H7X59_07400",1363,1908,2256,2069,2005,2509,1855,2085,1604
"H7X59_07405",18400,13913,19334,14799,13399,19284,19364,15442,13400
"H7X59_07410",9539,6385,9167,6712,5883,10316,8456,7775,6409
"H7X59_07415",5234,3838,5783,4045,2977,5510,4549,4551,3143
"H7X59_07420",16736,11706,16590,12731,9997,18118,14910,12938,9463
"H7X59_07425",5269,4432,7082,4343,3965,7217,5287,5087,4292
"H7X59_07430",42720,39752,71618,34575,43018,52698,68086,38334,41730
"H7X59_07435",42419,38731,65494,33371,39046,48526,65812,36315,39155
"H7X59_07440",50198,46738,79167,42701,51906,61326,81534,48188,49482
"H7X59_07445",1395,1183,2135,1377,1213,2407,1343,1320,986
"H7X59_07450",17053,15459,20716,15660,14446,21302,21835,17427,13885
"H7X59_07455",95681,84363,96562,95591,76293,110310,52361,99435,69542
"H7X59_07460",120010,98268,110396,105629,85098,125939,61348,115779,81074
"H7X59_07465",211275,173409,193752,187608,157051,217846,111683,201720,143291
"H7X59_07470",40835,35816,39957,39261,34865,42024,21550,40464,29152
"H7X59_07475",53190,55270,61556,57203,51493,66573,34971,63832,46563
"H7X59_07480",146054,128818,142076,138319,115099,161957,84532,148826,107521
"H7X59_07485",85925,81844,93487,86011,78666,108187,52484,92765,73176
"H7X59_07490",97724,80179,93057,86685,74187,109779,57133,92220,72199
"H7X59_07495",154701,131072,163775,138765,122835,180416,94909,152436,121907
"H7X59_07500",37676,28620,39872,29479,27402,36707,21126,31098,24511
"H7X59_07505",217361,171667,247932,183672,172777,263511,152806,194607,173225
"H7X59_07510",139519,117861,164335,112673,109575,155294,100986,124230,112044
"H7X59_07515",180830,134172,199106,145267,132152,193030,126070,154584,132551
"H7X59_07520",28652,12160,11468,37423,12618,12322,25659,39355,11867
"H7X59_07525",90820,41876,41478,102847,44996,43849,90323,119491,42774
"H7X59_07530",21781,8210,6903,22289,9341,8569,12882,25502,7835
"H7X59_07535",35992,14942,12643,37127,14929,14583,18692,37011,13807
"H7X59_07540",2076,2227,3811,2109,2632,2664,3855,2141,2145
"H7X59_07545",5136,4345,8206,4572,5049,6276,7232,4548,4668
"H7X59_07550",3339,2900,4512,2823,3063,3728,3921,2626,2909
"H7X59_07555",1007,1303,1980,967,1471,1401,1494,1028,1529
"H7X59_07560",1314,1015,1716,835,1153,1525,1243,674,1201
"H7X59_07565",33604,28377,42477,28597,29727,38594,37755,31102,29361
"H7X59_07570",30675,25614,39298,27161,28647,35458,35666,29178,28450
"H7X59_07575",3555,3638,5132,3455,3668,4508,4853,3851,3622
"H7X59_07580",161,68,82,106,105,51,77,125,57
"H7X59_07585",494,334,331,311,295,411,401,450,326
"H7X59_07590",25721,19575,26727,18266,19451,23678,22614,18129,19737
"H7X59_07595",18593,14503,18168,15022,13756,18672,15263,14652,13587
"H7X59_07600",3373,3496,4236,3845,3481,3911,4095,3390,3270
"H7X59_07605",8933,8628,13747,8614,9203,10967,10011,8602,8421
"H7X59_07610",1572,1491,2158,1662,1596,2086,1540,1784,1380
"H7X59_07615",851,854,1363,659,870,1058,901,855,738
"H7X59_07620",1634,1075,2069,1183,1102,1388,1382,1136,1095
"H7X59_07625",11380,8321,12417,8836,7391,12108,11570,9589,8248
"H7X59_07630",8864,6859,10332,7919,7325,10434,9541,8236,7263
"H7X59_07635",3611,3062,3688,3062,3074,3925,3807,2844,2862
"H7X59_07640",2250,2217,2834,2037,1815,2745,2288,2099,2067
"H7X59_07645",2246,1667,2566,1949,1361,2432,1928,1795,1694
"H7X59_07650",1457,970,1854,1515,914,1636,1672,1966,1043
"H7X59_07655",915,406,691,882,375,694,675,1004,369
"H7X59_07660",901,491,696,947,554,805,946,1021,432
"H7X59_07665",943,447,752,769,438,803,508,1069,422
"H7X59_07670",686,315,497,825,338,512,738,794,313
"H7X59_07675",4174,2394,3549,3905,2387,3255,3153,5210,2309
"H7X59_07680",47747,39315,57971,48326,42436,53489,55942,52075,43122
"H7X59_07685",16705,12112,18347,13869,12437,16536,17373,14638,13463
"H7X59_07690",6045,5295,7999,5589,4923,6742,7054,5708,5500
"H7X59_07695",96276,82229,126820,87062,82706,111493,113624,91806,88149
"H7X59_07700",939,670,878,801,743,689,963,864,788
"H7X59_07705",1089,845,1047,1030,899,850,1103,954,894
"H7X59_07710",5960,4188,5671,4898,4290,5995,5695,5692,4016
"H7X59_07715",903,325,343,1021,442,421,613,1444,552
"H7X59_07720",9030,4072,3902,10267,4605,3975,4759,13059,4128
"H7X59_07725",7217,2803,2578,7375,3099,2555,3266,9092,2861
"H7X59_07730",819,618,683,916,797,729,550,1123,698
"H7X59_07735",1071,867,1391,1009,1009,1262,1415,1273,965
"H7X59_07740",28234,20831,30972,20517,18566,30694,24953,22150,19346
"H7X59_07745",19848,14721,21685,16059,13489,21273,18454,17763,13511
"H7X59_07750",21578,19686,31767,21044,19815,29072,22801,22534,18853
"H7X59_07755",1610,1454,2178,1879,1516,2187,1706,1769,1273
"H7X59_07760",5944,3921,6870,5418,4067,7079,5050,6358,4167
"H7X59_07765",36660,32553,38395,33561,33614,41123,39733,37659,33180
"H7X59_07770",7911,6492,12338,7203,7471,9591,8928,6644,7592
"H7X59_07775",10292,10291,17458,9958,11006,13454,15018,10670,12282
"H7X59_07780",17390,16936,28306,16871,21354,23716,22126,16416,17847
"H7X59_07785",67174,54114,90588,53462,58866,77301,69178,51423,54482
"H7X59_07790",45875,37381,63140,33004,36786,55284,46810,33206,38485
"H7X59_07795",667,384,552,493,232,601,540,748,384
"H7X59_07800",2577,1908,3046,2460,1822,3990,2325,2939,1546
"H7X59_07805",280,181,178,200,141,312,202,323,133
"H7X59_07810",2870,2579,3894,2561,2488,4073,3424,2485,2959
"H7X59_07815",3008,2325,3696,2304,2185,3562,3089,2464,2501
"H7X59_07820",10923,9959,15091,9554,9566,14043,12293,10493,10264
"H7X59_07825",5366,3494,6811,3219,3284,6659,4712,3892,3614
"H7X59_07830",2554,1833,3489,1607,1252,3364,1952,1831,1724
"H7X59_07835",7805,6103,9624,7319,6277,10521,7309,8005,5787
"H7X59_07840",8360,5872,8392,6696,5867,8248,6671,7033,5758
"H7X59_07845",8730,7294,9699,8591,7260,11013,9350,9446,7394
"H7X59_07850",4111,2978,4349,3399,2999,3960,4239,3167,2700
"H7X59_07855",2648,2063,2894,2001,2241,3416,2202,2466,2110
"H7X59_07860",81872,91369,137455,66814,94647,99743,164254,69942,86089
"H7X59_07865",12694,11576,19694,10208,12932,15921,19201,10943,14091
"H7X59_07870",7197,6970,11025,6224,7498,8612,9530,5909,8364
"H7X59_07875",5546,4679,8633,5198,4483,7623,6255,5579,4915
"H7X59_07880",5715,4600,7053,4366,4455,5241,6028,4305,4757
"H7X59_07885",87271,57333,74342,50723,50989,42893,58525,48174,51364
"H7X59_07890",2480,1865,3400,2472,1894,4128,2089,2434,2147
"H7X59_07895",16592,13725,21477,17271,13523,25917,16698,19551,14228
"H7X59_07900",26,12,20,32,19,15,0,31,8
"H7X59_07905",897,685,986,597,545,904,805,750,624
"H7X59_07910",1906,1674,3289,2327,1849,3343,1914,2051,1546
"H7X59_07915",966,611,1277,830,671,1012,1066,835,648
"H7X59_07920",513,396,691,515,415,462,547,425,275
"H7X59_07925",1868,1505,3234,1867,1798,2637,2436,2014,1524
"H7X59_07930",7297,5572,8703,6774,5795,8693,7242,7491,5283
"H7X59_07935",6325,6137,7071,5025,5217,6953,6854,5561,5519
"H7X59_07940",13835,12585,12691,10135,10709,13706,13100,11019,10134
"H7X59_07945",6261,6756,6987,5353,6113,7067,7275,5483,5900
"H7X59_07950",1732,1483,1868,1791,1423,2074,1536,2210,1501
"H7X59_07955",1301,826,1183,974,822,1438,1401,1075,732
"H7X59_07960",15202,12804,17418,13523,13186,18576,15591,15297,12170
"H7X59_07965",4129,3576,5283,3619,3514,5243,3811,4182,3414
"H7X59_07970",8903,7039,10675,7374,6857,12057,8601,7818,7323
"H7X59_07975",5310,4696,7443,4247,4924,6247,5756,4407,4702
"H7X59_07980",41029,38026,52235,36308,39446,49203,53629,39225,41682
"H7X59_07985",49586,38000,69181,39207,34326,58827,38159,40821,29923
"H7X59_07990",8717,8145,15225,8520,7229,12602,7700,9538,6410
"H7X59_07995",1760,1245,2013,1410,1297,2348,1421,1824,1346
"H7X59_08000",86548,64096,91088,74947,65405,99391,79593,76286,62826
"H7X59_08005",25883,20674,27972,20027,16992,24547,19621,20905,17482
"H7X59_08010",10037,9050,13455,9848,8577,14406,12140,11957,8734
"H7X59_08015",55997,38475,56657,45598,39678,61098,52472,48361,38326
"H7X59_08020",10081,7676,11557,8207,6856,10603,8596,9358,6643
"H7X59_08025",914,713,869,781,749,685,935,862,728
"H7X59_08030",3991,2758,6100,3759,3477,6047,4032,3281,3087
"H7X59_08035",100901,82793,129355,101704,83934,133886,104283,109100,72596
"H7X59_08040",82,45,130,95,125,132,26,102,63
"H7X59_08045",18970,17152,25431,17666,18264,23714,20960,19089,18304
"H7X59_08050",27376,25169,37690,25470,26813,35812,28870,26514,27350
"H7X59_08055",13129,9446,18950,9315,11298,15253,13662,10475,10845
"H7X59_08060",57973,47128,81022,49523,49205,75254,55291,52931,47261
"H7X59_08065",2489,2583,3496,2487,2360,3388,2941,2818,2299
"H7X59_08070",3049,2610,4041,2910,3095,3801,4459,3216,3232
"H7X59_08075",2714,1854,3196,2149,2124,2684,2378,2062,2190
"H7X59_08080",5325,4221,5474,4124,3763,5257,4614,4569,3377
"H7X59_08085",3003,2709,3737,2949,2463,3445,2796,2794,3017
"H7X59_08090",31,28,41,37,17,20,8,16,8
"H7X59_08095",0,0,2,0,0,1,21,0,0
"H7X59_08100",62,33,105,65,52,107,38,72,9
"H7X59_08105",1,0,13,3,0,12,0,1,0
"H7X59_08110",1028,1478,2238,1854,1875,1684,1990,1639,1761
"H7X59_08115",632,365,1226,751,350,1383,554,647,307
"H7X59_08120",135,235,357,240,525,305,266,263,445
"H7X59_08125",18,7,17,11,30,14,0,0,0
"H7X59_08130",12831,13905,16077,12850,13595,15576,17126,14184,14032
"H7X59_08135",17371,17736,20513,15920,17145,20158,19180,17900,17126
"H7X59_08140",15745,15108,16946,13085,12828,15467,16046,14115,14206
"H7X59_08145",22367,20863,25840,19445,20544,23139,22909,21328,20381
"H7X59_08150",46918,43862,62426,43311,50352,46682,52051,48287,51010
"H7X59_08155",2216,1979,2890,1986,1996,2306,2061,1785,2055
"H7X59_08160",4306,3671,7803,4062,4197,6215,5820,4675,4834
"H7X59_08165",12463,14501,16816,14753,14655,18786,18428,16538,15421
"H7X59_08170",5986,5858,6477,6630,6786,8219,7694,7540,6573
"H7X59_08175",18454,18047,21548,17832,19152,24595,23954,20494,19430
"H7X59_08180",16520,16811,18902,16660,17730,23515,21593,19340,17563
"H7X59_08185",7780,8309,10605,7630,8333,11415,9669,8878,7319
"H7X59_08190",7535,5831,8532,6006,5499,8865,7809,5988,5146
"H7X59_08195",3024,2939,4611,2637,2798,4405,3728,3322,3328
"H7X59_08200",4653,3230,4011,3578,3162,4170,3909,3721,2926
"H7X59_08205",8535,6209,7537,7323,6131,7179,7478,7504,6076
"H7X59_08210",14339,12526,18817,12043,12543,16137,16854,14447,11900
"H7X59_08215",5841,5891,8561,5775,6289,7354,7981,6542,6079
"H7X59_08220",13,10,47,10,16,16,26,19,12
"H7X59_08225",428946,301813,449589,407375,292981,545646,397173,445470,281673
"H7X59_08230",293385,249958,363052,254006,261163,343008,339969,276260,268591
"H7X59_08235",100793,94407,156676,86255,100948,120664,137545,93621,105344
"H7X59_08240",49308,55218,99056,52620,61627,73179,76114,55484,64453
"H7X59_08245",86059,84092,123431,90193,90216,113249,108859,96537,86926
"H7X59_08250",10600,9434,14648,10774,9517,14263,11773,11355,9927
"H7X59_08255",13629,10506,13285,12551,10298,16597,12707,14234,9772
"H7X59_08260",17210,13537,16954,16229,13206,20740,16164,18272,13133
"H7X59_08265",7161,5305,7080,6340,5313,8417,5837,7131,5482
"H7X59_08270",8417,6564,8244,7965,6644,10050,7877,9235,6160
"H7X59_08275",12392,9340,12274,11983,9594,15512,12048,13328,9400
"H7X59_08280",12043,8806,11031,10168,8636,11904,9910,11051,7981
"H7X59_08285",7250,5158,7303,7133,5560,7801,6844,7154,5561
"H7X59_08290",5913,4444,6776,5950,4639,7194,5662,6045,4560
"H7X59_08295",2172,1704,2761,1918,1560,2651,2135,2004,1502
"H7X59_08300",250,170,170,304,255,135,309,338,226
"H7X59_08305",390,225,211,342,233,86,573,422,231
"H7X59_08310",349,159,75,237,185,78,187,209,148
"H7X59_08315",287,175,211,355,191,122,246,341,254
"H7X59_08320",274,193,159,332,251,112,230,294,260
"H7X59_08325",561,603,289,720,570,277,817,594,447
"H7X59_08330",431,614,377,484,546,291,1029,666,607
"H7X59_08335",2603,2539,6338,3034,3716,3850,3467,2760,3087
"H7X59_08340",13455,12861,16431,14163,12365,17928,15287,14802,12716
"H7X59_08345",13967,9529,13754,11855,8735,15147,12583,12139,9041
"H7X59_08350",4779,4021,6536,4931,3467,6867,4992,4777,3966
"H7X59_08355",2675,2696,4448,2167,2661,3205,3812,1989,2802
"H7X59_08360",4034,3212,6939,2945,3818,5017,5046,2935,3880
"H7X59_08365",3978,3243,6218,2811,3339,4715,4573,2731,4256
"H7X59_08370",23825,21626,32678,21421,21679,30028,27955,22304,22480
"H7X59_08375",2867,3054,2850,2633,3081,2715,2998,2716,2764
"H7X59_08380",3420,2750,4175,3526,2918,4743,3013,3565,2733
"H7X59_08385",8714,6470,9926,7354,6548,11018,8228,8276,6270
"H7X59_08390",2146,1549,3352,2077,2012,3195,2007,2514,1400
"H7X59_08395",1566,1480,2148,1508,1487,1905,1922,1733,1573
"H7X59_08400",8975,9262,12972,8672,9735,11603,15902,9291,10345
"H7X59_08405",5861,5931,9113,6116,6928,9079,9549,6512,7169
"H7X59_08410",1246,1243,2403,1225,1168,2287,1769,1497,1259
"H7X59_08415",21972,16231,23165,20468,16736,26427,20902,22288,16715
"H7X59_08420",15160,13568,16407,14326,13252,17733,14441,15804,13034
"H7X59_08425",2265,1617,3299,1729,1619,2749,3038,1788,1710
"H7X59_08430",879,745,903,782,782,644,992,901,770
"H7X59_08435",11865,14648,21299,17493,13616,26753,16005,21531,13793
"H7X59_08440",42400,38913,58956,47573,36116,74378,45161,57226,35165
"H7X59_08450",17134,16238,28140,19648,15434,38984,22491,22329,15676
"H7X59_08455",158065,166005,257275,195549,196298,236530,211201,214112,174861
"H7X59_08460",10769,11507,17527,11818,11955,17925,15430,13096,12079
"H7X59_08465",1654,1102,1371,1368,1147,1473,1505,1457,1172
"H7X59_08470",8864,9281,13407,10883,10807,13221,14943,12016,10340
"H7X59_08475",8659,7247,10375,8452,7042,10044,10101,9119,8105
"H7X59_08480",4589,3848,4704,4373,3571,5382,5034,4252,3618
"H7X59_08485",6985,5282,6514,6350,5038,7170,6333,6173,4972
"H7X59_08490",2271,1969,1847,2554,1576,2296,1945,2416,1778
"H7X59_08495",3901,3855,3612,4777,3704,4781,5001,4474,3236
