gene_id,E167sig1,E167sig2,E167sig3,E167rhlR1,E167rhlR2,E167rhlR3
fig|287.13173.peg.1776,1740,1500,1773,1545,1667,1936
fig|287.13173.peg.1777,631,618,689,517,682,443
fig|287.13173.peg.1778,639,601,801,630,631,410
fig|287.13173.peg.1779,840,724,820,751,571,2501
fig|287.13173.peg.1780,31585,25962,30891,28020,31597,23483
fig|287.13173.peg.1781,1566,1447,1763,1279,1202,1699
fig|287.13173.peg.1782,1935,1852,2114,2499,1809,3540
fig|287.13173.peg.1783,550,578,499,1414,601,1808
fig|287.13173.peg.1784,344,356,335,536,350,841
fig|287.13173.peg.1785,310,275,338,468,285,853
fig|287.13173.peg.1786,254,270,288,437,292,1258
fig|287.13173.peg.1787,11902,13566,13023,16968,13305,44495
fig|287.13173.peg.1788,410,478,476,488,374,1639
fig|287.13173.peg.1789,790,687,757,740,717,739
fig|287.13173.peg.1790,1732,1569,1883,1625,1525,1907
fig|287.13173.peg.1791,387,354,394,364,306,687
fig|287.13173.peg.1792,8086,7117,6840,7645,6211,9875
fig|287.13173.peg.1793,14878,12911,14883,14176,12877,20601
fig|287.13173.peg.1794,5365,4570,5150,4761,4262,5262
fig|287.13173.peg.1795,683,666,515,579,477,1148
fig|287.13173.peg.1796,1119,1006,1230,1003,1016,997
fig|287.13173.peg.1797,1129,830,1013,736,832,808
fig|287.13173.peg.1798,2639,2215,2391,2249,2438,2249
fig|287.13173.peg.1799,2719,2176,2707,2446,2368,2380
fig|287.13173.peg.1800,180,192,238,203,229,196
fig|287.13173.peg.1801,1696,934,1296,1066,1248,997
fig|287.13173.peg.1802,8787,4156,9105,5022,10641,667
fig|287.13173.peg.1803,14509,6913,13964,8209,16555,1305
fig|287.13173.peg.1804,2941,1489,2969,1348,2605,431
fig|287.13173.peg.1805,1150,578,1057,610,966,329
fig|287.13173.peg.1806,258,160,221,164,230,145
fig|287.13173.peg.1807,1972,1629,1870,1800,1675,1865
fig|287.13173.peg.1808,2935,1857,1873,1845,2539,1935
fig|287.13173.peg.1809,56,48,73,38,72,42
fig|287.13173.peg.1810,1988,1822,2115,1688,1913,2173
fig|287.13173.peg.1811,3247,2624,3398,2675,3429,2746
fig|287.13173.peg.1812,759,617,739,654,741,627
fig|287.13173.peg.1813,1802,1697,2144,1698,1775,1594
fig|287.13173.peg.1814,3741,3145,3074,3949,3721,3699
fig|287.13173.peg.1815,332,278,311,323,275,354
fig|287.13173.peg.1816,910,787,850,860,854,758
fig|287.13173.peg.1817,6138,4802,4972,7635,8071,5173
fig|287.13173.peg.1818,591,498,634,474,523,502
fig|287.13173.peg.1819,153,155,142,176,90,604
fig|287.13173.peg.1820,134,106,119,192,126,365
fig|287.13173.peg.1821,2134,1933,2195,2447,2073,3024
fig|287.13173.peg.1822,1371,1112,1395,1240,1681,862
fig|287.13173.peg.1823,1946,1549,1841,1666,1796,1583
fig|287.13173.peg.1824,2058,1652,2002,1392,1865,1157
fig|287.13173.peg.1825,3691,3151,3715,3069,3529,2614
fig|287.13173.peg.1826,1416,1182,1401,1388,1476,1148
fig|287.13173.peg.1827,3891,3490,3967,3822,3812,3687
fig|287.13173.peg.1828,927,836,792,949,652,1324
fig|287.13173.peg.1829,79,84,61,66,47,196
fig|287.13173.peg.1830,698,710,743,587,587,736
fig|287.13173.peg.1831,265,235,231,200,152,187
fig|287.13173.peg.1832,436,367,419,365,351,495
fig|287.13173.peg.1833,3273,2936,3897,2313,2510,3606
fig|287.13173.peg.1834,1469,1324,1555,1258,1317,1434
fig|287.13173.peg.1835,2196,1961,2257,1765,2103,2118
fig|287.13173.peg.1836,4091,3323,3860,3538,3680,3468
fig|287.13173.peg.1837,3614,3012,3051,3732,3466,4546
fig|287.13173.peg.1838,966,740,834,783,775,1201
fig|287.13173.peg.1839,1066,1042,1157,941,1097,1181
fig|287.13173.peg.1840,900,865,1064,812,838,901
fig|287.13173.peg.1841,1862,1659,1908,1687,1558,1886
fig|287.13173.peg.1842,781,654,777,667,631,802
fig|287.13173.peg.1843,145,125,154,125,154,131
fig|287.13173.peg.1844,1075,798,1028,748,835,689
fig|287.13173.peg.1845,1369,938,1197,923,1034,1011
fig|287.13173.peg.1846,575,476,537,437,456,542
fig|287.13173.peg.1847,434,284,376,242,334,138
fig|287.13173.peg.1848,434,270,422,355,392,270
fig|287.13173.peg.1849,1108,665,787,642,818,619
fig|287.13173.peg.1850,189,131,186,170,148,186
fig|287.13173.peg.1851,345,274,335,256,319,311
fig|287.13173.peg.1852,357,260,307,286,293,328
fig|287.13173.peg.1853,592,439,614,463,519,575
fig|287.13173.peg.1854,2066,1857,2076,1784,1611,2511
fig|287.13173.peg.1855,1385,1204,1441,1276,1185,1926
fig|287.13173.peg.1856,1568,1058,1323,1103,1102,1091
fig|287.13173.peg.1857,183,167,170,139,159,125
fig|287.13173.peg.1858,496,368,579,413,477,471
fig|287.13173.peg.1859,488,415,516,395,488,493
fig|287.13173.peg.1860,1145,956,999,1073,823,1557
fig|287.13173.peg.1861,1611,1688,1651,1629,1455,1929
fig|287.13173.peg.1862,3288,2617,3253,2612,2847,2812
fig|287.13173.peg.1863,32,47,28,36,40,45
fig|287.13173.peg.1864,386,317,363,340,390,296
fig|287.13173.peg.1865,614,535,629,515,506,336
fig|287.13173.peg.1866,971,764,858,687,696,806
fig|287.13173.peg.1867,1008,1005,1075,1025,849,1195
fig|287.13173.peg.1868,647,580,685,617,507,880
fig|287.13173.peg.1869,1428,1326,1399,1352,1247,1954
fig|287.13173.peg.1870,1262,1180,1357,1109,1130,1582
fig|287.13173.peg.1871,659,637,669,563,460,1233
fig|287.13173.peg.1872,9593,8849,9273,8478,6952,15876
fig|287.13173.peg.1873,3362,3312,3086,3330,2958,5331
fig|287.13173.peg.1874,3617,3582,3502,3749,3033,5496
fig|287.13173.peg.1875,1577,1550,1496,1688,1410,2361
fig|287.13173.peg.1876,4142,3983,3952,4455,3792,5611
fig|287.13173.peg.1877,1493,1499,1546,1421,1422,1833
fig|287.13173.peg.1878,42785,39024,33534,42892,29042,91949
fig|287.13173.peg.1879,17885,15378,16938,20538,19899,17902
fig|287.13173.peg.1880,8656,7839,8769,9693,9405,10237
fig|287.13173.peg.1881,37533,33406,35772,38795,36836,42429
fig|287.13173.peg.1882,14606,13019,13394,13919,13386,14884
fig|287.13173.peg.1883,9334,8562,8580,8877,8651,11766
fig|287.13173.peg.1884,19834,18061,19586,15850,16291,19345
fig|287.13173.peg.1885,11322,9843,10515,10111,9593,11485
fig|287.13173.peg.1886,2124,1623,1744,2372,2113,2558
fig|287.13173.peg.1887,3312,2876,3142,3014,3389,3136
fig|287.13173.peg.1888,6053,5287,5826,5211,5482,6513
fig|287.13173.peg.1889,6611,5967,6336,5026,4961,6243
fig|287.13173.peg.1890,4242,3739,4137,3388,3384,4179
fig|287.13173.peg.1891,3308,2901,3425,2402,2842,2533
fig|287.13173.peg.1892,3445,2912,3410,2732,2787,2666
fig|287.13173.peg.1893,15006,12345,15086,11330,12636,12681
fig|287.13173.peg.1894,813,620,808,568,753,477
fig|287.13173.peg.1895,5734,5471,6142,4695,4436,8987
fig|287.13173.peg.1896,4190,3715,4365,3844,3877,4839
fig|287.13173.peg.1897,534,538,638,561,499,738
fig|287.13173.peg.1898,189,213,192,165,155,285
fig|287.13173.peg.1899,782,703,743,708,736,1050
fig|287.13173.peg.1900,5258,5081,5324,4899,4376,9346
fig|287.13173.peg.1901,219,159,195,179,139,211
fig|287.13173.peg.1902,102,123,128,105,86,132
fig|287.13173.peg.1903,871,756,913,891,670,1153
fig|287.13173.peg.1904,1041,1045,1070,896,781,865
fig|287.13173.peg.1905,746,727,686,720,547,1173
fig|287.13173.peg.1906,831,704,909,722,840,555
fig|287.13173.peg.1907,1017,901,1019,974,970,930
fig|287.13173.peg.1908,5734,5262,5837,7379,8471,6415
fig|287.13173.peg.1909,384,354,428,307,391,361
fig|287.13173.peg.1910,1423,1268,1419,1322,1424,1424
fig|287.13173.peg.1911,1827,1520,2343,1458,2067,1342
fig|287.13173.peg.1912,944,814,1074,838,854,1050
fig|287.13173.peg.1913,2102,1696,2210,1691,1812,1934
fig|287.13173.peg.1914,1277,1056,1323,1003,1167,942
fig|287.13173.peg.1915,243,221,266,203,251,233
fig|287.13173.peg.1916,2751,2462,2931,2088,2191,2710
fig|287.13173.peg.1917,2837,2346,2492,2367,2032,4209
fig|287.13173.peg.1918,700,623,651,662,562,1409
fig|287.13173.peg.1919,16080,14258,16532,16177,16086,18502
fig|287.13173.peg.1920,949,860,889,830,846,1119
fig|287.13173.peg.1921,1133,1059,981,1041,749,1756
fig|287.13173.peg.1922,3832,3420,3615,3617,2971,6171
fig|287.13173.peg.1923,1784,1668,1621,1559,1289,2202
fig|287.13173.peg.1924,1923,1717,2145,1700,1526,1990
fig|287.13173.peg.1925,806,699,681,733,610,1499
fig|287.13173.peg.1926,5317,4854,5619,4745,4358,8031
fig|287.13173.peg.1927,2296,2532,2845,2384,2315,3339
fig|287.13173.peg.1928,827,741,865,701,693,1009
fig|287.13173.peg.1929,6129,4649,6218,4777,5446,3616
fig|287.13173.peg.1930,2678,2172,2475,2321,2245,2462
fig|287.13173.peg.1931,1902,1549,2096,1516,1716,1431
fig|287.13173.peg.1932,820,747,840,805,846,648
fig|287.13173.peg.1933,2187,2034,2408,1765,2203,1822
fig|287.13173.peg.1934,486,431,579,364,434,467
fig|287.13173.peg.1935,235,199,223,184,248,214
fig|287.13173.peg.1936,391,304,417,300,332,298
fig|287.13173.peg.1937,625,486,570,593,518,738
fig|287.13173.peg.1938,544,474,532,394,442,361
fig|287.13173.peg.1939,412,336,411,300,364,265
fig|287.13173.peg.1940,2323,2517,2603,2896,2288,3241
fig|287.13173.peg.1941,1901,1668,1872,2033,1710,2335
fig|287.13173.peg.1942,931,813,1021,781,798,905
fig|287.13173.peg.1943,1425,1171,1555,1213,1338,1125
fig|287.13173.peg.1944,133,107,141,99,122,99
fig|287.13173.peg.1945,413,369,477,308,449,240
fig|287.13173.peg.1946,1625,1378,1678,1348,1487,1726
fig|287.13173.peg.1947,1763,1463,1772,1546,1636,1579
fig|287.13173.peg.1948,865,722,891,786,756,822
fig|287.13173.peg.1949,1225,1017,1223,1098,1111,1261
fig|287.13173.peg.1950,946,827,830,833,867,1211
fig|287.13173.peg.1951,5655,4911,6153,4865,4883,5619
fig|287.13173.peg.1952,169,136,172,146,188,215
fig|287.13173.peg.1953,886,633,819,806,859,726
fig|287.13173.peg.1954,790,598,755,607,777,630
fig|287.13173.peg.1955,846,341,607,374,703,198
fig|287.13173.peg.1956,759,401,705,408,629,315
fig|287.13173.peg.1957,2285,1259,1921,1380,2160,1029
fig|287.13173.peg.1958,906,710,958,730,803,783
fig|287.13173.peg.1959,444,340,442,378,505,377
fig|287.13173.peg.1960,924,779,966,803,1010,677
fig|287.13173.peg.1961,1491,1257,1645,1160,1174,1518
fig|287.13173.peg.1962,800,754,898,796,687,1047
fig|287.13173.peg.1963,477,398,397,382,406,568
fig|287.13173.peg.1964,109,71,135,86,129,100
fig|287.13173.peg.1965,932,887,1058,1003,903,901
fig|287.13173.peg.1966,1647,1417,1615,1445,1545,2127
fig|287.13173.peg.1967,1764,1356,1602,1608,1254,1008
fig|287.13173.peg.1968,27743,23314,26121,26762,24836,35390
fig|287.13173.peg.1969,231,217,221,314,253,280
fig|287.13173.peg.1970,407,337,406,315,376,272
fig|287.13173.peg.1971,203,225,182,208,212,221
fig|287.13173.peg.1972,4,3,5,9,8,8
fig|287.13173.peg.1973,953,669,743,769,683,741
fig|287.13173.peg.1974,582,391,495,418,490,387
fig|287.13173.peg.1975,93,40,72,62,72,53
fig|287.13173.peg.1976,219,172,197,177,170,186
fig|287.13173.peg.1977,233,197,205,220,270,195
fig|287.13173.peg.1978,503,376,425,398,443,428
fig|287.13173.peg.1979,482,441,496,423,502,500
fig|287.13173.peg.1980,298,264,291,216,312,246
fig|287.13173.peg.1981,980,1018,1155,1061,1039,987
fig|287.13173.peg.1982,1750,1568,1792,1600,1852,1753
fig|287.13173.peg.1983,1124,843,1178,769,838,980
fig|287.13173.peg.1984,2031,1635,1976,1776,1926,1678
fig|287.13173.peg.1985,1698,1398,1727,1343,1641,1510
fig|287.13173.peg.1986,768,702,794,798,825,1061
fig|287.13173.peg.1987,1560,1546,1522,1424,1265,2562
fig|287.13173.peg.1988,40632,31013,51835,26228,45767,14191
fig|287.13173.peg.1989,63,65,42,85,56,139
fig|287.13173.peg.1990,1703,1507,1788,1545,1621,1989
fig|287.13173.peg.1991,2605,2090,2484,2162,2111,3556
fig|287.13173.peg.1992,4676,4732,4269,5785,5809,6069
fig|287.13173.peg.1993,173,122,124,116,191,145
fig|287.13173.peg.1994,580,459,570,467,460,538
fig|287.13173.peg.1995,4073,3544,4334,3862,4303,3405
fig|287.13173.peg.1996,447,295,411,284,361,254
fig|287.13173.peg.1997,1070,659,1075,664,795,587
fig|287.13173.peg.1998,3657,2441,4010,2443,2918,1837
fig|287.13173.peg.1999,361,272,330,356,354,347
fig|287.13173.peg.2000,128,132,140,92,134,139
fig|287.13173.peg.2001,14561,6999,12827,9609,16824,3528
fig|287.13173.peg.2002,202,191,214,172,225,213
fig|287.13173.peg.2003,167,137,167,128,125,145
fig|287.13173.peg.2004,222,190,206,166,206,200
fig|287.13173.peg.2005,1512,1248,1420,1309,1271,1897
fig|287.13173.peg.2006,577,481,520,519,478,556
fig|287.13173.peg.2007,524,407,661,376,420,435
fig|287.13173.peg.2008,100273,83260,100855,81589,88412,65975
fig|287.13173.peg.2009,450,433,472,485,462,580
fig|287.13173.peg.2010,1684,1580,1879,1558,1539,1865
fig|287.13173.peg.2011,1027,924,1127,884,769,990
fig|287.13173.peg.2012,850,705,866,757,750,980
fig|287.13173.peg.2013,758,616,735,657,684,661
fig|287.13173.peg.2014,397,379,469,321,384,322
fig|287.13173.peg.2015,603,476,614,497,609,464
fig|287.13173.peg.2016,488,379,529,379,455,346
fig|287.13173.peg.2017,2103,1854,2187,1561,1574,1887
fig|287.13173.peg.2018,5190,3513,4071,4380,4615,3796
fig|287.13173.peg.2019,3887,3263,3991,3368,3679,3800
fig|287.13173.peg.2020,34,33,21,22,20,37
fig|287.13173.peg.2021,1980,1758,1701,1872,1379,4239
fig|287.13173.peg.2022,272,229,272,314,208,474
fig|287.13173.peg.2023,4005,3592,4262,3385,4316,2746
fig|287.13173.peg.2024,482,325,461,331,472,309
fig|287.13173.peg.2025,1434,1027,1300,1238,1548,1041
fig|287.13173.peg.2026,8331,8017,9029,8182,8008,13574
fig|287.13173.peg.2027,5222,4851,5368,4829,4950,6920
fig|287.13173.peg.2028,727,650,640,660,702,803
fig|287.13173.peg.2029,19122,17893,18368,18946,16896,28960
fig|287.13173.peg.2030,2885,2494,2911,2937,2955,3607
fig|287.13173.peg.2031,2281,2075,1727,2397,1693,4304
fig|287.13173.peg.2032,1691,1204,1353,1147,1243,1378
fig|287.13173.peg.2033,7161,4405,5136,4872,4996,5873
fig|287.13173.peg.2034,6270,5088,5281,6387,5658,7309
fig|287.13173.peg.2035,2499,2195,2386,2158,1982,2645
fig|287.13173.peg.2036,2402,2179,2706,1933,2056,2542
fig|287.13173.peg.2037,2458,2413,2774,2325,2442,3274
fig|287.13173.peg.2038,6514,6074,6795,6207,6336,8234
fig|287.13173.peg.2039,21532,20086,19474,19676,15896,37696
fig|287.13173.peg.2040,1350,1224,1268,1211,1222,1899
fig|287.13173.peg.2041,3202,2596,3004,2654,2566,4723
fig|287.13173.peg.2042,1331,1278,1332,1212,1037,2039
fig|287.13173.peg.2043,903,932,972,833,847,1479
fig|287.13173.peg.2044,1004,920,1033,1045,883,1327
fig|287.13173.peg.2045,908,888,931,855,770,1450
fig|287.13173.peg.2046,1808,1830,1836,1807,1804,2573
fig|287.13173.peg.2047,1742,1646,1633,1840,1586,2444
fig|287.13173.peg.2048,1700,1615,1967,1536,1768,1482
fig|287.13173.peg.2049,16029,13478,16123,12825,14513,10438
fig|287.13173.peg.2050,5310,4288,5440,4352,5255,3549
fig|287.13173.peg.2051,431,315,396,342,396,390
fig|287.13173.peg.2052,1277,1061,1306,1039,1294,1326
fig|287.13173.peg.2053,2083,1812,1657,1794,1606,2782
fig|287.13173.peg.2054,1931,1766,2026,1718,1633,2029
fig|287.13173.peg.2055,1436,1271,1338,1424,1175,1738
fig|287.13173.peg.2056,755,701,707,927,857,1135
fig|287.13173.peg.2057,560,578,553,495,463,481
fig|287.13173.peg.2058,1547,1534,1415,1476,1307,2138
fig|287.13173.peg.2059,1216,1052,1080,1085,885,1475
fig|287.13173.peg.2060,1101,966,959,1070,806,1654
fig|287.13173.peg.2061,576,628,632,490,419,620
fig|287.13173.peg.2062,964,867,1016,979,800,1454
fig|287.13173.peg.2063,461,474,512,441,383,668
fig|287.13173.peg.2064,1323,1433,1434,1320,1159,1758
fig|287.13173.peg.2065,11409,10496,10591,10560,9415,17389
fig|287.13173.peg.2066,2317,1940,2131,2081,1714,2890
fig|287.13173.peg.2067,774,725,790,833,638,1066
fig|287.13173.peg.2068,3376,3285,3380,2985,2520,4388
fig|287.13173.peg.2069,338,350,353,314,329,515
fig|287.13173.peg.2070,6769,5690,4435,6836,4155,17867
fig|287.13173.peg.2071,1353,1303,1140,1167,822,2563
fig|287.13173.peg.2072,654,658,658,599,467,1027
fig|287.13173.peg.2073,1170,1168,1246,1021,946,1575
fig|287.13173.peg.2074,5111,4769,5583,4476,4401,6361
fig|287.13173.peg.2075,69407,56975,52979,72480,61685,80480
fig|287.13173.peg.2076,948,761,751,803,658,1206
fig|287.13173.peg.2077,3982,3249,3895,3112,3084,4751
fig|287.13173.peg.2078,805,642,752,710,667,944
fig|287.13173.peg.2079,1836,1469,1799,1775,1598,2021
fig|287.13173.peg.2080,1043,869,884,840,807,840
fig|287.13173.peg.2081,1600,1610,1785,1519,1520,1505
fig|287.13173.peg.2082,1588,1349,1433,1343,1367,2402
fig|287.13173.peg.2083,3858,3630,4168,3461,3331,4146
fig|287.13173.peg.2084,1651,1466,1687,1351,1466,1652
fig|287.13173.peg.2085,2012,1981,1816,1759,1535,3454
fig|287.13173.peg.2086,756,698,825,626,578,1142
fig|287.13173.peg.2087,540,492,551,471,396,673
fig|287.13173.peg.2088,610,523,646,514,490,688
fig|287.13173.peg.2089,9136,7604,8177,8148,7741,13748
fig|287.13173.peg.2090,19255,17301,21132,17299,17092,23252
fig|287.13173.peg.2091,19960,18392,21642,18619,19430,23406
fig|287.13173.peg.2092,4957,4873,5379,4789,4107,7659
fig|287.13173.peg.2093,1234,1104,1234,1091,1213,1222
fig|287.13173.peg.2094,378,349,321,369,271,459
fig|287.13173.peg.2095,157,144,168,144,136,190
fig|287.13173.peg.2096,567,602,560,532,466,760
fig|287.13173.peg.2097,1714,1338,1409,1669,1364,2895
fig|287.13173.peg.2098,1055,936,874,927,802,1588
fig|287.13173.peg.2099,896,847,775,801,655,1424
fig|287.13173.peg.2100,1101,1129,980,1417,1345,1580
fig|287.13173.peg.2101,263,276,210,2158,4619,443
fig|287.13173.peg.2102,232,233,244,953,758,567
fig|287.13173.peg.2103,539,462,481,429,427,575
fig|287.13173.peg.2104,138,140,145,134,126,149
fig|287.13173.peg.2105,332,317,389,302,323,295
fig|287.13173.peg.2106,381,269,384,261,321,262
fig|287.13173.peg.2107,476,370,415,416,398,691
fig|287.13173.peg.2108,299,212,295,236,393,210
fig|287.13173.peg.2109,695,481,912,365,784,291
fig|287.13173.peg.2110,124,141,180,149,149,214
fig|287.13173.peg.2111,57,38,48,63,60,44
fig|287.13173.peg.2112,168,122,150,139,135,187
fig|287.13173.peg.2113,33,27,38,21,24,21
fig|287.13173.peg.2114,89,100,99,71,98,78
fig|287.13173.peg.2115,323,291,343,243,293,300
fig|287.13173.peg.2116,401,305,437,299,434,452
fig|287.13173.peg.2117,232,171,193,153,199,222
fig|287.13173.peg.2118,295,312,316,286,238,510
fig|287.13173.peg.2119,355,352,466,338,295,306
fig|287.13173.peg.2120,60,47,38,47,41,67
fig|287.13173.peg.2121,75,62,69,46,81,79
fig|287.13173.peg.2122,119,144,144,112,135,107
fig|287.13173.peg.2123,74,45,62,60,81,35
fig|287.13173.peg.2124,40,24,41,28,24,32
fig|287.13173.peg.2125,36,35,48,39,36,37
fig|287.13173.peg.2126,403,377,454,364,279,491
fig|287.13173.peg.2127,921,762,1068,740,982,605
fig|287.13173.peg.2128,112,71,123,107,118,75
fig|287.13173.peg.2129,1140,830,1090,879,1228,846
fig|287.13173.peg.2130,367,301,342,321,372,349
fig|287.13173.peg.2131,17,23,10,18,7,24
fig|287.13173.peg.2132,971,835,1131,935,927,877
fig|287.13173.peg.2133,180,201,225,156,152,211
fig|287.13173.peg.2134,71,69,127,94,70,107
fig|287.13173.peg.2135,27,23,20,44,45,47
fig|287.13173.peg.2136,426,397,342,398,324,697
fig|287.13173.peg.2137,113,102,133,94,91,199
fig|287.13173.peg.2138,51,71,59,53,56,68
fig|287.13173.peg.2139,272,258,289,229,225,274
fig|287.13173.peg.2140,393,378,372,300,317,441
fig|287.13173.peg.2141,397,380,342,397,290,724
fig|287.13173.peg.2142,161,147,123,151,85,233
fig|287.13173.peg.2143,211,211,176,215,156,267
fig|287.13173.peg.2144,329,316,301,355,287,383
fig|287.13173.peg.2145,822,691,923,781,754,1022
fig|287.13173.peg.2146,804,770,807,706,652,1680
fig|287.13173.peg.2147,1699,1655,1713,1450,1313,2314
fig|287.13173.peg.2148,670,560,727,620,603,614
fig|287.13173.peg.2149,60,53,51,42,31,56
fig|287.13173.peg.2150,8842,7056,8365,5295,6397,5120
fig|287.13173.peg.2151,896,660,811,691,831,708
fig|287.13173.peg.2152,403,352,419,340,474,286
fig|287.13173.peg.2153,2130,1971,2228,2250,2345,2609
fig|287.13173.peg.2154,1098,844,1050,907,962,913
fig|287.13173.peg.2155,141,76,127,66,95,105
fig|287.13173.peg.2156,161,87,190,89,115,106
fig|287.13173.peg.2157,60,47,47,34,37,36
fig|287.13173.peg.2158,484,305,458,282,402,333
fig|287.13173.peg.2159,251,151,269,156,242,175
fig|287.13173.peg.2160,182,101,169,128,208,93
fig|287.13173.peg.2161,457,316,409,396,408,295
fig|287.13173.peg.2162,1179,1053,1362,1191,1318,1193
fig|287.13173.peg.2163,983,871,1057,880,926,1080
fig|287.13173.peg.2164,2208,1729,2151,1742,1842,898
fig|287.13173.peg.2165,459,589,539,648,462,1829
fig|287.13173.peg.2166,398,556,497,790,483,1194
fig|287.13173.peg.2167,157,155,158,284,176,389
fig|287.13173.peg.2168,500,540,465,721,562,836
fig|287.13173.peg.2169,174,193,195,265,206,239
fig|287.13173.peg.2170,674,659,693,734,686,900
fig|287.13173.peg.2171,733,719,684,650,552,1152
fig|287.13173.peg.2172,731,615,690,555,672,770
fig|287.13173.peg.2173,95,55,86,46,63,50
fig|287.13173.peg.2174,354,360,366,330,262,450
fig|287.13173.peg.2175,291,257,309,215,273,228
fig|287.13173.peg.2176,1302,1054,1255,954,1052,1027
fig|287.13173.peg.2177,780,696,776,762,724,791
fig|287.13173.peg.2178,618,440,502,573,596,639
fig|287.13173.peg.2179,458,452,609,621,734,424
fig|287.13173.peg.2180,3165,2947,3539,3197,3325,3127
fig|287.13173.peg.2181,652,531,548,649,544,711
fig|287.13173.peg.2182,229,184,185,232,179,225
fig|287.13173.peg.2183,1023,964,931,1009,822,1437
fig|287.13173.peg.2184,3125,2640,3162,2684,3187,2197
fig|287.13173.peg.2185,341,192,348,153,242,89
fig|287.13173.peg.2186,940,473,924,492,893,163
fig|287.13173.peg.2187,157,142,179,160,165,147
fig|287.13173.peg.2188,3764,3471,4267,3742,3878,5511
fig|287.13173.peg.2189,1161,1090,1303,964,1023,1153
fig|287.13173.peg.2190,1515,1259,1561,1326,1239,1324
fig|287.13173.peg.2191,727,656,780,543,668,612
fig|287.13173.peg.2192,4308,3932,4424,3927,4102,4853
fig|287.13173.peg.2193,423,385,392,380,293,658
fig|287.13173.peg.2194,8424,7255,8348,6731,7235,8815
fig|287.13173.peg.2195,364563,349015,396593,305471,328842,258640
fig|287.13173.peg.2196,920,895,1052,839,903,1073
