gene_id,PA_DP08,PA_DP09,PA_DP12,PA_RP01,PA_RP04,PA_RP06,PAEF_DP44,PAEF_DP45,PAEF_DP47,PAEF_RP37,PAEF_RP39,PAEF_RP41,PALDH_DP55,PALDH_DP58,PALDH_DP60,PALDH_RP49,PALDH_RP52,PALDH_RP53
PA0483,14,11,15,3,4,6,0,0,0,4,6,6,7,11,4,7,3,7
PA0484,1,10,2,9,4,5,0,0,0,9,10,6,0,2,0,6,5,7
PA0485,3,1,2,1,1,3,0,0,0,0,1,1,4,0,0,1,3,0
PA0486,2,2,1,1,2,1,0,0,0,2,2,2,1,2,0,7,1,0
PA0487,2,2,4,2,0,1,0,0,0,5,2,1,1,1,2,4,3,0
PA0488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
PA0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
PA0490,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,0,0,1
PA0491,1,2,2,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0
PA0492,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,4,0,1
PA0493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
PA0494,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,4,2,1
PA0495,1,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0
PA0496,2,0,3,0,2,0,0,0,0,0,0,1,1,0,0,5,0,0
PA0497,2,1,0,1,2,2,0,0,0,4,1,0,2,3,0,4,0,1
PA0498,11,12,11,4,3,8,0,0,0,6,6,5,20,9,6,11,4,3
PA0499,0,0,0,0,0,4,0,0,0,1,0,3,2,1,0,1,1,1
PA0500,21,26,23,17,18,20,0,0,0,13,10,13,21,10,6,13,10,6
PA0501,3,3,4,1,0,1,0,0,0,3,4,1,2,3,2,7,1,2
PA0502,3,2,1,0,0,3,0,0,0,2,4,2,2,0,0,2,7,4
PA0503,1,0,3,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1
PA0504,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,8,1,0
PA0505,7,7,3,9,10,10,0,0,0,9,9,13,7,2,4,7,11,3
PA0506,20,24,22,39,35,27,0,0,0,32,23,27,20,15,7,27,24,11
PA0507,3,2,1,1,0,2,0,0,0,0,2,1,1,1,0,4,1,0
PA0508,3,7,3,2,4,1,0,0,0,3,1,2,3,2,0,3,2,3
PA0509,2,3,4,6,6,5,0,0,0,5,9,3,0,0,2,6,3,4
PA0510,0,1,0,2,0,4,0,0,0,3,5,1,3,0,1,7,4,2
PA0511,1,0,0,4,6,7,0,0,0,6,13,4,1,1,0,11,4,4
PA0512,3,1,1,2,3,2,0,0,0,1,5,2,0,0,0,0,2,4
PA0513,0,0,0,0,2,4,0,0,0,0,1,2,0,0,0,4,1,0
PA0514,1,1,0,2,6,6,0,0,0,6,5,2,0,0,0,1,4,3
PA0515,1,0,0,2,0,2,0,0,0,9,4,1,0,0,0,1,4,1
PA0516,1,1,2,9,18,14,0,0,0,9,9,6,1,1,1,8,6,5
PA0517,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,2,2,1
PA0518,1,0,1,5,3,8,0,0,0,4,9,5,0,0,0,3,5,3
PA0519,15,15,7,162,174,158,0,0,1,110,167,86,2,10,10,110,111,95
PA0520,2,2,2,2,4,2,0,0,0,9,5,5,0,0,1,2,5,1
PA0521,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,0,0
PA0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA0523,3,4,3,41,39,43,0,0,0,50,54,40,4,10,5,42,42,31
PA0524,4,0,4,26,28,35,0,0,0,28,34,18,4,6,0,23,29,24
PA0525,0,1,1,8,14,12,0,0,0,18,14,10,4,3,2,35,25,11
PA0526,0,1,0,1,3,1,0,0,0,2,5,0,0,0,1,4,2,0
PA0527,5,5,2,13,15,10,0,0,0,8,12,10,5,4,5,10,11,3
PA0527.1,62,101,69,111,87,71,1,0,0,156,191,109,115,66,33,208,78,59
PA0528,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,3,0,0
PA0529,0,0,1,3,0,3,0,0,0,0,0,1,0,1,0,1,1,0
PA0530,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,2,1
PA0531,4,6,4,10,9,9,0,1,0,8,6,4,4,1,1,6,2,2
PA0532,1,1,0,1,1,1,0,0,0,3,0,0,1,4,1,4,2,0
PA0533,1,1,5,1,0,5,0,0,0,5,1,2,2,1,1,3,0,1
PA0534,7,26,26,40,40,20,0,0,0,37,29,28,29,5,9,29,32,12
PA0535,1,5,5,6,7,6,0,0,0,6,4,8,3,0,2,10,2,0
PA0536,5,4,6,2,7,11,0,0,0,2,6,4,6,5,3,10,6,3
PA0537,4,5,4,5,8,6,1,0,0,4,2,2,5,3,4,3,4,6
PA0538,1,0,1,0,2,1,0,0,0,2,2,0,1,1,1,4,1,1
PA0539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
PA0540,1,1,0,0,1,1,0,0,0,3,3,0,0,1,0,0,1,0
PA0541,9,4,8,8,5,6,0,0,0,6,8,5,7,4,7,4,8,2
PA0542,4,4,3,4,2,2,0,0,0,5,6,1,5,4,2,11,3,1
PA0543,2,1,0,3,3,4,0,0,0,2,3,2,5,1,4,8,3,1
PA0544,3,5,4,2,1,1,0,0,0,4,3,3,2,3,0,5,2,3
PA0545,1,2,2,2,2,2,0,0,0,3,1,2,1,0,0,7,3,2
PA0546,22,27,35,20,32,27,0,0,0,5,17,18,14,17,15,10,16,10
PA0547,3,13,30,14,8,12,0,0,0,18,19,14,10,15,14,16,19,14
PA0548,26,30,30,16,26,38,0,0,0,16,20,15,15,27,9,22,14,15
PA0549,0,0,2,2,1,2,0,0,0,5,7,2,3,2,2,8,2,2
PA0550,0,3,1,0,1,2,0,0,0,1,1,0,2,0,1,4,1,1
PA0551,7,7,13,1,8,8,0,0,0,5,8,4,4,5,5,8,4,2
PA0552,9,8,8,11,2,8,0,0,0,5,4,7,5,9,1,10,5,4
PA0553,6,9,10,3,4,8,0,0,0,11,1,5,7,12,5,4,9,6
PA0554,7,9,11,8,11,4,0,0,0,11,7,5,9,11,7,7,11,8
PA0555,29,21,32,11,23,23,0,0,1,15,16,20,19,18,11,14,17,8
PA0556,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,3,0
PA0557,1,2,1,4,3,1,0,0,0,1,0,0,1,1,1,2,0,1
PA0558,0,0,1,2,2,0,0,0,0,0,0,0,2,2,0,5,2,1
PA0559,9,5,6,2,5,6,0,0,0,2,2,2,7,1,1,2,3,1
PA0560,1,5,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1
PA0561,3,1,1,0,4,1,0,0,0,0,2,0,3,0,1,6,0,2
PA0562,1,0,1,1,1,1,0,0,0,0,4,3,1,1,2,5,1,2
PA0563,9,14,8,5,9,8,0,0,0,5,8,3,7,4,4,5,5,6
PA0564,2,1,1,0,0,4,0,0,0,1,1,1,1,0,0,2,2,0
PA0565,5,11,8,2,5,8,0,0,0,4,3,4,4,4,2,1,2,4
PA0566,0,1,3,1,0,3,0,0,0,2,4,3,2,1,0,3,2,1
PA0567,9,6,13,6,2,3,0,0,0,5,8,1,7,4,8,5,8,2
PA0568,1,0,4,2,1,0,0,0,0,2,0,0,2,1,0,3,1,1
PA0569,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,1,0
PA0570,1,5,2,3,0,3,0,0,0,0,2,0,1,2,0,0,0,0
PA0571,1,2,2,2,4,3,0,0,0,1,1,1,2,1,1,3,0,2
PA0572,43,31,30,30,82,91,0,0,1,28,36,16,20,16,12,33,29,37
PA0573,1,3,0,0,3,0,0,0,0,4,0,2,0,1,0,4,0,1
PA0574,2,5,9,4,3,2,0,0,0,3,3,1,3,5,0,4,0,5
PA0574.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PA0575,6,9,9,9,5,10,0,0,0,4,3,2,4,4,1,4,3,7
PA0576,71,90,81,62,85,87,0,0,0,55,71,67,62,37,45,50,52,33
PA0577,15,23,16,13,14,18,0,1,0,12,10,11,13,10,3,25,14,9
PA0578,6,4,3,1,7,5,0,0,0,1,3,6,6,4,1,2,2,3
PA0579,48,55,51,29,52,54,0,0,1,29,62,36,43,37,25,23,26,34
PA0580,4,5,6,3,2,1,0,0,0,5,2,4,0,2,4,9,3,3
PA0581,5,9,11,5,8,9,0,0,0,5,6,6,3,10,2,10,10,7
PA0582,0,2,0,2,1,1,0,0,0,0,2,2,2,0,0,0,1,0
PA0583,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
PA0584,3,3,4,1,7,3,0,0,0,4,2,3,1,1,0,2,2,3
PA0585,1,4,1,5,3,1,0,0,0,1,2,3,1,1,1,3,0,1
PA0586,62,55,43,47,56,52,0,0,0,34,49,18,32,33,18,26,20,38
PA0587,45,61,58,38,54,46,0,0,0,33,46,36,34,30,19,26,31,28
PA0588,303,300,241,210,229,243,0,0,3,167,202,109,195,117,133,151,157,152
PA0589,4,5,2,0,2,1,0,0,0,0,1,2,0,3,1,2,1,0
PA0590,4,5,10,3,6,4,0,0,0,3,5,6,10,8,6,7,5,1
PA0591,2,2,1,1,3,0,0,0,0,0,0,2,1,0,0,2,1,1
PA0592,5,3,2,1,4,3,0,0,0,0,3,0,1,2,0,1,0,1
PA0593,8,6,8,3,4,3,0,0,0,2,0,1,1,4,8,3,1,0
PA0594,19,29,28,13,20,23,0,0,0,16,12,12,11,8,11,12,21,13
PA0595,106,114,135,68,103,109,0,0,0,58,108,66,79,75,54,59,76,43
PA0596,11,8,14,7,3,4,0,0,0,3,6,5,7,4,1,5,6,1
PA0597,2,1,4,1,4,0,0,0,0,1,4,0,1,0,0,0,3,0
PA0598,5,7,8,1,5,6,0,0,0,6,2,6,8,8,5,7,4,4
PA0599,2,0,1,1,3,4,0,0,0,3,3,0,3,1,2,6,2,1
PA0600,5,8,7,4,3,6,0,0,0,5,8,13,4,9,4,12,8,3
PA0601,1,3,3,3,1,2,0,0,0,1,3,2,2,1,2,3,2,2
PA0602,6,3,3,7,5,6,0,0,0,3,3,1,1,0,3,1,3,3
PA0603,5,8,8,5,6,1,0,0,0,5,5,4,6,1,2,5,1,5
PA0604,4,5,6,5,5,9,1,0,0,3,0,0,2,3,1,6,4,3
PA0605,1,0,2,2,1,2,0,0,0,2,1,2,2,3,0,3,0,1
PA0606,0,2,0,0,1,3,0,0,0,2,2,3,0,0,0,1,0,0
PA0607,8,6,15,4,5,5,0,0,0,3,6,2,9,4,3,3,2,3
PA0608,3,3,9,1,2,4,0,0,0,0,4,0,1,4,2,0,0,2
PA0609,10,10,15,8,7,11,0,0,0,7,8,8,4,5,3,11,11,7
PA0610,5,5,3,9,5,2,0,0,0,3,8,1,3,2,4,3,2,3
PA0611,5,5,6,5,7,3,0,0,0,4,5,3,3,5,1,1,1,2
PA0612,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
PA0613,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
PA0614,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
PA0615,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,3
PA0616,4,2,0,3,2,1,0,0,0,1,2,0,2,1,0,2,2,0
PA0617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0618,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PA0619,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
PA0620,4,2,6,3,8,2,0,1,0,2,2,2,9,2,6,4,4,2
PA0621,0,0,4,3,2,3,0,0,0,0,0,0,0,1,1,2,1,2
PA0622,6,1,5,2,2,4,0,0,0,4,3,1,2,1,2,1,0,3
PA0623,0,2,2,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
PA0624,0,0,2,0,1,1,0,0,0,0,1,0,3,1,2,1,1,0
PA0625,7,5,7,6,6,3,0,0,0,5,9,4,10,1,2,9,5,4
PA0626,1,0,0,0,2,1,0,0,0,0,0,1,3,0,0,3,0,1
PA0627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0628,1,0,3,5,0,0,0,0,0,0,1,3,0,1,1,0,7,0
PA0629,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,2,0
PA0630,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,2,0,1
PA0631,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
PA0633,0,1,3,1,0,1,0,0,0,2,1,0,0,0,0,3,1,1
PA0634,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
PA0635,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
PA0636,0,0,3,1,1,2,1,1,0,0,3,1,1,2,3,9,3,0
PA0637,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0
PA0638,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0
PA0639,2,1,0,0,1,1,0,0,0,1,0,2,0,2,1,2,0,0
PA0640,4,1,1,3,1,1,0,0,0,0,0,0,1,1,0,3,1,0
PA0641,3,2,3,1,3,4,0,0,0,3,5,1,2,3,0,13,2,1
PA0643,3,6,3,5,2,0,0,0,0,1,3,0,3,0,1,5,0,2
PA0644,1,2,1,1,2,1,0,0,0,1,0,1,2,0,0,0,0,0
PA0645,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
PA0646,11,5,10,12,6,3,0,0,0,5,16,7,10,8,7,19,11,4
PA0647,1,3,1,4,3,1,0,0,0,4,3,3,0,0,2,0,1,0
PA0648,4,1,3,1,4,2,0,0,0,1,4,1,1,1,1,1,0,2
PA0649,7,2,7,3,4,2,0,0,0,4,4,3,7,2,6,3,4,0
PA0650,9,9,17,13,9,6,0,0,0,11,8,6,9,11,4,20,10,5
PA0651,4,3,6,0,3,6,0,0,0,1,1,1,6,2,4,5,1,1
PA0652,48,46,54,28,43,87,0,0,0,37,47,20,29,18,17,21,17,24
PA0653,4,13,18,8,9,10,0,0,0,3,10,8,8,10,6,9,10,5
PA0654,11,19,22,10,16,14,0,0,0,10,13,11,14,8,14,7,5,10
PA0655,14,12,13,12,12,12,0,0,0,11,5,8,8,9,7,5,8,4
PA0656,3,6,4,1,4,1,0,0,0,3,4,1,2,0,1,1,1,5
PA0657,7,5,8,6,5,6,0,0,0,10,10,5,8,1,4,17,9,3
PA0658,1,4,0,2,6,4,0,0,0,4,5,5,1,1,6,2,3,2
PA0659,12,22,19,17,23,15,0,0,0,18,14,13,9,9,9,12,12,13
PA0660,10,10,6,5,8,11,0,0,0,1,2,4,5,4,5,5,2,2
PA0661,0,3,4,4,1,2,0,0,0,0,1,0,1,1,0,1,0,1
PA0662,6,5,7,7,9,6,0,0,0,7,1,9,6,6,0,10,3,2
PA0663,3,5,8,6,5,5,0,0,0,5,4,8,3,1,2,6,3,4
PA0664,2,2,6,5,2,5,0,0,0,4,3,4,3,0,5,4,2,2
PA0665,10,28,15,6,14,9,0,0,0,14,21,18,19,17,6,13,13,7
PA0666,4,5,11,3,8,8,0,0,0,7,9,6,8,8,4,13,6,6
PA0667,39,35,68,41,56,66,0,0,0,36,55,51,34,41,31,24,32,24
PA0668,19,26,22,10,24,20,0,0,0,13,24,16,15,17,8,9,13,8
PA0668.1,7,13,7,8,10,12,135,189,195,19,11,12,24,55,72,6,6,17
PA0668.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0668.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0668.4,24,15,21,12,25,21,36,78,32,21,40,20,41,34,36,5,35,39
PA0668.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0669,1,7,2,2,2,1,0,0,0,2,3,5,1,2,4,8,1,0
PA0670,0,3,1,1,0,0,0,0,0,2,1,0,1,1,1,5,0,0
PA0671,3,1,2,1,0,0,0,0,0,1,1,1,0,1,1,8,0,1
PA0672,11,16,7,2,1,2,0,0,1,3,2,2,14,3,4,1,3,1
PA0673,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3,0,1
PA0674,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
PA0675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA0676,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,7,0,0
PA0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
PA0678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
PA0679,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
PA0680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
PA0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PA0682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
PA0683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1
PA0684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
PA0685,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1
PA0686,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,0
PA0687,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0
PA0688,2,1,2,2,4,0,0,0,0,0,4,3,2,1,2,2,2,2
PA0689,8,5,4,3,9,5,0,1,0,8,12,6,4,6,0,7,5,5
PA0690,13,19,17,9,9,10,0,0,0,10,11,8,15,13,6,37,14,7
PA0691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
PA0692,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
PA0693,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1
PA0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0
PA0696,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
PA0697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA0698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0699,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0
PA0700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
PA0701,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA0701a,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
PA0702,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0
PA0703,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,1,1
PA0704,1,3,0,5,5,2,0,0,0,4,3,0,2,1,0,18,0,4
PA0705,12,12,14,13,14,5,0,0,0,9,12,5,10,4,9,13,9,6
PA0706,4,6,8,7,7,12,0,0,0,7,6,8,3,3,0,6,4,6
PA0707,4,5,4,2,7,4,0,0,0,5,3,2,1,0,4,2,1,2
PA0708,1,1,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
PA0709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA0710,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
PA0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
PA0712,3,1,3,2,4,3,0,0,0,2,8,1,2,2,2,2,0,3
PA0713,28,28,20,45,34,56,1,1,1,34,49,39,21,13,12,47,45,40
PA0714,16,22,5,19,11,13,0,0,0,14,18,13,5,8,3,12,12,13
PA0714.1,7,9,8,7,4,4,0,0,0,3,2,2,9,4,4,3,4,5
PA0715,37,32,41,27,38,38,0,0,0,48,35,44,61,42,35,77,44,20
PA0716,26,41,30,31,26,43,0,0,0,26,39,36,39,35,28,43,35,25
PA0718,1,1,1,0,3,0,0,0,0,0,2,1,0,1,1,1,1,0
PA0719,1,3,0,1,1,0,0,0,0,1,2,1,2,2,0,0,1,0
PA0720,1,0,2,1,2,3,0,0,0,0,1,0,2,1,2,4,1,2
PA0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0722,7,8,8,9,7,8,0,0,0,6,9,7,8,4,12,9,8,4
PA0723,12,13,27,14,11,13,0,0,0,10,18,8,19,16,6,14,12,15
PA0724,2,2,0,0,0,3,0,0,0,1,1,1,1,0,0,9,0,0
PA0725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA0726,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0
PA0727,3,0,1,1,2,1,0,0,0,0,0,1,3,1,1,2,1,1
PA0728,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0
PA0729,17,12,21,9,9,6,0,0,0,3,11,11,12,13,8,8,6,8
PA0729.1,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,2,2,0
PA0730,12,3,17,10,27,19,0,0,0,4,13,6,5,7,12,13,9,9
PA0731,5,3,4,2,9,2,0,0,0,1,1,4,1,2,1,2,1,2
PA0732,9,13,9,9,7,3,0,0,0,3,8,3,7,2,4,11,5,7
PA0733,1,0,3,1,4,1,0,0,0,0,1,0,0,2,0,0,1,0
PA0734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PA0735,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
PA0736,3,5,2,5,3,4,0,0,0,1,5,2,2,2,2,4,1,1
PA0736a,3,9,5,5,8,9,0,1,1,15,9,6,4,5,0,6,7,5
PA0737,3,3,2,0,0,3,0,0,0,1,0,3,2,1,0,4,1,1
PA0738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PA0739,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,1
PA0740,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA0741,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,8,1,0
PA0742,6,2,1,0,4,6,0,0,0,1,2,2,0,0,2,2,0,1
PA0743,2,5,3,7,6,7,0,0,0,15,6,14,6,4,2,13,7,10
PA0744,8,7,12,11,5,14,0,0,0,7,9,6,9,2,2,15,4,5
PA0745,14,12,11,20,12,14,0,0,0,12,15,8,10,6,7,13,8,6
PA0746,5,11,4,9,6,4,0,0,0,4,7,4,6,2,4,14,7,9
PA0747,11,16,10,14,17,20,0,0,0,22,23,13,15,9,8,22,17,11
PA0749,2,5,1,4,0,2,0,0,0,1,2,0,0,3,1,6,1,1
PA0750,11,11,11,12,7,10,0,0,0,8,14,5,8,3,0,7,4,3
PA0751,0,1,1,0,0,0,0,0,0,1,0,0,2,2,0,1,2,0
PA0752,1,3,0,2,1,0,0,0,0,0,1,1,4,1,1,0,2,0
PA0753,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
PA0754,3,4,2,3,3,5,0,0,0,0,4,2,0,1,1,5,3,1
PA0755,7,4,10,4,5,7,0,1,0,2,2,3,2,7,3,2,4,0
PA0756,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,8,1,0
PA0757,3,0,0,0,0,2,0,0,0,2,1,1,2,1,0,10,2,1
PA0758,4,7,10,2,9,15,0,0,0,3,4,6,1,5,0,1,1,4
PA0759,3,5,7,2,6,3,0,0,0,8,8,1,8,3,4,9,7,4
PA0760,0,1,1,1,3,2,0,0,0,2,0,1,2,0,1,1,1,0
PA0761,13,25,24,15,16,16,0,0,0,13,24,17,19,14,4,13,8,7
PA0762,41,86,92,76,58,82,0,0,1,75,119,100,80,77,56,121,85,85
PA0763,21,20,26,25,24,26,1,1,0,28,29,21,13,18,15,25,18,26
PA0764,4,9,10,2,7,12,0,0,0,6,9,10,6,14,6,11,5,6
PA0765,4,7,3,2,4,4,0,0,0,5,5,2,4,1,3,2,5,3
PA0766,35,40,43,22,28,26,1,0,0,16,21,16,27,20,9,17,21,14
PA0767,42,40,31,14,29,35,0,0,0,19,36,21,19,17,22,25,26,20
PA0768,14,13,14,11,10,12,0,0,0,9,14,12,10,13,7,9,5,3
PA0769,5,10,11,11,5,11,0,0,0,8,8,4,5,2,0,6,5,5
PA0770,5,8,10,8,11,11,0,0,0,8,9,7,12,4,3,14,10,4
PA0771,6,5,8,6,16,10,0,0,1,9,12,9,9,6,3,8,12,10
PA0772,0,0,3,1,2,0,0,0,0,0,0,1,0,2,0,8,2,0
PA0773,5,5,5,6,6,5,0,0,0,4,2,2,5,2,1,6,4,4
PA0774,3,1,4,2,2,0,0,0,0,1,3,0,1,0,0,1,2,1
PA0775,0,0,1,1,1,3,0,0,0,0,3,3,0,1,0,2,2,0
PA0776,2,1,1,1,0,0,0,0,0,0,0,3,2,0,0,2,1,1
PA0777,0,0,0,0,0,1,0,0,0,1,1,2,2,0,1,0,0,0
PA0778,1,3,0,2,0,0,0,0,0,1,1,0,0,1,0,2,4,2
PA0779,48,36,22,38,26,19,0,0,0,21,25,17,45,10,5,33,12,8
PA0780,3,2,3,1,2,2,0,0,0,1,3,3,0,3,1,2,4,1
PA0781,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,4,1,0
PA0782,4,4,12,12,11,15,0,0,0,20,12,12,10,12,12,26,13,15
PA0783,7,4,7,9,5,5,0,0,0,5,1,3,6,1,2,9,1,5
PA0784,5,14,19,7,12,9,0,0,0,9,6,6,8,3,3,10,11,5
PA0785,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1
PA0786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0787,0,0,1,0,2,0,0,0,0,2,2,1,1,1,0,7,2,1
PA0788,10,13,7,25,13,10,0,0,0,20,12,3,11,2,6,22,12,7
PA0788a,0,1,0,1,1,1,0,0,0,1,4,1,0,0,0,3,0,2
PA0789,8,8,9,1,0,6,0,0,0,3,4,2,3,5,3,2,3,3
PA0790,1,1,1,0,1,0,0,0,0,2,1,1,1,1,2,11,3,1
PA0791,2,2,0,1,0,1,0,0,0,1,1,0,1,2,0,5,0,1
PA0792,13,18,10,8,10,14,0,0,0,6,6,4,18,8,3,10,2,4
PA0793,2,8,2,2,3,4,0,0,0,1,1,1,1,2,1,6,4,0
PA0794,7,12,8,6,8,9,0,0,0,10,9,4,10,5,6,11,5,4
PA0795,8,21,11,9,14,9,0,0,0,2,7,13,5,3,5,5,10,5
PA0796,16,14,11,9,6,11,0,0,0,3,18,2,11,5,12,11,4,4
PA0797,1,3,1,2,1,2,0,0,0,1,1,3,2,2,1,5,2,0
PA0798,0,2,0,0,2,0,0,0,0,1,0,3,1,0,0,1,5,0
PA0799,3,2,7,7,2,6,0,0,0,5,4,5,1,2,2,13,2,0
PA0800,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
PA0801,2,0,0,0,1,0,0,0,0,0,1,2,1,2,0,9,0,1
PA0802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA0803,2,1,1,2,3,1,0,0,0,2,1,1,1,1,0,2,2,2
PA0804,2,7,4,7,5,7,0,0,1,4,4,0,4,1,0,7,4,6
PA0805,40,63,52,22,23,25,0,0,0,18,22,23,39,18,20,26,28,19
PA0806,0,1,1,2,0,1,0,0,0,3,0,0,0,1,0,6,3,0
PA0807,4,3,0,1,4,0,0,0,0,1,2,0,4,1,1,2,0,0
PA0808,1,1,0,0,2,2,0,0,0,1,2,0,1,0,0,0,1,0
PA0809,0,1,0,2,2,0,0,0,0,3,3,0,3,0,2,4,0,0
PA0810,2,1,2,1,2,1,0,0,0,1,0,2,0,1,0,2,1,0
PA0811,0,2,2,2,0,0,0,0,0,2,2,0,0,1,1,7,3,0
