"gene_id","PAO1161.EV_1.GSM4975402.","PAO1161.EV_2.GSM4975403.","PAO1161.EV_3.GSM4975404.","PAO1161_PA3973oe_1","PAO1161_PA3973oe_2","PAO1161_PA3973oe_3","PAO1161_WT_1","PAO1161_WT_2","PAO1161_WT_3","PAO1161_dPA3973_1","PAO1161_dPA3973_2","PAO1161_dPA3973_3"
"D3C65_15865",11,10,5,7,5,5,6,10,11,5,7,19
"D3C65_15870",0,4,3,1,6,2,0,1,0,3,3,2
"D3C65_15875",13,7,5,13,7,6,27,27,25,27,30,43
"D3C65_15880",3,1,1,2,3,0,3,1,4,0,8,3
"D3C65_15885",0,1,3,0,2,2,1,2,6,4,1,4
"D3C65_15890",54,55,46,20,24,25,36,41,69,73,74,93
"D3C65_15895",565,499,670,367,311,311,1060,1147,1432,1232,1009,1292
"D3C65_15900",438,445,621,284,265,231,842,840,1030,809,791,896
"D3C65_15905",257,232,390,154,145,141,501,461,646,509,566,584
"D3C65_15910",588,559,773,214,165,144,647,721,900,744,556,707
"D3C65_15915",2343,2498,2556,586,562,618,1351,1652,2327,2292,2156,2472
"D3C65_15920",55,44,55,51,58,40,97,101,162,107,110,110
"D3C65_15925",221,202,229,167,146,136,403,417,564,450,480,539
"D3C65_15930",108,142,113,122,116,117,222,239,325,315,300,353
"D3C65_15935",58,62,46,19,24,34,74,148,125,124,140,215
"D3C65_15940",399,413,387,355,363,390,1556,1708,1910,1593,1612,2185
"D3C65_15945",94,91,88,133,120,109,633,522,720,630,647,759
"D3C65_15950",922,1087,1070,1003,1025,928,1790,1702,2912,2130,2500,2593
"D3C65_15955",55,57,61,69,67,61,100,115,191,149,158,189
"D3C65_15960",111,90,103,57,55,59,247,178,323,312,293,299
"D3C65_15965",150,202,196,199,224,225,590,660,994,824,1021,997
"D3C65_15970",129,149,122,78,51,50,376,387,546,454,429,481
"D3C65_15975",41,51,34,45,41,24,90,97,151,113,113,121
"D3C65_15980",18,19,9,11,10,9,26,35,31,32,35,42
"D3C65_15985",10,20,13,13,10,9,25,32,40,27,45,45
"D3C65_15990",55,48,81,26,25,36,48,69,96,97,79,115
"D3C65_15995",57,52,55,48,52,55,128,127,171,124,105,163
"D3C65_16000",84,99,118,80,63,69,170,184,247,145,165,228
"D3C65_16005",169,171,162,176,129,139,183,202,283,195,286,410
"D3C65_16010",1748,1973,1588,1354,1242,1122,1816,1732,2267,1735,2461,3692
"D3C65_16015",1,2,3,3,0,1,6,3,5,1,7,4
"D3C65_16020",0,0,2,1,0,1,6,8,8,4,5,1
"D3C65_16025",13,19,19,15,15,7,42,48,43,54,46,65
"D3C65_16030",2,5,3,4,7,2,18,20,27,7,9,18
"D3C65_16035",7,9,8,9,3,6,19,23,17,9,13,16
"D3C65_16040",607,607,638,14,14,57,21,119,170,273,276,362
"D3C65_16045",12,13,5,2,2,1,3,0,2,3,3,5
"D3C65_16050",21,39,32,3,3,2,2,8,12,9,6,4
"D3C65_16055",5,19,13,6,9,6,15,32,26,32,22,37
"D3C65_16060",3,3,1,2,0,1,3,4,7,5,5,6
"D3C65_16065",4,10,10,7,4,3,20,24,28,10,23,19
"D3C65_16070",272,323,247,180,178,176,501,565,697,571,602,740
"D3C65_16075",12,18,9,9,8,2,28,18,33,21,31,35
"D3C65_16080",6,9,3,2,2,9,14,9,16,13,10,25
"D3C65_16085",342,422,325,444,465,476,796,822,1033,638,867,1082
"D3C65_16090",83,91,58,155,135,140,273,262,319,186,260,337
"D3C65_16095",23,27,18,57,39,49,136,157,177,140,150,236
"D3C65_16100",25,13,31,47,25,33,126,105,118,99,119,147
"D3C65_16105",16,16,19,20,15,16,57,62,81,48,69,95
"D3C65_16110",1,2,0,4,0,0,7,9,2,1,5,4
"D3C65_16115",20,13,8,13,8,11,54,61,55,43,37,53
"D3C65_16120",12,9,11,15,13,9,42,55,59,48,37,55
"D3C65_16125",59,54,47,56,51,60,154,134,196,155,155,221
"D3C65_16130",28,34,38,27,33,31,59,67,82,49,83,94
"D3C65_16135",34,28,31,29,29,31,56,75,76,68,78,107
"D3C65_16140",67,95,93,66,58,75,99,134,163,140,132,236
"D3C65_16145",20,15,26,18,22,19,40,48,34,27,34,59
"D3C65_16150",181,239,186,177,146,127,399,415,504,431,352,586
"D3C65_16155",24,32,38,24,35,31,40,43,63,40,60,71
"D3C65_16160",11,8,13,16,15,20,19,15,18,14,16,22
"D3C65_16165",25,33,29,43,44,37,77,65,92,76,82,84
"D3C65_16170",68,72,65,49,46,59,117,129,191,132,167,205
"D3C65_16175",39,29,40,29,31,31,99,85,110,85,87,106
"D3C65_16180",57,48,49,44,53,41,123,124,134,133,154,194
"D3C65_16185",80,82,69,76,67,55,161,146,187,147,167,235
"D3C65_16190",70,74,57,66,71,79,180,193,197,157,153,204
"D3C65_16195",25,33,19,24,33,23,44,51,56,42,41,61
"D3C65_16200",2,2,1,7,1,5,4,5,4,6,7,7
"D3C65_16205",262,310,273,198,184,180,511,535,727,642,599,764
"D3C65_16210",109,126,121,165,116,112,245,241,344,226,258,334
"D3C65_16215",42,39,51,24,18,31,50,56,59,55,68,79
"D3C65_16220",11,13,9,16,8,9,23,24,32,25,30,40
"D3C65_16225",417,425,426,435,355,313,906,856,1238,1015,985,1202
"D3C65_16230",61,49,52,46,28,42,123,106,150,138,124,162
"D3C65_16235",60,52,47,53,49,46,139,144,228,144,170,190
"D3C65_16240",7,9,12,8,5,11,33,40,56,39,50,56
"D3C65_16245",70,72,72,65,39,40,75,72,112,67,89,116
"D3C65_16250",49,65,68,26,25,22,85,85,132,122,99,159
"D3C65_16255",195,229,181,106,104,84,322,316,461,369,340,474
"D3C65_16260",25,22,23,43,33,25,51,70,60,54,60,69
"D3C65_16265",42,53,45,46,50,40,100,103,124,85,87,167
"D3C65_16270",32,34,24,24,19,21,49,44,51,47,42,69
"D3C65_16275",93,72,96,52,56,46,127,190,192,159,164,206
"D3C65_16280",50,33,51,27,24,34,90,91,113,73,89,122
"D3C65_16285",183,193,177,156,156,109,279,333,345,245,281,391
"D3C65_16290",12,6,9,15,9,20,12,9,10,12,11,23
"D3C65_16295",218,203,205,214,212,184,628,604,804,683,703,860
"D3C65_16300",191,206,165,69,61,36,241,336,412,435,312,356
"D3C65_16305",32,47,34,22,33,19,50,28,41,27,36,47
"D3C65_16310",363,451,408,653,708,560,916,840,1045,902,813,1230
"D3C65_16315",70,62,62,78,66,71,165,214,271,175,158,248
"D3C65_16320",32,36,26,36,20,22,43,39,63,26,47,67
"D3C65_16325",128,175,143,166,151,168,402,359,447,301,376,461
"D3C65_16330",159,145,159,252,195,192,525,524,670,513,527,678
"D3C65_16335",205,195,191,326,217,236,570,628,886,652,664,785
"D3C65_16340",45,28,36,20,14,22,44,64,81,70,56,96
"D3C65_16345",318,319,295,153,146,168,530,637,739,598,632,838
"D3C65_16350",155,145,179,154,133,148,416,411,624,491,527,574
"D3C65_16355",113,139,143,185,168,165,547,588,730,540,528,690
"D3C65_16360",64,62,77,38,31,38,74,81,108,133,121,132
"D3C65_16365",128,138,145,131,103,156,300,362,449,339,353,536
"D3C65_16370",59,56,57,71,60,44,182,217,236,193,173,245
"D3C65_16375",520,576,522,534,476,458,1132,1265,1561,1060,1190,1817
"D3C65_16380",127,138,114,112,123,117,208,200,233,200,225,262
"D3C65_16385",19,25,14,25,13,18,56,66,39,56,35,51
"D3C65_16390",5,14,10,15,8,13,47,38,41,29,46,40
"D3C65_16395",235,243,220,288,225,243,887,872,1052,744,727,957
"D3C65_16400",884,1157,996,879,821,904,1504,2057,2880,2652,2521,2662
"D3C65_16405",95,101,102,82,75,81,108,96,152,104,117,152
"D3C65_16410",2,1,2,3,7,3,13,10,10,1,7,10
"D3C65_16415",151,158,158,156,148,114,353,418,429,391,409,469
"D3C65_16420",9,2,4,3,5,3,15,19,20,12,13,17
"D3C65_16425",33,22,44,51,22,21,112,117,154,95,104,110
"D3C65_16430",1416,1721,1546,1397,1320,1182,2639,2870,3945,3188,3429,4225
"D3C65_16435",918,1036,960,1275,1228,1098,2660,2434,3203,2465,2746,3526
"D3C65_16440",82,114,76,125,117,129,301,222,282,187,215,382
"D3C65_16445",75,107,47,78,82,58,135,140,173,131,148,227
"D3C65_16450",2497,2511,2499,2464,2127,2022,6016,5720,7444,5778,6924,9099
"D3C65_16455",184,234,191,249,207,238,611,617,920,611,785,1066
"D3C65_16460",351,367,376,467,373,379,731,721,988,717,796,1033
"D3C65_16465",338,338,351,361,358,312,736,668,947,620,754,951
"D3C65_16470",366,426,352,653,498,450,967,903,1039,705,861,1357
"D3C65_16475",41,55,58,55,58,48,53,65,104,74,95,102
"D3C65_16480",5,3,5,9,1,10,22,23,28,21,26,27
"D3C65_16485",1588,1662,1795,5498,3929,4408,7640,9429,12827,12613,6185,6759
"D3C65_16490",452,506,502,1335,858,956,1212,1569,1992,2010,1089,1235
"D3C65_16495",95,91,89,83,85,85,249,243,343,212,279,364
"D3C65_16500",64,64,62,53,42,54,149,151,199,157,149,238
"D3C65_16505",26,45,33,31,36,31,71,78,96,80,86,113
"D3C65_16510",1173,1250,1346,548,491,462,1995,2008,2978,2247,2193,2684
"D3C65_16515",1319,1542,1421,814,785,878,2023,2063,2673,2035,2201,2759
"D3C65_16520",534,609,527,428,451,363,970,937,1209,804,1078,1232
"D3C65_16525",2529,2897,2758,2135,1896,1657,3723,3837,4998,3628,4088,4919
"D3C65_16530",293,298,272,232,233,301,1022,1191,1385,1106,1266,1621
"D3C65_16535",430,452,531,309,323,286,1452,1720,2367,1615,1611,2146
"D3C65_16540",50,61,35,37,18,22,101,95,95,99,106,116
"D3C65_16545",48,55,66,38,24,34,76,127,137,137,127,172
"D3C65_16550",197,206,163,166,106,117,497,580,746,582,484,574
"D3C65_16555",125,97,93,219,170,143,245,174,194,129,216,329
"D3C65_16560",588,554,553,594,479,441,1881,1842,2541,1961,2042,2330
"D3C65_16565",2099,2159,2169,1736,1512,1539,5339,5397,6876,5319,5350,6449
"D3C65_16570",1746,1924,1890,1082,925,936,3147,3290,4381,3576,3633,4132
"D3C65_16575",349,348,336,206,194,209,683,825,1117,923,889,1192
"D3C65_16580",553,558,664,467,399,357,1599,1697,2288,1945,1612,1860
"D3C65_16585",2250,2509,3416,1414,1408,1287,6559,6898,9723,7979,6799,7809
"D3C65_16590",128,135,140,82,77,75,245,278,377,320,327,401
"D3C65_16595",674,744,639,939,840,741,1512,1487,1786,1302,1706,2313
"D3C65_16600",527,579,487,702,618,541,1044,878,985,707,1039,1394
"D3C65_16605",479,482,484,342,301,284,834,917,1194,1009,1054,1240
"D3C65_16610",328,338,321,260,242,280,586,663,825,731,737,955
"D3C65_16615",2069,2125,1960,3104,3009,2770,7866,7247,8700,6538,6910,9227
"D3C65_16620",311,404,363,615,553,555,1528,1652,2045,1768,2081,2629
"D3C65_16625",687,737,827,909,868,828,2656,2694,3788,2833,3170,3972
"D3C65_16630",189,181,214,289,283,246,867,835,1287,966,1015,1192
"D3C65_16635",244,270,277,371,379,335,1096,1115,1565,1171,1218,1651
"D3C65_16640",408,490,458,602,568,535,1674,1759,2030,1701,1768,2330
