"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit4_NI_1","pit4_NI_2","pit4_NI_3","empty_I_1","empty_I_2","empty_I_3","pit4_I_1","pit4_I_2","pit4_I_3"
"PA2302",2782,5492,6723,5419,4318,6796,4538,4819,3438,2806,9113,8775
"PA2301",171,341,381,290,201,340,169,230,187,108,435,411
"PA2300",271,362,518,323,228,408,344,317,195,109,334,291
"PA2299",80,136,161,139,107,192,140,98,101,67,195,155
"PA2298",210,280,341,226,167,324,310,221,174,154,345,274
"PA2297",31,16,21,10,4,25,27,8,17,14,18,25
"PA2296",91,20,35,23,29,26,33,19,22,13,41,34
"PA2295",5,2,5,0,0,6,2,2,4,0,9,3
"PA2294",11,18,22,5,10,24,29,11,9,12,24,20
"PA2293",3,6,3,0,1,0,0,4,0,0,2,2
"PA2292",33,0,3,1,0,3,2,1,2,0,3,0
"PA2291",1226,1458,1905,1107,906,1324,1381,1229,1105,771,2244,1791
"PA2290",2122,3451,4382,2603,2167,3485,3713,3823,2882,2144,5481,5177
"PA2289",575,777,953,627,409,640,916,700,657,442,1067,943
"PA2288",167,534,623,556,444,623,277,327,243,60,288,278
"PA2287",178,38,54,32,20,29,16,13,19,0,29,32
"PA2286",701,50,63,68,17,35,27,19,32,10,49,46
"PA2285",341,42,61,31,40,38,49,61,23,17,43,48
"PA2284",157,20,21,16,7,10,15,9,6,3,25,13
"PA2283",235,33,52,16,28,40,18,13,23,7,27,17
"PA2282",119,34,38,14,19,16,22,13,13,8,16,19
"PA2281",555,704,913,524,454,802,747,483,406,225,679,597
"PA2280",184,219,256,155,160,200,152,162,108,82,212,194
"PA2279",52,117,148,118,92,165,91,116,64,73,111,118
"PA2278",76,75,104,73,54,106,58,56,40,27,97,98
"PA2277",62,96,126,122,62,131,77,58,49,19,91,67
"PA2276",146,128,194,136,86,144,137,87,99,72,165,101
"PA2275",104,80,126,95,61,95,94,75,53,53,110,71
"PA2274",22,77,100,70,49,66,62,42,35,31,46,58
"PA2273",61,169,184,159,60,162,183,122,65,33,134,103
"PA2272",416,575,641,474,397,562,579,384,370,222,707,583
"PA2271",57,158,158,160,111,165,101,126,78,48,162,161
"PA2270",211,356,524,446,321,508,391,343,274,201,485,438
"PA2269",84,148,156,105,81,107,195,101,83,39,148,126
"PA2268",36,49,65,35,39,41,36,34,9,17,52,34
"PA2267",273,515,631,442,365,462,402,400,259,215,492,535
"PA2266",649,1257,1571,816,747,1063,969,1050,770,702,2034,1913
"PA2265",2015,2477,3436,1615,1541,2599,2971,2576,2083,1638,4746,4251
"PA2264",790,1397,1805,1033,787,1292,1394,1182,1294,897,2726,2184
"PA2263",17,29,31,37,30,46,42,36,40,15,21,33
"PA2262",122,27,63,50,19,42,38,36,42,20,43,47
"PA2261",15,19,22,32,10,50,41,17,33,15,39,42
"PA2260",26,58,33,59,22,43,36,63,30,13,45,32
"PA2259",490,727,928,786,596,808,775,770,619,355,784,699
"PA2258",142,224,252,179,98,155,92,101,101,42,181,179
"PA2257",2,6,4,12,4,5,8,7,2,3,8,2
"PA2256",46,19,35,11,15,21,23,14,11,5,12,12
"PA2255",32,21,20,18,2,18,8,6,2,0,8,10
"PA2254",98,32,59,27,23,35,24,18,39,12,25,24
"PA2253",85,171,238,204,164,210,129,128,86,66,145,184
"PA2252",131,95,104,62,59,107,61,60,51,45,122,108
"PA2251",312,425,530,308,242,349,374,420,347,194,454,412
"PA2250",4216,7471,8866,6061,4899,7586,7682,7493,5935,5112,16255,14350
"PA2249",2875,5069,6694,4238,3514,5916,5895,6062,4081,4023,10933,11134
"PA2248",6102,9298,12265,7036,5843,9560,8823,9401,7678,6798,20786,17686
"PA2247",8604,12234,16807,9908,8585,14436,14815,12699,10629,9472,22983,22157
"locus_tag=BPMHFNII_03441",904,2145,2684,1925,1397,2688,4361,1831,1818,1388,4046,3268
"PA2246",238,160,220,136,97,169,145,175,150,112,239,177
"locus_tag=BPMHFNII_03443",55,126,188,97,90,132,127,157,83,53,164,140
"PA2244",119,96,128,111,82,146,57,90,27,36,105,76
"PA2243",73,66,115,91,59,88,79,54,55,19,71,67
"PA2242",2303,2655,3045,1750,1330,2031,1370,1804,1332,713,1545,1477
"PA2241",169,432,474,380,255,325,206,177,152,135,255,224
"PA2240",746,1290,1515,1037,822,1004,537,623,552,330,836,699
"PA2239",335,676,729,629,426,618,670,542,432,184,572,548
"PA2238",457,1148,1189,985,835,916,716,750,550,328,1038,1080
"PA2237",1483,2123,2672,1713,1265,2043,2053,1964,1793,962,2306,1962
"PA2236",372,827,937,880,871,962,970,742,512,320,1016,1125
"PA2235",4857,7183,9118,4917,3941,6601,6880,7169,6194,3027,8838,7817
"PA2234",1211,1720,2176,1250,1053,1647,1727,1841,1484,721,2046,1874
"PA2233",648,1899,2426,1510,1159,2033,2006,1935,1486,967,2086,2118
"PA2232",2518,3870,4916,3127,2471,3909,4542,4312,3067,1788,4787,4314
"PA2231",2350,2666,3247,1783,1360,2314,2772,2268,2121,1097,2415,2036
"PA2230",274,261,299,249,138,208,184,172,159,77,264,218
"PA2229",173,322,412,234,194,239,210,230,146,123,282,286
"PA2228",272,184,249,159,149,166,433,124,164,72,267,199
"PA2227",835,804,1057,430,455,664,1041,781,613,402,1018,817
"PA2225",212,163,222,88,120,132,206,213,173,95,241,162
"PA2224",380,246,341,159,165,271,446,269,199,171,422,308
"PA2223",2059,1838,2691,1373,1199,2045,2562,2125,1634,1128,2693,2307
"PA2222",837,651,919,469,374,671,884,558,486,258,767,633
"PA2221",217,74,78,61,69,73,80,63,49,28,58,56
"PA2220",320,354,411,228,143,302,396,333,315,169,327,267
"PA2219",98,56,71,33,32,78,60,38,58,40,50,52
"PA2218",184,157,273,129,101,201,222,197,149,77,254,205
"PA2217",65,57,48,48,31,57,35,58,18,19,56,66
"PA2216",22,45,65,52,34,52,40,37,27,31,68,56
"PA2215",48,50,66,32,25,69,54,71,38,18,70,42
"PA2214",18,10,10,1,6,17,3,5,4,0,15,6
"PA2213",22,15,9,7,10,21,21,6,5,0,13,1
"PA2212",44,40,36,14,20,34,39,20,12,13,28,48
"PA2211",13,11,35,21,12,30,19,19,16,13,18,19
"PA2210",36,24,44,35,27,30,29,32,39,26,32,39
"PA2209",43,22,24,17,1,18,28,12,14,10,17,17
"PA2208",13,6,6,4,1,9,2,5,7,0,14,16
"PA2207",34,6,22,10,10,21,12,14,11,12,16,16
"PA2206",132,127,189,107,84,118,101,119,80,58,116,115
"PA2205",110,89,122,102,84,109,67,70,57,35,67,67
"PA2204",1188,1381,1856,2659,2001,3307,1172,1115,853,1036,2259,2292
"PA2203",21,46,43,74,40,71,23,17,14,34,76,53
"PA2202",60,25,18,31,45,59,20,15,10,10,30,42
"PA2201",151,225,383,229,150,278,192,156,166,79,279,231
"PA2200",234,325,370,213,181,307,298,272,238,119,319,297
"PA2199",626,951,1363,851,659,1044,1196,1032,718,510,1306,1335
"PA2198",85,167,207,158,107,214,248,195,138,123,262,275
"PA2197",548,1007,1104,787,543,741,699,874,584,394,1140,973
"PA2196",220,313,420,297,191,335,287,309,221,127,428,348
"PA2195",627,1177,1562,853,731,1064,827,914,677,368,1436,1359
"PA2194",664,1374,1500,833,682,1155,902,1020,723,432,1458,1347
"PA2193",124,198,224,189,201,238,204,125,121,73,254,237
"locus_tag=BPMHFNII_03495",9,7,5,0,3,10,3,1,4,1,3,5
"PA2192",7,18,27,37,20,36,29,11,23,7,22,19
"PA2191",229,242,309,190,160,178,204,182,148,53,148,160
"PA2190",189,247,300,314,187,302,211,128,108,90,307,206
"PA2189",68,31,37,21,24,28,23,22,23,13,24,23
"PA2188",32,27,77,43,27,67,44,34,32,14,65,49
"PA2187",24,21,46,31,12,28,25,23,15,14,31,22
"PA2186",7,5,8,11,4,5,5,7,7,10,5,6
"PA2185",62,78,98,61,45,55,58,61,23,16,74,59
"PA2184",73,134,130,125,93,176,95,72,58,79,156,108
"PA2183",17,23,30,24,22,30,33,9,7,7,30,38
"PA2182",89,127,152,95,106,114,158,127,160,62,195,139
"PA2181",54,19,20,29,11,32,11,8,11,2,12,14
"PA2180",87,107,149,91,95,143,75,71,59,39,139,140
"PA2179",17,48,46,36,38,41,29,19,26,16,55,40
"locus_tag=BPMHFNII_03510",7,24,38,25,15,19,8,6,14,10,22,38
"PA2178",53,36,27,31,19,39,33,13,23,15,37,35
"PA2177",568,826,1085,711,529,882,917,740,637,508,1214,1073
"PA2176",73,137,204,143,92,163,63,65,61,40,115,90
"PA2175",110,55,101,35,42,78,28,50,26,16,67,64
"PA2174",239,212,298,197,131,243,325,228,185,147,334,225
"locus_tag=BPMHFNII_03516",43,44,36,24,40,54,33,19,37,15,45,46
"PA2173",34,83,78,95,52,99,48,25,27,32,63,65
"PA2172",147,200,340,256,180,344,119,122,65,145,336,369
"PA2171",341,375,560,283,316,447,197,184,176,214,575,397
"PA2170",13,32,37,12,17,28,8,8,8,18,37,39
"PA2169",72,131,133,122,75,138,65,41,60,39,167,153
"PA2168",30,30,61,30,55,52,15,13,23,6,29,45
"PA2167",95,170,160,142,91,155,69,72,59,41,150,126
"PA2166",413,544,643,657,416,656,246,195,189,483,1031,794
"PA2165",278,332,453,311,270,367,146,111,114,181,690,512
"PA2164",173,312,403,313,198,393,124,125,81,219,575,539
"PA2163",54,109,136,109,104,139,42,51,38,53,185,192
"PA2162",78,128,165,124,158,205,66,40,40,69,222,232
"PA2161",8,10,22,13,18,16,6,5,6,4,11,13
"PA2160",498,735,882,552,477,804,257,248,223,326,902,863
"PA2159",118,236,283,238,177,235,69,82,66,111,205,231
"PA2158",123,173,259,179,95,166,43,64,49,58,217,167
"PA2157",39,33,60,30,35,60,22,24,22,14,52,75
"PA2156",20,26,26,28,15,17,2,9,11,9,22,35
"PA2155",22,28,39,31,33,56,16,15,7,4,44,35
"PA2154",35,15,19,14,7,7,1,4,5,1,12,7
"PA2153",217,309,390,217,217,324,143,93,99,104,312,243
"PA2152",306,373,449,329,270,423,169,189,122,151,384,393
"PA2151",235,270,326,239,200,297,140,145,109,132,357,272
"PA2150",68,67,101,78,46,98,70,43,39,48,108,78
"PA2149",1,11,16,8,9,19,7,4,5,7,9,25
"PA2148",15,18,20,22,10,32,4,7,5,13,26,28
"locus_tag=BPMHFNII_03543",9,14,17,12,14,17,5,9,3,15,19,13
"PA2147",336,313,482,312,317,493,162,149,107,279,730,646
"PA2146",50,81,137,105,104,147,88,20,34,56,169,130
"locus_tag=BPMHFNII_03546",17,24,26,8,6,25,49,23,9,16,22,21
"PA2145",19,82,96,43,29,63,57,48,49,11,89,52
"PA2144",511,508,660,485,352,684,287,259,217,326,872,805
"PA2143",55,91,105,87,62,118,59,54,34,50,135,98
"locus_tag=BPMHFNII_03550",82,232,287,203,152,214,161,189,184,94,238,194
"PA2142",108,59,86,63,39,89,48,38,49,26,114,98
"PA2141",8,3,9,3,6,8,3,5,4,5,3,7
"PA2140",5,1,1,0,3,4,2,3,0,0,3,3
"PA2139",9,6,8,8,4,6,0,3,1,8,10,2
"PA2138",56,89,114,60,67,70,86,70,60,78,256,196
"PA2137",15,39,26,40,17,27,31,25,17,30,85,81
"PA2136",8,9,7,15,6,9,3,5,5,1,13,7
"locus_tag=BPMHFNII_03558",15,5,16,7,15,15,26,8,13,21,15,9
"PA2135",23,39,42,27,24,36,10,6,14,22,82,62
"PA2134",216,291,428,307,263,387,176,155,139,198,571,441
"PA2133",4,22,22,11,10,13,10,7,10,10,23,31
"PA2132",4,17,20,7,7,7,12,24,3,3,14,13
"PA2131",26,26,34,28,12,22,33,24,17,16,38,28
"PA2130",77,59,74,40,29,79,88,60,48,55,112,106
"PA2129",36,45,69,20,20,50,36,52,48,16,94,75
"PA2128",338,408,569,307,185,348,354,408,317,255,501,493
"PA2127",1568,2016,2460,894,838,1178,1932,1961,1807,706,2006,1812
"PA2126",332,523,797,346,312,381,816,687,450,276,710,654
"PA2125",50,29,33,10,10,33,14,14,10,7,33,18
"PA2124",22,25,39,23,9,29,30,13,13,16,23,22
"PA2123",119,221,249,158,101,174,104,133,106,49,187,200
"PA2122",104,95,142,94,63,129,166,120,118,59,180,157
"PA2121",142,161,198,157,113,174,246,223,143,89,215,234
"PA2120",98,88,153,84,55,102,82,107,66,63,115,121
"PA2119",3102,3758,4864,2233,1852,2848,5148,4242,3906,1937,4482,3947
"locus_tag=BPMHFNII_03576",241,248,367,209,143,212,524,282,266,113,321,214
"PA2118",377,734,806,565,417,581,522,427,453,373,684,649
"PA2117",2001,335,430,380,262,319,228,250,205,148,358,319
"PA2116",4697,9916,11938,7345,5294,8238,6186,6842,5728,4531,11738,10332
"PA2115",301,481,596,280,249,396,354,325,282,222,493,501
"PA2114",9316,12013,14897,8427,6520,10454,8762,8174,7327,6715,14863,13399
"PA2113",2631,4555,5745,3340,2575,4084,3518,3216,2423,2471,6666,6008
"PA2112",413,801,906,707,576,681,510,602,426,359,1170,1187
"PA2111",789,1905,2075,1557,1194,1724,1366,1268,982,1125,2880,2959
"PA2110",350,745,920,534,395,607,433,550,433,387,1141,1121
"PA2109",232,441,541,284,246,345,265,361,261,265,637,545
"PA2108",140,205,228,135,127,176,127,90,113,77,217,125
"PA2107",21,17,9,22,11,5,8,7,4,9,8,15
"PA2106",554,400,544,289,261,406,488,411,309,143,484,467
"PA2105",587,504,653,373,274,544,568,518,358,240,558,459
"PA2104",645,594,830,432,410,655,857,594,548,260,650,622
"PA2103",732,590,674,363,303,485,548,543,384,300,646,553
"PA2102",91,85,113,55,23,70,76,55,46,18,62,49
"PA2101",184,76,89,53,45,61,62,39,59,13,75,57
"PA2100",532,520,691,337,340,460,655,440,404,293,560,530
"PA2099",74,23,41,17,23,20,24,36,19,10,43,25
"PA2098",12,19,18,11,10,23,8,13,13,5,43,17
"PA2097",111,148,151,105,83,173,130,133,109,70,196,209
"PA2096",120,108,162,105,79,94,120,107,89,66,129,135
"PA2095",60,123,124,132,94,123,76,91,68,47,120,108
"PA2094",39,15,17,21,6,13,8,13,12,5,11,7
"PA2093",29,36,55,21,23,44,30,40,38,8,44,31
"PA2092",5,15,4,9,4,2,8,3,4,3,6,4
"PA2091",3,7,16,8,13,18,10,11,7,7,22,20
"PA2090",3,13,11,19,19,12,20,19,4,10,16,34
"PA2089",203,88,120,87,74,76,88,81,69,82,174,165
"PA2088",25,19,15,21,10,5,7,13,6,7,49,14
"PA2087",7,3,7,4,3,6,10,9,7,3,12,25
"PA2086",18,23,31,18,10,21,20,15,11,18,56,46
"PA2085",21,22,29,4,4,16,21,15,20,15,38,24
"PA2084",183,348,345,346,209,303,263,238,240,134,323,294
"PA2083",270,264,403,282,218,389,298,241,196,208,466,368
"PA2082",298,271,380,234,151,227,349,189,212,94,287,224
"PA2081",869,1570,1870,1040,908,1649,1845,1088,1063,741,2071,1797
"PA2080",1405,1782,2361,1438,1291,1993,2254,1761,1552,858,2342,2344
"PA2079",468,580,790,369,303,553,557,568,487,290,911,719
"PA2078",91,24,28,30,18,18,26,13,12,12,32,34
"PA2077",128,17,45,39,14,51,28,33,33,16,52,33
"PA2076",841,1267,1526,1027,754,1263,1042,1112,882,595,1592,1279
"locus_tag=BPMHFNII_03620",42,32,60,45,34,55,92,31,28,34,47,44
"PA2075",150,146,211,109,106,161,164,161,112,69,172,168
"PA2074",22,20,30,12,6,20,18,17,17,6,18,15
"PA2073",98,74,68,59,38,55,49,35,60,28,84,64
"PA2072",762,945,1088,798,575,882,1160,950,787,544,1400,1173
"PA2071",2520,3112,3978,2495,1920,3536,4714,3361,3078,1554,4971,3905
"PA2070",200,49,95,50,39,74,73,53,49,33,64,55
"PA2069",121,176,220,121,94,107,169,126,115,60,145,149
"PA2068",79,121,144,116,56,85,101,81,115,55,159,127
"PA2067",26,64,76,53,38,55,54,72,35,20,75,84
"PA2066",224,214,252,189,109,194,264,239,174,117,285,241
"PA2065",64559,104374,131573,86897,71820,114183,83851,81728,63572,47003,125740,119257
"PA2064",18915,42743,50661,35946,29137,42579,28509,27867,22394,14740,49670,45513
"PA2063",3012,381,488,279,221,295,219,195,169,179,425,347
"PA2062",332,282,395,725,678,821,234,233,165,372,1024,1029
"PA2061",117,54,81,40,36,29,54,36,36,16,62,36
"PA2060",32,16,16,3,15,21,12,7,8,6,7,7
"PA2059",55,28,16,32,15,26,15,15,16,9,22,20
"PA2058",56,27,30,17,13,13,5,10,17,6,29,19
"PA2057",113,71,67,39,43,64,48,51,46,28,52,46
"PA2056",180,257,331,176,147,300,196,205,168,88,285,214
"PA2055",35,17,29,20,13,18,10,9,15,3,15,9
"PA2054",64,150,145,107,81,124,107,83,77,64,132,114
"PA2053",37,31,69,33,19,67,48,36,34,21,41,55
"PA2052",113,269,316,282,223,286,181,161,89,103,288,336
"PA2051",18,20,22,50,45,55,28,28,21,17,42,35
"PA2050",15,26,30,37,60,60,16,25,20,11,31,29
"locus_tag=BPMHFNII_03647",710,1046,1279,911,591,1005,748,729,592,372,1183,1030
"PA2048",19,41,42,44,21,35,21,28,25,27,36,25
"PA2047",520,689,881,607,482,647,688,634,550,389,850,758
"locus_tag=BPMHFNII_03650",37,69,65,68,56,72,47,29,30,17,63,47
"PA2045",118,159,228,132,125,153,170,82,69,46,157,92
"PA2044",1313,1680,2219,1466,1175,1718,1652,1292,941,649,1808,1682
"PA2043",132,254,320,209,152,265,143,159,100,77,239,165
"PA2042",4299,5391,6818,4354,3352,4937,4273,4348,3766,2332,4647,3921
"PA2041",492,151,225,126,71,154,136,131,95,70,165,157
"PA2040",1482,1373,1763,1047,780,1282,1298,1134,874,707,1534,1338
"PA2039",285,235,293,183,112,231,181,121,143,94,288,188
"PA2038",232,92,117,90,45,87,69,62,67,67,100,85
"PA2037",726,552,739,390,320,616,1118,480,402,192,638,527
"locus_tag=BPMHFNII_03660",118,88,101,52,39,79,105,51,36,17,83,62
"PA2035",101,225,254,177,117,185,149,166,100,83,177,184
"PA2034",17,16,37,28,10,20,11,20,14,5,29,19
"PA2033",90,194,243,127,111,167,166,149,126,60,138,145
"PA2032",730,1052,1294,850,596,991,845,773,606,426,1018,1005
"PA2031",57,282,407,279,283,383,298,246,169,167,361,328
"PA2030",96,185,261,216,170,219,126,115,86,55,210,159
"PA2029",219,356,497,342,220,328,353,323,293,137,449,364
"PA2028",159,108,152,80,51,97,183,111,100,62,112,125
"PA2027",69,31,34,19,21,40,40,21,28,22,31,35
"PA2026",194,165,212,148,82,191,167,139,127,77,220,147
"PA2025",3130,4469,5419,3229,2521,4031,4270,4062,3301,2025,5259,4551
"PA2024",170,292,312,312,193,246,385,259,220,132,323,274
"PA2023",4276,4597,6378,3677,3142,4842,4034,3402,2681,1808,4842,3937
"PA2022",130,124,182,85,75,119,131,109,85,49,98,106
"PA2021",67,103,119,94,53,96,55,44,56,12,71,58
"PA2020",531,965,1172,735,473,767,579,753,567,316,937,772
"PA2019",79,241,295,190,165,266,161,230,102,82,220,209
"PA2018",301,471,582,295,255,342,370,387,310,159,425,449
"locus_tag=BPMHFNII_03679",10,8,10,7,1,10,7,11,4,1,6,5
"PA2017",126,216,247,192,149,176,197,168,167,59,200,161
"PA2016",2654,2798,3714,2274,1786,3004,4501,2423,2234,1279,2616,2406
"PA2015",10226,14350,19174,10003,7985,13511,14101,12521,10639,6487,16738,14584
"PA2014",3981,6969,8816,5110,3915,6520,6023,5997,4487,3064,8401,7668
"PA2013",1718,2926,3911,2304,1992,3432,3488,2806,2026,1588,3928,3874
"PA2012",3317,6746,8464,5452,4505,6674,7064,6348,4373,2804,9112,8705
"PA2011",1663,2936,3690,2219,1721,2614,2553,2641,2120,1371,4176,3535
"PA2010",349,411,477,396,338,443,199,226,153,155,411,422
"PA2009",2888,4582,6188,4487,3977,6291,2698,2362,1810,3021,6680,6357
"PA2008",1905,3543,4656,3201,2698,4210,1775,1744,1165,1642,4657,4345
"PA2007",769,1598,2120,1713,1357,1961,554,768,506,705,2101,1847
"PA2006",203,201,247,202,132,189,61,103,68,80,281,217
"PA2005",307,494,583,368,265,450,296,315,274,136,400,453
"PA2004",1017,1368,1794,1108,873,1335,1457,1330,1131,1046,2643,2456
"PA2003",1008,1649,1899,1292,949,1451,1505,1659,1302,1314,3524,2963
"PA2002",595,465,599,284,247,373,344,348,276,273,767,606
"PA2001",2465,4595,5738,3749,3102,4812,4059,3761,2832,2489,7108,6748
"PA2000",3164,4314,5631,2841,2747,4013,3457,3711,2962,2348,6714,5711
"PA1999",4601,6899,9387,5329,4383,6746,6107,5795,5078,3836,10210,8319
"PA1998",117,146,260,161,112,168,168,132,110,46,179,132
"PA1997",546,721,1052,557,460,660,737,778,558,421,1115,1047
"PA1996",170,380,430,285,267,365,361,359,261,210,389,324
"PA1995",261,517,641,465,348,450,388,500,366,260,697,514
"PA1994",248,376,484,292,230,386,426,318,266,181,419,430
"PA1993",101,107,140,131,69,120,93,83,62,37,183,107
"PA1992",98,220,240,186,172,178,140,124,115,77,225,201
"PA1991",287,396,547,318,224,329,313,306,247,143,357,297
"PA1990",84,196,240,183,136,231,206,161,125,73,226,269
"PA1989",367,452,609,445,314,467,476,459,446,269,650,624
"PA1988",44,91,108,56,65,102,82,104,93,49,152,116
"PA1987",311,440,648,383,279,435,448,452,396,245,747,655
"PA1986",590,832,1219,711,602,1019,1012,1045,657,593,1450,1335
"gene=pqqA",895,839,931,641,453,945,2628,527,572,311,1005,747
"PA1984",1065,1237,1413,744,459,867,913,991,852,380,1123,958
"PA1983",25,25,30,11,9,26,27,22,30,0,16,16
"PA1982",107,70,95,52,34,67,57,37,28,26,70,54
"PA1981",2,4,5,2,0,5,2,2,3,0,1,7
"PA1980",17,29,42,23,19,31,31,27,34,22,53,38
"PA1979",2,11,9,5,3,5,7,6,10,1,7,3
"locus_tag=BPMHFNII_03719",2,7,3,6,11,2,20,7,9,4,5,12
"PA1978",80,72,85,57,42,58,105,69,63,36,78,67
"PA1977",9,16,12,4,6,2,2,1,11,2,8,6
"PA1976",103,116,144,84,67,117,144,114,111,69,150,135
"PA1975",31,67,90,36,40,60,70,53,26,20,70,57
"PA1974",33,16,25,22,12,35,38,14,12,2,9,9
"PA1973",87,175,169,165,146,196,168,164,95,69,160,182
"PA1972",30,35,45,44,24,43,41,31,25,17,27,33
"PA1971",191,91,72,79,30,63,74,56,45,10,65,59
"PA1970",102,7,14,5,3,1,4,7,3,5,10,6
"PA1969",234,492,528,473,324,418,371,303,242,162,444,453
"PA1968",135,429,597,443,350,451,402,337,185,189,566,573
"PA1967",646,1078,1548,953,715,1233,1314,1071,891,104,414,345
"PA1966",102,49,67,80,27,41,36,32,34,6,43,26
"PA1965",195,199,310,183,106,185,124,128,110,82,190,120
"PA1964",833,952,1271,665,518,866,836,663,584,391,897,786
"PA1963",209,332,446,266,168,335,355,276,237,117,370,261
"PA1962",44,70,88,53,45,54,48,50,50,9,64,50
"PA1961",167,251,307,225,143,243,251,207,148,102,232,236
"PA1960",66,173,193,192,102,145,122,111,82,46,212,165
"PA1959",464,603,715,445,296,578,445,382,340,213,476,484
"PA1958",207,332,360,254,205,278,275,247,185,117,377,296
"PA1957",57,126,133,102,90,132,111,87,67,46,131,129
"PA1956",17,4,14,7,3,4,11,2,5,1,1,0
"PA1955",13,3,0,1,0,5,4,4,0,0,4,0
"PA1954",52,37,40,24,11,34,34,25,33,23,55,37
"PA1953",61,8,5,8,7,3,6,1,10,5,10,4
"PA1952",12,2,9,1,1,5,1,0,2,0,5,1
"PA1951",881,937,1079,712,551,896,1131,908,792,288,774,650
"PA1950",338,891,956,702,551,863,756,645,503,338,970,955
"PA1949",325,589,770,505,365,632,624,590,449,294,791,684
"PA1948",234,371,504,305,228,387,451,328,254,187,427,397
"PA1947",240,419,510,387,318,464,390,401,323,212,544,440
"PA1946",1261,1537,2116,1302,1050,1820,2408,1447,1288,529,1826,1597
"PA1945",292,185,235,124,113,164,155,191,119,83,222,234
"PA1944",1943,1977,2515,1599,1220,2188,2555,2361,1844,1144,3111,2646
"PA1943",499,619,741,567,463,696,871,586,447,264,686,705
"PA1942",74,43,56,40,17,28,55,23,20,14,28,25
"PA1941",1372,1665,2141,1322,899,1766,1907,1250,1044,495,1294,1120
"PA1940",1032,821,1172,633,532,837,989,542,577,265,596,470
"PA1939",9261,7303,10006,5402,4301,7300,8041,6515,5216,2370,5856,5282
"locus_tag=BPMHFNII_03760",735,709,899,556,432,635,718,575,492,159,582,482
"PA1938",212,149,146,97,63,105,97,93,73,45,147,98
"PA1937",132,170,187,112,88,152,180,118,132,89,170,108
"locus_tag=BPMHFNII_03763",850,635,895,515,397,553,852,504,545,309,663,567
"PA1934",183,297,341,244,181,289,213,211,198,100,305,250
"PA1933",1717,293,398,282,195,365,159,152,104,142,349,326
"PA1932",222,117,86,83,62,101,69,43,32,53,107,111
"PA1931",154,93,131,96,80,100,119,59,62,58,138,91
"PA1930",1311,1259,1734,1092,868,1288,1802,1382,1305,752,1814,1589
"PA1929",31,104,95,104,89,67,40,39,26,31,83,92
"PA1928",138,207,275,176,152,210,183,219,181,105,243,209
"PA1927",120,110,128,94,77,103,94,87,68,30,105,116
"PA1926",728,843,1111,666,603,839,746,600,466,379,903,775
"PA1925",21,2,4,1,2,12,4,5,3,0,3,0
"PA1924",6,1,2,1,1,0,1,0,8,0,0,12
"locus_tag=BPMHFNII_03775",1,0,0,3,0,0,0,0,0,3,0,0
"PA1922",25,13,18,24,5,19,21,12,16,6,18,21
"PA1921",33,38,66,60,35,42,19,20,20,8,34,30
"PA1920",251,199,235,62,78,62,270,235,159,50,101,89
"locus_tag=BPMHFNII_03779",18,5,4,9,1,2,7,6,4,3,15,4
"PA1919",104,22,20,13,10,14,17,14,10,3,32,12
"PA1918",60,32,25,10,11,29,13,18,8,5,22,38
"PA1917",11,3,2,0,1,3,0,1,2,0,1,5
"PA1916",72,17,23,14,9,15,25,12,17,5,11,22
"PA1915",603,890,1120,674,563,788,972,793,742,448,989,938
"PA1914",4700,5845,7547,3726,3284,5634,6130,5391,4577,1576,3972,3844
"PA1913",1214,1646,2126,1440,1089,1757,1071,1159,988,250,459,331
"PA1912",130,221,287,135,142,201,127,117,86,35,68,65
"PA1911",24,67,48,41,36,37,29,20,3,4,18,9
"PA1910",104,74,80,70,54,67,59,44,36,12,46,32
"PA1909",27,26,43,11,13,14,27,18,12,6,12,24
