gene_id,ALE__1,ALE__2,ALE__3,COL__1,COL__2,COL__3,ctrl__1,ctrl__2,ctrl__3,NV716__1,NV716__2
PA4652,24,66,50,74,18,36,20,17,30,18,9
PA4653,29,74,68,84,35,42,36,29,23,37,21
PA4654,60,130,83,270,172,125,25,36,52,63,44
PA4655,924,2206,1741,1903,1062,906,389,510,606,801,584
PA4656,2039,5113,3278,2589,1581,1288,838,991,1137,2221,1701
PA4657,1321,3163,2116,3181,1930,1610,2090,2951,3057,5298,3089
PA4658,4151,9637,7329,5136,3131,2596,1965,2611,3059,5093,3296
PA4659,1433,3613,2505,2335,1357,1195,595,775,893,1019,649
PA4660,1456,3626,2834,2982,1571,1342,540,718,810,1082,677
PA4661,728,1751,1219,2758,1892,1503,450,662,695,1019,649
PA4662,499,1201,754,2117,1146,907,283,324,375,532,410
PA4663,153,441,263,719,531,342,219,231,369,457,229
PA4664,166,455,310,462,302,262,111,125,142,125,72
PA4665,210,415,333,489,309,267,54,50,79,77,56
PA4666,332,807,610,488,365,287,95,106,172,291,217
PA4667,835,1825,1515,2699,1568,1406,287,463,472,617,483
PA4668,134,267,336,596,244,291,41,46,47,96,43
PA4669,426,1276,845,809,474,380,106,98,114,346,255
PA4669.1,65,177,87,90,66,50,61,64,92,95,83
PA4670,625,1827,1396,588,312,266,54,93,136,348,198
PA4671,346,846,531,499,311,250,147,188,208,202,172
PA4672,59,168,125,137,70,51,24,49,52,41,21
PA4673,191,563,353,588,411,248,48,63,69,60,47
PA4673.1,2,15,11,14,10,4,8,9,10,30,40
PA4674,305,918,486,856,505,429,713,921,1302,1536,833
PA4674.1,943,2101,1405,448,240,228,1026,1001,1320,2446,1612
PA4675,207,478,374,547,300,256,120,131,158,263,171
PA4676,72,191,135,308,219,160,53,65,54,67,62
PA4677,133,264,150,968,527,488,83,90,115,97,42
PA4678,37,121,79,121,65,46,18,25,25,44,40
PA4679,201,506,335,468,280,250,43,84,89,199,121
PA4680,22,50,21,156,65,54,52,56,59,37,36
PA4681,21,39,39,167,69,69,39,92,49,59,40
PA4682,80,211,137,415,177,193,73,78,115,147,97
PA4683,96,176,157,2441,1274,1167,139,216,186,334,182
PA4684,83,220,102,175,98,101,37,44,39,48,29
PA4685,54,78,59,71,33,38,0,7,5,3,2
PA4686,175,477,372,901,469,387,78,126,141,67,59
PA4687,395,918,633,1685,1098,869,565,784,800,673,455
PA4688,129,368,256,798,452,408,90,172,141,127,55
PA4689,278,692,472,1083,635,539,168,240,280,309,192
PA4690.1,1,13,10,8,7,9,14,13,14,1,1
PA4690.2,26,140,81,65,54,50,66,57,67,50,39
PA4690.3,0,8,1,7,3,1,2,3,1,0,0
PA4690.4,0,1,0,0,0,0,0,0,0,0,0
PA4690.5,7,29,18,28,7,16,22,26,15,17,5
PA4691,248,501,343,491,285,224,154,177,234,404,206
PA4692,283,660,492,438,262,220,179,271,233,513,300
PA4693,1238,2909,2096,2020,1305,857,594,767,1013,1265,905
PA4694,467,1172,773,2068,1304,1037,289,381,406,658,411
PA4695,68,102,110,208,143,134,48,55,63,74,63
PA4696,556,1455,995,1592,980,859,229,319,389,947,710
PA4697,184,518,424,517,311,262,119,179,209,300,146
PA4698,83,213,189,286,187,150,79,109,132,122,63
PA4699,284,559,494,599,343,266,117,146,270,337,178
PA4700,855,2143,1362,1966,1212,917,438,570,756,852,564
PA4701,227,453,321,507,286,247,64,86,120,210,95
PA4702,221,651,409,1214,660,628,363,447,447,484,332
PA4703,195,429,287,662,389,298,134,193,184,261,154
PA4704,56,195,82,292,187,172,75,89,94,132,92
PA4704.3,1067,2286,1360,1431,1019,446,978,1031,1404,1058,506
PA4704.1,0,0,0,0,0,0,0,0,0,0,0
PA4704.2,0,0,0,0,0,0,0,0,0,0,0
PA4705,193,455,334,679,348,339,108,147,199,111,80
PA4706,403,1092,708,1048,600,499,282,399,533,247,187
PA4707,540,1261,961,788,476,350,245,256,377,231,123
PA4708,1879,4601,3244,2416,1383,1224,857,1140,1330,994,650
PA4709,2039,5331,3766,2178,1113,1040,873,1291,1528,1612,1065
PA4710,400,1072,721,653,411,290,369,521,639,735,465
PA4711,394,987,591,720,429,351,249,300,312,561,422
PA4712,35,86,90,135,94,86,62,63,54,120,87
PA4713,484,1104,692,1068,682,507,579,791,855,1144,736
PA4714,1028,2991,1670,1027,584,477,215,358,360,1293,797
PA4715,571,1320,1045,868,603,432,177,247,319,696,495
PA4716,497,1345,719,1209,711,540,319,439,478,848,446
PA4717,974,2368,1484,2711,1514,1122,877,1006,1277,1760,1320
PA4718,241,680,393,523,330,252,122,181,174,344,234
PA4719,127,302,228,137,126,113,42,51,84,93,80
PA4720,102,276,172,278,120,126,51,71,58,80,34
PA4721,117,269,214,517,269,193,66,110,141,119,93
PA4722,157,362,309,396,248,228,50,86,98,173,89
PA4723,438,1053,793,782,383,404,133,187,173,517,385
PA4724,43,115,94,122,74,55,9,20,13,18,24
PA4724.1,12,26,24,26,15,10,6,4,7,16,7
PA4725,305,930,540,1370,828,613,293,312,466,579,371
PA4726,817,2144,1695,2760,1465,1358,802,1051,1300,2268,1277
PA4726.1,3,4,2,2,4,5,1,4,4,12,3
PA4726.11,23075,76761,38114,233680,116049,78016,20410,30007,40305,71380,38078
PA4726.2,125,304,182,95,48,24,122,112,202,289,250
PA4727,494,1216,954,1198,782,630,193,254,264,470,356
PA4728,161,333,263,402,207,229,48,72,97,79,44
PA4729,439,941,623,316,233,139,113,161,171,424,267
PA4730,173,458,284,312,150,146,29,48,88,81,43
PA4731,38,111,73,120,55,50,14,14,19,66,31
PA4732,946,2241,1616,2452,1553,1235,490,800,850,1176,694
PA4733,301,692,451,801,431,377,282,260,281,430,325
PA4734,297,614,477,954,595,439,133,191,241,281,150
PA4735,1029,2298,1734,3542,2027,1700,521,747,874,1180,814
PA4736,49,173,113,264,146,107,35,47,82,66,35
PA4737,121,350,253,563,305,243,170,178,261,221,136
PA4738,87,297,113,677,349,281,103,80,135,147,66
PA4739,74,163,151,409,307,280,83,41,98,97,50
PA4740,1170,2794,2179,4974,2835,2585,258,349,396,437,233
PA4741,770,1825,1271,3657,2511,1821,419,606,676,480,361
PA4742,783,1922,1517,2129,1060,1009,335,381,395,669,401
PA4743,44,148,100,163,117,97,30,39,35,35,15
PA4744,1916,5231,3685,5931,3606,3375,901,1054,1244,1248,738
PA4745,1296,3210,2216,2143,1424,1170,973,1223,1392,1872,1115
PA4746,403,994,755,453,284,221,107,150,168,382,220
PA4746.1,459,973,721,621,401,261,328,387,396,676,675
PA4746.2,236,694,330,1115,768,308,588,495,674,636,521
PA4747,3124,12075,6847,14230,9273,6147,5224,6391,7957,13016,6031
PA4748,2359,5442,4243,3300,2039,1758,817,995,1249,1160,777
PA4749,1040,2570,1971,3387,1782,1704,558,669,747,988,525
PA4750,633,1764,1354,1794,1029,881,389,406,543,534,411
PA4751,10731,26662,18081,17936,10574,8688,4567,5989,7191,17760,11321
PA4752,2880,6939,4330,7339,4275,3226,2331,2949,3229,3939,2640
PA4753,230,549,401,390,210,144,107,113,139,326,159
PA4754,278,779,613,1434,743,752,227,400,416,270,209
PA4755,227,456,304,657,372,332,79,113,156,136,69
PA4756,1975,4473,3394,5242,2889,2756,686,1020,1104,1341,822
PA4757,605,1420,1220,899,586,501,124,261,274,361,155
PA4758,1174,2642,2237,1701,949,795,330,425,566,728,509
PA4758.1,1,6,0,11,2,4,1,6,3,6,1
PA4759,1091,2802,2098,3961,2427,1904,1779,2301,2645,2836,1790
PA4760,2304,6182,4168,5954,3481,3072,3822,5013,5806,6139,3562
PA4761,11346,30866,19221,19335,10918,9927,5811,9218,9769,18177,11510
PA4762,1725,4764,2815,2066,1125,1087,695,977,1109,2731,1748
PA4763,805,2000,1459,1994,1141,1020,497,781,851,1164,672
PA4764,2214,4728,3348,4027,2369,1912,668,1072,1203,2115,1319
PA4765,255,549,499,323,176,153,52,103,76,289,232
PA4766,64,124,79,256,150,92,38,81,83,47,58
PA4767,200,455,264,796,416,409,133,171,159,227,115
PA4768,171,431,247,398,280,218,63,59,90,141,64
PA4769,243,643,438,1140,608,468,279,435,438,570,323
PA4770,125,264,191,616,391,289,77,131,131,113,95
PA4771,114,322,160,542,349,275,102,111,146,131,80
PA4772,131,434,256,737,459,420,137,159,155,218,93
PA4773,417,1048,741,6836,4017,3154,45,27,29,2324,1791
PA4774,359,1153,811,11129,5771,5362,21,29,15,1849,1316
PA4775,374,843,738,9402,4783,4261,51,52,55,1524,1122
PA4776,289,613,536,4069,2198,1999,149,154,200,762,533
PA4777,132,340,265,4616,2516,2139,47,38,38,461,302
PA4778,192,480,370,1487,863,684,79,124,105,172,122
PA4779,65,169,129,242,183,126,58,79,80,96,60
PA4780,402,917,640,1076,673,471,385,450,508,606,413
PA4781,683,1800,951,8298,4444,3479,534,575,782,2573,2115
PA4782,440,919,547,7377,4171,3653,58,62,55,2411,2145
PA4783,114,239,153,524,296,265,101,95,110,161,110
PA4784,59,127,90,132,52,79,19,30,24,41,27
PA4785,298,527,483,705,409,387,150,208,241,400,287
PA4786,319,723,444,809,438,391,256,336,367,567,309
PA4787,1227,3064,1896,3402,2061,1672,753,1064,1291,1114,780
PA4788,93,271,179,214,103,89,64,69,67,145,112
PA4789,29,42,48,33,35,28,15,26,15,33,7
PA4790,20,60,55,53,41,24,7,27,22,19,6
PA4791,260,595,332,652,377,306,155,232,259,444,252
PA4792,193,508,322,717,340,328,267,318,363,432,276
PA4793,212,574,422,731,378,324,140,148,218,346,219
PA4794,111,313,220,485,280,265,40,66,89,136,75
PA4795,27,79,77,113,78,34,3,12,14,25,13
PA4796,136,295,284,580,313,245,91,96,118,125,50
PA4797,11,16,15,20,13,14,1,2,4,3,5
PA4798,158,347,293,386,259,175,47,79,103,207,106
PA4799,24,75,61,121,67,53,10,10,17,49,19
PA4800,3,17,29,47,26,30,13,14,10,43,12
PA4801,100,324,185,340,190,151,118,106,144,175,151
PA4802,12,17,16,27,13,8,0,4,4,13,0
PA4802.1,185,394,321,496,287,202,207,186,258,380,343
PA4803,408,1027,548,721,400,296,194,298,346,527,279
PA4804,708,1576,1177,1656,1001,672,436,626,610,887,640
PA4805,27,85,46,92,76,43,45,49,60,90,67
PA4806,176,470,270,303,173,151,72,101,92,186,104
PA4807,523,1090,793,1983,1235,926,412,556,662,709,369
PA4808,525,1170,709,1677,942,648,309,378,549,773,513
PA4809,40,104,100,259,115,116,14,45,37,94,50
PA4810,117,262,167,1174,692,521,138,109,165,281,160
PA4811,115,273,169,672,395,344,70,100,111,180,95
PA4812,793,2009,1339,3705,1961,1788,618,819,793,1304,936
PA4813,22,42,31,63,41,39,11,28,32,38,13
PA4814,17,20,20,51,45,17,20,14,14,31,20
PA4815,23,92,75,117,65,45,31,12,22,27,20
PA4816,785,1851,1098,1382,981,694,235,306,316,1143,846
PA4817,13,15,13,22,5,7,4,3,2,4,1
PA4818,32,107,67,123,68,60,47,75,99,86,87
PA4819,6,24,6,8,19,5,2,1,7,6,7
PA4820,9,11,1,24,5,12,9,11,7,7,8
PA4821,50,116,65,116,46,65,44,70,72,46,37
PA4822,31,119,68,118,79,84,103,125,156,58,59
PA4823,1,9,2,4,1,4,0,2,12,9,6
PA4824,17,45,19,58,54,23,35,57,72,64,60
PA4825,171,563,315,464,261,231,177,173,273,712,600
PA4826,809,2237,1254,413,300,205,46,98,124,1152,881
PA4827,167,431,308,498,298,216,124,169,212,166,126
PA4828,33,88,44,87,63,64,63,53,66,128,65
PA4829,216,401,239,478,295,208,394,545,666,588,396
PA4830,74,171,109,228,168,139,73,84,133,112,125
PA4831,95,247,171,243,158,118,119,140,203,149,81
PA4832,42,133,61,112,58,52,110,100,134,159,98
PA4833,704,1716,1100,1988,1165,920,616,819,911,1273,861
PA4834,17,65,38,119,49,43,38,56,42,40,19
PA4835,63,213,95,243,145,99,93,146,174,125,93
PA4836,52,80,56,224,140,85,149,204,146,70,56
PA4837,72,158,135,449,199,175,442,581,639,94,69
PA4838,70,100,85,143,125,96,31,64,81,55,46
PA4839,324,916,591,668,452,303,222,247,317,519,359
PA4840,93,242,182,300,195,112,41,73,80,129,112
PA4841,478,1098,873,1808,788,791,272,411,538,615,411
PA4842,2139,5257,3712,4817,2888,2524,1574,2046,2197,3744,2375
PA4843,1674,4837,2954,10723,5797,5067,3327,4469,4981,5503,3456
PA4844,192,485,310,884,526,372,217,326,336,579,373
PA4845,231,623,482,595,352,267,172,192,188,272,248
PA4846,222,596,357,425,195,202,103,119,135,656,491
PA4847,275,532,321,376,222,197,54,73,77,379,256
PA4848,720,1780,1191,2628,1205,1029,244,329,386,982,673
PA4849,10,48,45,41,38,21,11,14,17,17,13
PA4850,151,355,218,325,210,178,33,33,45,102,79
PA4851,283,709,515,748,352,323,58,85,114,154,127
PA4852,645,1623,1136,940,625,422,212,298,297,503,284
PA4853,44,114,73,62,44,35,19,17,19,29,13
PA4854,281,564,433,567,345,249,76,91,136,116,85
PA4855,148,339,212,481,251,243,50,86,96,68,48
PA4856,382,1038,733,1928,1098,921,309,293,452,501,320
PA4857,37,114,85,164,112,91,30,50,54,31,52
PA4858,10,36,29,32,11,12,5,5,12,37,21
PA4859,11,22,9,15,7,5,2,2,7,8,3
PA4860,2,9,8,3,8,4,0,7,2,1,2
PA4861,15,39,18,71,39,18,51,29,44,51,28
PA4862,242,794,505,291,189,129,462,670,772,1050,623
PA4863,46,110,68,144,100,88,18,17,41,103,57
PA4864,27,106,85,176,49,71,12,13,29,39,17
PA4865,9,24,11,43,23,29,6,7,3,10,8
PA4866,31,64,24,186,98,86,15,15,23,33,28
PA4867,1,11,11,68,21,53,1,3,11,17,6
PA4868,94,229,172,992,535,486,67,123,109,235,128
PA4869,37,110,56,356,184,183,29,54,53,68,24
PA4870,220,430,351,385,217,180,69,87,105,219,125
PA4871,51,123,86,119,60,64,21,42,26,67,32
PA4872,170,450,310,642,433,303,63,105,95,195,106
PA4873,22,71,62,102,51,45,32,35,33,52,38
PA4874,186,462,268,827,432,373,113,141,175,254,233
PA4875,13,49,55,109,43,49,6,22,19,41,22
PA4876,686,1952,1238,1645,944,719,473,528,645,1230,739
PA4877,463,1027,639,655,385,294,327,345,435,720,446
PA4878,152,424,281,574,327,264,80,137,155,187,108
PA4879,1350,3497,2210,3369,1814,1490,1021,1260,1512,2568,1591
PA4880,1641,4623,2855,4124,2215,2001,1035,1659,1727,3336,1760
PA4881,5,8,8,2,1,2,7,1,2,6,4
PA4882,48,85,65,155,104,69,19,37,56,44,49
PA4883,10,20,15,44,28,14,0,10,23,9,9
PA4884,4,7,7,25,30,24,2,4,24,12,13
PA4885,85,245,176,170,87,80,122,115,149,221,128
PA4886,100,220,150,369,187,163,178,229,216,244,146
PA4887,128,369,271,434,272,188,72,81,108,163,107
PA4888,378,834,732,1643,942,762,218,203,278,258,138
PA4889,1170,2784,1889,3331,1928,1544,633,840,956,1321,789
PA4890,207,371,265,285,159,127,27,54,52,90,59
PA4891,8,56,25,42,30,14,7,6,8,65,33
PA4892,29,68,46,108,60,37,14,20,21,58,31
PA4893,27,52,14,61,44,41,6,18,5,17,17
PA4894,12,50,38,118,57,50,4,8,9,39,11
PA4895,563,1229,902,699,375,297,426,487,644,221,119
PA4896,357,832,516,320,187,178,252,356,401,343,237
PA4897,187,637,419,529,271,209,152,258,245,410,247
PA4898,93,302,121,342,170,138,325,462,613,674,361
PA4899,54,213,101,282,168,113,91,105,152,163,96
PA4900,51,109,71,167,65,78,27,79,89,51,34
PA4901,105,263,133,92,64,44,61,98,99,106,99
PA4902,93,298,216,171,49,60,128,160,171,200,107
PA4903,51,132,79,139,63,79,42,85,83,105,60
PA4904,22,76,23,40,23,27,43,47,31,68,46
PA4905,11,46,15,47,19,22,14,11,35,23,22
PA4906,429,1048,688,1349,648,630,159,235,299,506,306
PA4907,102,297,214,400,229,245,28,55,59,75,39
PA4908,49,116,97,203,188,110,118,175,184,173,92
PA4909,37,109,58,102,73,67,49,82,50,48,21
PA4910,20,72,32,66,52,37,37,43,38,59,30
PA4911,21,39,36,58,48,23,56,44,43,62,34
PA4912,17,32,40,46,30,16,33,53,44,50,25
PA4913,355,939,627,821,513,351,491,653,754,1090,657
PA4914,83,183,121,286,158,120,53,60,45,88,74
PA4915,271,645,453,1338,744,682,250,337,416,399,239
PA4916,97,323,187,818,485,420,126,202,208,309,152
PA4917,63,175,93,395,257,227,155,239,298,237,114
PA4918,119,381,229,202,164,197,130,155,159,349,270
PA4919,128,463,276,503,236,289,99,183,153,316,210
PA4920,256,496,351,971,611,481,161,276,226,332,196
PA4921,85,241,133,339,183,169,70,97,90,139,78
PA4922,1034,2561,1715,4275,2614,2323,421,590,694,1257,814
PA4923,62,132,73,120,59,78,37,28,31,86,64
PA4924,351,816,568,1141,533,489,213,199,292,359,246
PA4925,64,158,96,317,167,162,40,70,61,103,83
PA4926,57,161,122,220,135,99,42,43,83,71,36
PA4927,203,452,366,675,323,270,98,138,173,135,78
PA4928,253,568,358,376,177,154,114,147,120,193,106
PA4929,294,846,556,1242,724,555,552,601,812,954,729
PA4930,199,455,398,685,405,329,125,175,223,225,108
PA4931,386,941,606,744,446,383,247,353,375,407,272
PA4932,407,1178,1006,2099,1253,981,115,178,162,231,137
PA4933,2047,5849,3781,3536,2210,1834,358,475,543,515,333
PA4934,194,581,422,242,227,192,41,42,51,88,35
PA4935,454,1168,865,738,545,438,60,117,103,143,90
PA4936,834,1871,1320,3953,2344,1925,808,911,1232,927,531
PA4937,3401,8962,6037,13238,7019,6264,2723,3905,4010,5071,3506
PA4937.1,109,319,227,147,115,61,51,62,97,144,108
PA4937.2,96,219,190,118,55,54,32,37,59,133,71
PA4938,632,1793,1172,3087,1811,1611,290,453,478,681,364
PA4939,925,2555,1957,2826,1718,1333,885,1220,1425,1617,1025
PA4940,770,1670,1071,2013,1325,795,481,685,633,603,355
PA4941,1548,3908,2974,5057,3065,2351,901,1124,1250,1276,766
PA4942,3226,8348,6066,6309,3714,3017,1359,1718,1784,3181,2069
PA4943,5019,12431,8213,13005,7654,5841,3832,4715,6231,8476,5400
PA4944,1158,2590,1874,1481,880,801,454,443,697,1538,1076
PA4945,4224,9850,5623,12697,7948,5836,4571,5138,5970,7443,4591
PA4946,1437,3189,2221,5632,3288,2440,1077,1375,1797,1284,815
PA4947,1220,2822,2017,2653,1483,1402,941,1182,1305,1748,940
PA4948,180,394,339,535,267,266,127,231,211,274,162
PA4949,882,2243,1441,2096,1295,967,551,690,832,1018,675
PA4950,260,633,519,887,492,499,213,260,352,402,250
PA4951,471,1077,694,1189,639,593,225,285,332,512,364
PA4952,346,927,557,701,463,384,191,206,220,282,214
PA4953,750,1673,1201,1919,1028,933,370,452,531,771,556
PA4954,1704,3600,2811,1861,1131,872,634,779,765,3236,2538
PA4955,275,777,566,1001,661,437,160,234,236,411,219
PA4956,69,342,216,248,135,111,54,36,56,102,68
PA4957,175,347,291,521,266,226,47,68,61,108,48
PA4958,633,1563,1120,2642,1641,1293,440,653,694,845,542
PA4959,413,1012,830,1857,1218,868,203,223,232,271,219
PA4960,336,933,661,791,514,387,176,249,281,404,261
PA4961,585,1304,934,954,580,557,198,224,306,518,318
PA4962,63,176,156,77,49,38,17,27,16,30,25
PA4963,372,983,749,1296,817,679,219,308,331,542,383
PA4964,572,1828,988,3691,2202,1681,933,1373,1419,1651,859
PA4965,114,225,175,1107,619,485,179,207,305,199,110
PA4966,179,495,377,1007,550,426,142,180,218,193,87
PA4967,473,1318,988,2159,1307,1083,248,268,330,286,225
PA4968,153,458,334,561,339,277,75,86,104,195,136
PA4969,156,335,255,496,237,249,95,97,120,91,76
PA4970,466,1064,724,1248,746,561,240,251,303,453,275
PA4971,917,2156,1528,1664,941,871,381,492,620,990,765
PA4972,223,581,469,593,268,335,68,72,87,246,219
PA4973,540,1356,888,1131,726,584,158,267,218,566,363
PA4974,225,562,351,476,290,270,81,110,112,120,159
PA4975,51,141,98,358,161,128,107,149,152,99,62
PA4976,85,243,154,317,168,140,146,132,167,144,71
PA4977,57,125,107,219,84,97,87,70,114,109,66
PA4978,28,57,37,141,99,74,59,54,84,61,52
PA4979,41,63,77,139,100,74,49,72,103,90,30
PA4980,83,161,109,163,75,60,138,101,112,175,156
PA4981,103,239,183,199,143,121,116,147,139,204,111
PA4982,111,237,180,461,239,258,174,176,259,196,121
PA4983,406,997,483,974,596,511,189,292,308,400,312
PA4984,320,949,649,968,604,368,186,315,356,367,297
PA4985,44,115,76,89,73,50,32,15,44,130,82
PA4986,69,174,103,198,102,86,52,29,49,133,96
PA4987,68,120,104,136,66,28,17,31,30,54,37
PA4988,311,743,588,684,382,337,98,155,207,170,124
PA4989,651,1687,958,898,565,359,515,585,738,877,688
PA4990,13,26,16,18,6,1,0,7,4,20,4
PA4991,187,518,490,638,329,288,64,66,106,129,111
PA4992,172,345,231,629,306,260,88,95,109,140,76
PA4993,168,357,285,534,268,295,85,108,150,203,95
PA4994,56,205,116,244,174,139,79,88,103,156,64
PA4995,60,129,94,230,114,117,29,48,60,70,33
PA4996,1024,2294,1841,3478,2184,1817,516,682,854,1367,700
PA4997,849,1915,1531,1691,1070,891,303,446,463,703,392
PA4998,471,920,807,627,356,221,212,221,250,541,380
PA4999,189,428,363,389,277,188,52,84,81,177,95
PA5000,531,1219,968,2701,1532,1255,783,952,1115,1373,788
PA5001,365,665,455,1739,991,839,241,264,288,303,221
PA5002,327,761,569,1733,1001,824,194,225,296,249,170
PA5003,263,590,482,1536,979,887,343,315,473,410,215
PA5004,488,1154,718,2434,1542,1244,345,454,466,373,236
PA5005,626,1531,1045,2117,1340,1148,305,412,412,554,367
PA5006,608,1489,990,2376,1316,1031,998,1173,1392,834,560
PA5007,172,321,192,688,391,338,88,126,150,126,96
PA5008,271,589,435,1155,756,579,224,293,330,350,208
PA5009,146,378,259,786,385,320,131,163,205,166,114
PA5010,588,1360,770,2280,1350,949,838,889,1006,757,560
PA5011,1016,2534,1403,2110,1413,1001,1102,1327,1417,1809,1093
PA5012,209,478,391,603,352,332,120,85,144,267,235
PA5013,2501,6371,3805,5895,3548,2842,1574,1813,2401,5149,3544
PA5014,772,1843,1291,3098,1712,1493,646,698,945,1126,701
PA5015,1645,4049,2961,7093,4095,3511,767,1330,1382,1576,1015
PA5016,635,1774,899,3773,2205,1759,398,450,610,541,410
PA5017,2188,4751,3231,4620,2554,2083,1252,1778,1707,3359,2436
PA5018,539,1242,806,1517,773,676,225,247,319,574,379
PA5019,359,1105,725,1399,768,679,700,1069,1101,1164,825
PA5020,121,252,172,526,223,256,25,68,59,125,67
PA5021,523,1173,941,1134,605,468,184,278,249,671,440
PA5022,292,757,450,954,563,432,150,198,197,338,208
PA5023,333,980,648,791,448,284,389,647,739,291,175
PA5024,29,102,53,125,51,59,6,27,20,63,36
PA5025,55,159,77,404,258,227,27,30,47,61,68
PA5026,436,1136,803,389,203,189,32,45,19,41,31
PA5027,569,1366,878,5394,3159,2778,1806,2623,2790,1476,941
PA5028,298,627,534,676,422,310,135,157,144,270,244
PA5029,102,230,157,259,167,80,175,175,233,235,150
PA5030,766,1854,1431,650,379,379,305,451,472,288,169
PA5031,16,63,30,119,67,42,26,29,52,34,18
PA5032,39,108,37,97,51,39,25,47,55,91,61
PA5033,24,74,49,85,60,32,12,15,30,27,19
PA5034,210,646,383,441,213,214,73,97,142,173,145
PA5035,265,644,449,752,414,385,187,189,185,197,113
PA5036,1336,3330,2719,2161,1321,1074,470,604,679,925,657
PA5037,2114,4925,3319,6144,3776,3027,1037,1337,1523,2963,2192
PA5038,1308,3244,2377,3338,2121,1788,1022,1325,1520,1842,1520
PA5039,1204,2635,1668,4416,2842,2178,1624,2137,2633,2194,1608
PA5040,1417,3338,2341,10264,6069,5106,3208,4201,4942,2849,1765
PA5041,139,394,274,1094,636,571,480,659,702,543,332
PA5042,232,809,499,2016,1230,1127,1024,1395,1646,1218,755
PA5043,269,646,451,1376,934,697,854,1159,1256,1012,596
PA5044,4435,11316,6917,4402,2790,2334,5483,6895,8047,13338,7869
PA5045,924,2189,1602,2176,1232,1119,357,471,556,1038,755
PA5046,331,788,514,653,359,343,149,237,261,366,294
PA5047,428,1183,788,2084,1144,1003,794,1084,1316,983,715
PA5048,578,1255,956,1261,847,632,997,982,1302,1083,921
PA5049,134,352,192,182,118,76,38,69,52,102,65
PA5050,210,475,297,619,380,277,87,146,157,160,104
PA5051,358,1000,671,1724,975,829,718,859,917,363,203
PA5052,260,629,374,1080,628,466,254,373,453,205,171
