gene_id,E131sig1,E131sig2,E131sig3,E131rhlR1,E131rhlR2,E131rhlR3
fig|287.13133.peg.4567,1800,1689,1145,1698,1424,1722
fig|287.13133.peg.4568,5723,4612,4006,4843,3896,6089
fig|287.13133.peg.4569,412,260,256,289,280,258
fig|287.13133.peg.4570,1058,907,806,1067,887,930
fig|287.13133.peg.4571,787,761,642,1075,684,1011
fig|287.13133.peg.4572,1160,1239,744,1047,1017,897
fig|287.13133.peg.4573,1444,1609,804,1428,1302,1009
fig|287.13133.peg.4574,2006,2402,1162,2031,1957,1310
fig|287.13133.peg.4575,38772,33439,23093,36739,35036,35589
fig|287.13133.peg.4576,13043,10910,16452,16489,9086,19725
fig|287.13133.peg.4577,698,677,435,599,609,429
fig|287.13133.peg.4578,257,273,190,309,196,174
fig|287.13133.peg.4579,924,806,593,904,693,750
fig|287.13133.peg.4580,131,180,111,139,143,114
fig|287.13133.peg.4581,200,224,141,157,183,103
fig|287.13133.peg.4582,174,169,88,154,125,81
fig|287.13133.peg.4583,68,78,37,64,50,23
fig|287.13133.peg.4584,536,489,373,504,434,390
fig|287.13133.peg.4585,407,370,222,322,350,218
fig|287.13133.peg.4586,625,647,414,604,595,528
fig|287.13133.peg.4587,2540,2755,1506,2421,2523,1884
fig|287.13133.peg.4588,2422,2966,1458,2165,1953,1330
fig|287.13133.peg.4589,87,94,28,52,52,36
fig|287.13133.peg.4590,3349,2253,1971,2272,2335,2670
fig|287.13133.peg.4591,336,279,175,264,269,232
fig|287.13133.peg.4592,2016,2282,1210,1618,1884,1161
fig|287.13133.peg.4593,13403,12738,6450,8914,8600,5907
fig|287.13133.peg.4594,1634,1907,932,1315,988,1146
fig|287.13133.peg.4595,3422,3080,2035,2590,2151,2188
fig|287.13133.peg.4596,3714,3557,2781,4316,3110,3823
fig|287.13133.peg.4597,859,811,505,741,711,805
fig|287.13133.peg.4598,9148,5220,8345,12548,8074,15013
fig|287.13133.peg.4599,4276,4105,1953,2923,2901,1994
fig|287.13133.peg.4600,35216,30883,14672,19269,18021,12912
fig|287.13133.peg.4601,58,77,49,57,55,52
fig|287.13133.peg.4602,406,422,319,370,361,264
fig|287.13133.peg.4603,76,72,34,39,34,23
fig|287.13133.peg.4604,387,286,227,298,263,259
fig|287.13133.peg.4605,2383,1919,2118,2566,1770,2492
fig|287.13133.peg.4606,5062,3766,3565,4991,3323,4421
fig|287.13133.peg.4607,2813,2987,1638,2456,2291,1618
fig|287.13133.peg.4608,819,770,498,732,831,506
fig|287.13133.peg.4609,5283,4770,3227,4885,4147,3897
fig|287.13133.peg.4610,1967,2032,1343,1914,1679,1734
fig|287.13133.peg.4611,4456,3546,2841,3799,3098,3805
fig|287.13133.peg.4612,1193,1096,979,1076,822,1040
fig|287.13133.peg.4613,2610,2217,1664,2397,2029,2081
fig|287.13133.peg.4614,583,485,384,454,388,358
fig|287.13133.peg.4615,5616,4754,3014,550,489,412
fig|287.13133.peg.4616,386,344,223,316,281,293
fig|287.13133.peg.4617,236,184,158,268,220,205
fig|287.13133.peg.4618,3461,2451,1374,2114,2107,1551
fig|287.13133.peg.4619,1776,1930,890,1312,1402,1075
fig|287.13133.peg.4620,2918,2446,1694,2555,1979,1813
fig|287.13133.peg.4621,2901,3386,1861,2650,2392,2220
fig|287.13133.peg.4622,4029,3522,2470,3621,3231,2426
fig|287.13133.peg.4623,2910,2219,1871,2608,2322,2017
fig|287.13133.peg.4624,660,512,480,595,410,456
fig|287.13133.peg.4625,1474,891,2151,2751,581,3372
fig|287.13133.peg.4626,944,694,1469,1024,647,1008
fig|287.13133.peg.4627,1104,1363,813,1018,1161,875
fig|287.13133.peg.4628,922,1107,612,841,909,741
fig|287.13133.peg.4629,4966,4084,3320,4569,3915,4883
fig|287.13133.peg.4630,10137,5637,8596,10950,6975,15434
fig|287.13133.peg.4631,466,360,342,440,361,408
fig|287.13133.peg.4632,1426,1406,1158,1618,1170,1371
fig|287.13133.peg.4633,4141,3552,3087,3617,3459,3996
fig|287.13133.peg.4634,2229,2051,1249,1924,1887,1467
fig|287.13133.peg.4635,14146,13764,7768,12624,13267,9389
fig|287.13133.peg.4636,2476,2277,1435,2364,2003,2219
fig|287.13133.peg.4637,3353,3190,2022,3082,3101,2706
fig|287.13133.peg.4638,1310,1075,1019,1321,889,1131
fig|287.13133.peg.4639,907,944,640,923,762,638
fig|287.13133.peg.4640,499,568,283,404,440,295
fig|287.13133.peg.4641,1220,1248,840,1018,960,957
fig|287.13133.peg.4642,3285,2648,1646,2842,2657,1822
fig|287.13133.peg.4643,2337,2367,1132,1897,1892,1200
fig|287.13133.peg.4644,2905,3226,1845,2999,2730,1973
fig|287.13133.peg.4645,3515,3933,2169,3416,2982,2238
fig|287.13133.peg.4646,20783,17207,11737,17371,17600,12503
fig|287.13133.peg.4647,6658,4604,4761,5968,4865,5603
fig|287.13133.peg.4648,497,470,382,460,339,413
fig|287.13133.peg.4649,595,617,417,499,446,548
fig|287.13133.peg.4650,985,1246,707,943,843,752
fig|287.13133.peg.4651,3913,3829,2595,3229,2869,2826
fig|287.13133.peg.4652,498,458,240,286,326,280
fig|287.13133.peg.4653,1069,1079,699,806,722,660
fig|287.13133.peg.4654,1787,2162,1171,1282,1073,1061
fig|287.13133.peg.4655,2478,2369,1446,1687,1567,1278
fig|287.13133.peg.4656,938,882,658,697,653,664
fig|287.13133.peg.4657,2616,2847,1749,1868,1513,1549
fig|287.13133.peg.4658,1619,1536,1060,1215,930,1005
fig|287.13133.peg.4659,26556,23032,19832,18697,13711,19924
fig|287.13133.peg.4660,642,583,408,605,582,474
fig|287.13133.peg.4661,37114,24681,34274,36557,25291,48276
fig|287.13133.peg.4662,3487,2733,1809,3083,3114,2351
fig|287.13133.peg.4663,651,722,418,699,565,387
fig|287.13133.peg.4664,414,403,191,324,384,179
fig|287.13133.peg.4665,1484,1517,759,1239,1343,822
fig|287.13133.peg.4666,462,362,361,469,384,535
fig|287.13133.peg.4667,1972,2165,1125,1761,1867,1565
fig|287.13133.peg.4668,851,917,399,844,701,515
fig|287.13133.peg.4669,2079,2238,1438,2002,1807,1948
fig|287.13133.peg.4670,1299,1695,968,1364,1274,1387
fig|287.13133.peg.4671,3100,3917,2466,4077,3202,4058
fig|287.13133.peg.4672,1854,2250,1305,1913,1731,1689
fig|287.13133.peg.4673,1180,1345,823,1287,1209,1066
fig|287.13133.peg.4674,1328,1616,1002,1371,1118,1092
fig|287.13133.peg.4675,668,659,461,667,535,511
fig|287.13133.peg.4676,328,343,236,284,323,206
fig|287.13133.peg.4677,5309,4991,3752,4913,4003,4987
fig|287.13133.peg.4678,224,181,148,172,173,144
fig|287.13133.peg.4679,772,753,688,788,617,779
fig|287.13133.peg.4680,2717,2091,1613,2207,1734,1521
fig|287.13133.peg.4681,533,541,343,424,463,446
fig|287.13133.peg.4682,60,86,61,49,61,42
fig|287.13133.peg.4683,238,244,119,192,244,112
fig|287.13133.peg.4684,678,644,434,666,559,515
fig|287.13133.peg.4685,4828,4243,3274,4512,3866,4699
fig|287.13133.peg.4686,8483,7792,5741,7965,7847,6411
fig|287.13133.peg.4687,857,951,615,771,702,479
fig|287.13133.peg.4688,1529,1270,1129,1215,1197,1297
fig|287.13133.peg.4689,3796,2444,4715,3492,2315,2615
fig|287.13133.peg.4690,742,667,506,634,530,816
fig|287.13133.peg.4691,400,451,260,351,357,254
fig|287.13133.peg.4692,867,686,442,843,568,271
fig|287.13133.peg.4693,2495,2644,1348,2006,1865,1477
fig|287.13133.peg.4694,1356,1207,960,1388,1106,1054
fig|287.13133.peg.4695,1168,1063,801,1144,1036,1193
fig|287.13133.peg.4696,766,578,415,628,600,588
fig|287.13133.peg.4697,1857,1797,1302,2051,1536,1621
fig|287.13133.peg.4698,1426,1269,997,1558,1354,1233
fig|287.13133.peg.4699,1997,1542,1123,1945,1396,1335
fig|287.13133.peg.4700,2628,2846,1610,2852,2283,2081
fig|287.13133.peg.4701,11102,10927,6704,10612,9598,8777
fig|287.13133.peg.4702,17180,16921,10972,18235,17540,13409
fig|287.13133.peg.4703,3126,2861,1553,2334,2549,1657
fig|287.13133.peg.4704,17885,17337,11341,16570,16463,12035
fig|287.13133.peg.4705,40975,35963,32018,43620,33172,41909
fig|287.13133.peg.4706,39238,29431,22142,34463,30640,29370
fig|287.13133.peg.4707,8419,7403,5256,7886,6959,7139
fig|287.13133.peg.4708,822,604,751,814,644,984
fig|287.13133.peg.4709,971,851,767,993,830,1240
fig|287.13133.peg.4710,1847,1808,1380,1718,1542,1868
fig|287.13133.peg.4711,2753,2665,1598,2459,2397,2433
fig|287.13133.peg.4712,759,819,500,582,587,453
fig|287.13133.peg.4713,631,711,432,681,560,575
fig|287.13133.peg.4714,774,854,410,771,691,468
fig|287.13133.peg.4715,614,544,435,745,569,546
fig|287.13133.peg.4716,241,245,137,226,184,132
fig|287.13133.peg.4717,625,787,385,621,470,352
fig|287.13133.peg.4718,1087,1061,692,958,1030,724
fig|287.13133.peg.4719,3868,3103,2444,3618,3156,3767
fig|287.13133.peg.4720,1356,1282,789,1133,1122,1091
fig|287.13133.peg.4721,887,839,443,707,763,572
fig|287.13133.peg.4722,7076,5611,3623,6867,5505,4434
fig|287.13133.peg.4723,1625,1590,1047,2042,1907,1299
fig|287.13133.peg.4724,957,908,601,1486,1153,924
fig|287.13133.peg.4725,871,742,585,1125,745,823
fig|287.13133.peg.4726,877,605,532,1014,636,643
fig|287.13133.peg.4727,499,418,318,457,323,338
fig|287.13133.peg.4728,227,236,193,218,184,208
fig|287.13133.peg.4729,465,512,270,404,380,306
fig|287.13133.peg.4730,465,480,318,427,388,349
fig|287.13133.peg.4731,88,77,54,76,66,33
fig|287.13133.peg.4732,259,222,154,214,202,159
fig|287.13133.peg.4733,839,668,412,691,739,504
fig|287.13133.peg.4734,2427,2184,884,1450,1515,1194
fig|287.13133.peg.4735,1863,1929,1301,1834,1480,1464
fig|287.13133.peg.4736,603,479,486,582,473,558
fig|287.13133.peg.4737,559,718,309,334,425,341
fig|287.13133.peg.4738,905,1073,632,805,704,563
fig|287.13133.peg.4739,3765,3201,2353,3347,2617,2490
fig|287.13133.peg.4740,2591,2214,1600,2862,2275,2585
fig|287.13133.peg.4741,2062,1617,1820,1712,1235,2275
fig|287.13133.peg.4742,1619,1750,1095,1633,1486,1199
fig|287.13133.peg.4743,122,117,80,134,102,77
fig|287.13133.peg.4744,77,48,52,48,45,36
fig|287.13133.peg.4745,105,85,55,101,68,102
fig|287.13133.peg.4746,192,154,153,171,144,172
fig|287.13133.peg.4747,78,93,79,79,56,90
fig|287.13133.peg.4748,32,17,28,16,21,19
fig|287.13133.peg.4749,57,53,36,42,35,45
fig|287.13133.peg.4750,30,21,16,28,30,23
fig|287.13133.peg.4751,157,181,139,166,133,143
fig|287.13133.peg.4752,53,54,37,64,43,78
fig|287.13133.peg.4753,112,65,63,66,69,46
fig|287.13133.peg.4754,211,141,139,196,147,131
fig|287.13133.peg.4755,147,156,98,135,111,95
fig|287.13133.peg.4756,126,119,71,125,99,89
fig|287.13133.peg.4757,63,57,29,41,45,33
fig|287.13133.peg.4758,189,227,142,217,219,131
fig|287.13133.peg.4759,161,188,134,179,156,146
fig|287.13133.peg.4760,1986,1677,1290,1809,1523,1587
fig|287.13133.peg.4761,503,418,397,452,341,495
fig|287.13133.peg.4762,1020,817,786,956,733,1030
fig|287.13133.peg.4763,219,153,156,165,130,131
fig|287.13133.peg.4764,125,129,123,130,87,142
fig|287.13133.peg.4765,19,15,17,14,12,12
fig|287.13133.peg.4766,1118,1008,752,966,872,798
fig|287.13133.peg.4767,78,111,51,78,88,72
fig|287.13133.peg.4768,273,282,175,263,232,168
fig|287.13133.peg.4769,1561,491,1076,1084,796,1768
fig|287.13133.peg.4770,5320,1545,4701,5712,3453,6539
fig|287.13133.peg.4771,833,576,565,805,589,800
fig|287.13133.peg.4772,1619,835,1038,1333,1240,1329
fig|287.13133.peg.4773,962,1010,636,944,832,706
fig|287.13133.peg.4774,820,573,499,722,578,634
fig|287.13133.peg.4775,211,188,149,189,197,147
fig|287.13133.peg.4776,227,217,133,220,226,152
fig|287.13133.peg.4777,115,129,95,125,122,109
fig|287.13133.peg.4778,147,175,72,153,128,75
fig|287.13133.peg.4779,1244,1273,734,1169,1058,733
fig|287.13133.peg.4780,0,0,0,0,0,0
fig|287.13133.peg.4781,0,0,0,0,0,0
fig|287.13133.peg.4782,20,29,13,17,14,8
fig|287.13133.peg.4783,741,720,429,602,655,450
fig|287.13133.peg.4784,765,750,525,720,603,566
fig|287.13133.peg.4785,67,55,45,69,55,51
fig|287.13133.peg.4786,153,131,49,147,116,70
fig|287.13133.peg.4787,66,72,34,66,68,52
fig|287.13133.peg.4788,248,307,165,333,297,221
fig|287.13133.peg.4789,4003,3723,2511,4657,4251,3694
fig|287.13133.peg.4790,2556,2781,1536,4289,3716,2764
fig|287.13133.peg.4791,1114,1179,713,3666,2455,3592
fig|287.13133.peg.4792,3870,3427,2548,564,462,652
fig|287.13133.peg.4793,4574,5112,2911,2003,2010,1366
fig|287.13133.peg.4794,3779,4129,2236,3578,3172,2212
fig|287.13133.peg.4795,6158,5727,3788,5605,6168,4143
fig|287.13133.peg.4796,8543,8501,5751,8238,8241,6844
fig|287.13133.peg.4797,6126,7329,3595,5723,5754,3419
fig|287.13133.peg.4798,1083,1113,572,834,966,537
fig|287.13133.peg.4799,1012,1644,505,929,1000,484
fig|287.13133.peg.4800,659,1068,293,596,684,248
fig|287.13133.peg.4801,197,332,85,203,201,77
fig|287.13133.peg.4802,551,660,223,453,506,196
fig|287.13133.peg.4803,423,572,265,346,472,225
fig|287.13133.peg.4804,1496,1923,761,1393,1478,731
fig|287.13133.peg.4805,124,126,96,150,98,70
fig|287.13133.peg.4806,270,361,155,220,245,165
fig|287.13133.peg.4807,83,105,45,60,94,36
fig|287.13133.peg.4808,213,221,111,170,187,146
fig|287.13133.peg.4809,109,131,86,108,120,63
fig|287.13133.peg.4810,105,100,51,90,75,51
fig|287.13133.peg.4811,91,131,65,111,95,63
fig|287.13133.peg.4812,606,855,510,610,519,518
fig|287.13133.peg.4813,10271,7668,5204,9380,8801,7184
fig|287.13133.peg.4814,17378,15869,9995,17311,15963,12816
fig|287.13133.peg.4815,3792,3657,2600,4335,3735,3009
fig|287.13133.peg.4816,16659,14723,11759,18586,16043,14377
fig|287.13133.peg.4817,723,484,516,760,591,705
fig|287.13133.peg.4818,4694,3691,3610,4932,3665,4769
fig|287.13133.peg.4819,2165,1361,1811,2568,1673,2616
fig|287.13133.peg.4820,4321,2897,3672,5151,3435,5049
fig|287.13133.peg.4821,1745,1149,1495,2035,1391,2073
fig|287.13133.peg.4822,3335,2618,3132,3858,2685,3775
fig|287.13133.peg.4823,1756,1617,1539,2364,1684,1920
fig|287.13133.peg.4824,1146,949,925,1185,847,891
fig|287.13133.peg.4825,1439,1261,964,1478,1234,1205
fig|287.13133.peg.4826,7759,7331,4518,7770,6855,5561
fig|287.13133.peg.4827,2497,2808,1493,2776,2390,1650
fig|287.13133.peg.4828,5510,5971,3143,5880,5578,4025
fig|287.13133.peg.4829,7251,5475,4975,8148,6938,7997
fig|287.13133.peg.4830,5202,4006,3402,5547,4637,5118
fig|287.13133.peg.4831,11794,9517,6513,11040,10246,8112
fig|287.13133.peg.4832,4943,5566,2891,5115,4879,2999
fig|287.13133.peg.4833,2297,3120,1362,2360,2310,1305
fig|287.13133.peg.4834,81,151,64,104,137,45
fig|287.13133.peg.4835,198,235,92,168,169,125
fig|287.13133.peg.4836,288,389,174,269,301,161
fig|287.13133.peg.4837,141,222,79,139,145,55
fig|287.13133.peg.4838,363,419,189,332,394,141
fig|287.13133.peg.4839,97,110,57,88,99,52
fig|287.13133.peg.4840,71,72,23,48,70,30
fig|287.13133.peg.4841,1261,1386,791,1289,1241,796
fig|287.13133.peg.4842,154,122,114,161,171,88
fig|287.13133.peg.4843,509,530,330,502,447,344
fig|287.13133.peg.4844,129,138,88,181,149,76
fig|287.13133.peg.4845,212,215,112,201,218,115
fig|287.13133.peg.4846,226,211,179,217,195,167
fig|287.13133.peg.4847,292,262,162,319,231,158
fig|287.13133.peg.4848,301,293,240,350,300,235
fig|287.13133.peg.4849,363,375,200,370,336,207
fig|287.13133.peg.4850,404,401,237,346,355,209
fig|287.13133.peg.4851,168,155,106,188,175,121
fig|287.13133.peg.4852,97,72,65,90,68,75
fig|287.13133.peg.4853,1630,2098,860,1625,1618,914
fig|287.13133.peg.4854,3568,5235,1872,3729,4311,1838
fig|287.13133.peg.4855,3004,3327,1475,2957,3134,1403
fig|287.13133.peg.4856,3724,4357,1810,3337,3773,1610
fig|287.13133.peg.4857,9560,11782,5083,8707,9408,4476
fig|287.13133.peg.4858,21738,26436,13767,21147,19228,13185
fig|287.13133.peg.4859,77187,73590,45813,55243,58156,43986
fig|287.13133.peg.4860,827,715,713,894,723,809
fig|287.13133.peg.4861,243,163,109,154,176,108
fig|287.13133.peg.4862,1363,1176,979,1230,1171,1029
fig|287.13133.peg.4863,36,68,20,40,30,29
fig|287.13133.peg.4864,599,727,352,494,548,269
fig|287.13133.peg.4865,308,261,146,272,239,142
fig|287.13133.peg.4866,896,922,575,831,722,522
fig|287.13133.peg.4867,2741,2868,2043,2627,2464,2061
fig|287.13133.peg.4868,5039,3673,3540,2823,2874,2003
fig|287.13133.peg.4869,12667,10142,9383,11620,9369,11815
fig|287.13133.peg.4870,1131,1130,812,1100,966,1032
fig|287.13133.peg.4871,366,347,255,313,288,240
fig|287.13133.peg.4872,1589,1613,1072,1480,1288,1271
fig|287.13133.peg.4873,757,720,647,679,587,503
fig|287.13133.peg.4874,81,65,40,47,41,28
fig|287.13133.peg.4875,665,558,500,640,516,434
fig|287.13133.peg.4876,228,161,149,189,189,112
fig|287.13133.peg.4877,171,169,163,134,128,96
fig|287.13133.peg.4878,534,567,405,424,391,315
fig|287.13133.peg.4879,175,149,154,213,137,161
fig|287.13133.peg.4880,106,97,98,101,99,67
fig|287.13133.peg.4881,166,121,115,163,140,152
fig|287.13133.peg.4882,240,161,178,288,137,439
fig|287.13133.peg.4883,174,138,116,171,120,120
fig|287.13133.peg.4884,272,145,278,350,151,398
fig|287.13133.peg.4885,109,65,143,129,61,124
fig|287.13133.peg.4886,158,98,155,133,92,108
fig|287.13133.peg.4887,790,509,1346,1103,534,955
fig|287.13133.peg.4888,374,337,405,486,256,500
fig|287.13133.peg.4889,927,442,1918,1510,436,2696
fig|287.13133.peg.4890,651,444,547,759,376,605
fig|287.13133.peg.4891,2462,1980,2171,2490,1821,2715
fig|287.13133.peg.4892,1037,975,597,757,723,683
fig|287.13133.peg.4893,367,472,252,286,349,189
fig|287.13133.peg.4894,2574,2461,1617,2470,2118,1674
fig|287.13133.peg.4895,1011,1138,776,1114,941,1047
fig|287.13133.peg.4896,1657,1391,1460,1979,1370,2016
fig|287.13133.peg.4897,462,378,395,508,387,494
fig|287.13133.peg.4898,1394,1088,979,1383,1217,1255
fig|287.13133.peg.4899,2011,1779,1349,1922,1744,1648
fig|287.13133.peg.4900,1351,1267,1020,1299,1270,1215
fig|287.13133.peg.4901,334,410,255,372,310,281
fig|287.13133.peg.4902,930,1112,688,847,764,889
fig|287.13133.peg.4903,497,386,569,445,337,653
fig|287.13133.peg.4904,2791,1448,3348,4561,1320,3466
fig|287.13133.peg.4905,1879,1919,1023,1336,1409,1581
fig|287.13133.peg.4906,3876,4062,2217,3553,3272,2838
fig|287.13133.peg.4907,883,813,589,747,702,534
fig|287.13133.peg.4908,596,448,324,557,402,317
fig|287.13133.peg.4909,374,183,222,220,165,187
fig|287.13133.peg.4910,3509,2107,1674,2046,1817,1499
fig|287.13133.peg.4911,1588,1452,888,1272,1305,961
fig|287.13133.peg.4912,38,28,24,22,34,27
fig|287.13133.peg.4913,143,136,102,107,127,90
fig|287.13133.peg.4914,311,318,212,249,226,242
fig|287.13133.peg.4915,221,219,184,252,206,170
fig|287.13133.peg.4916,333,368,264,317,318,285
fig|287.13133.peg.4917,549,538,364,533,449,373
fig|287.13133.peg.4918,862,859,575,697,693,571
fig|287.13133.peg.4919,1069,944,750,973,971,769
fig|287.13133.peg.4920,462,313,223,380,395,289
fig|287.13133.peg.4921,1295,844,731,1099,821,1007
fig|287.13133.peg.4922,2070,1955,1254,1949,1797,1596
fig|287.13133.peg.4923,3545,3169,2591,3667,3372,2849
fig|287.13133.peg.4924,5508,4723,3922,5825,4729,6179
fig|287.13133.peg.4925,6229,5276,4701,6203,5128,6927
fig|287.13133.peg.4926,251,335,114,251,292,104
fig|287.13133.peg.4927,3932,3651,2750,3959,2994,2908
fig|287.13133.peg.4928,1639,1745,944,1389,1284,1002
fig|287.13133.peg.4929,2135,2028,1293,1969,1882,1371
fig|287.13133.peg.4930,1583,1139,1105,1803,1337,1184
fig|287.13133.peg.4931,6703,5609,3731,6097,5486,5632
fig|287.13133.peg.4932,39749,31824,24860,34378,27791,33284
fig|287.13133.peg.4933,4967,4161,3148,4967,4446,4427
fig|287.13133.peg.4934,7432,6885,4837,6419,6113,6922
fig|287.13133.peg.4935,2123,2342,1427,2078,1784,1627
fig|287.13133.peg.4936,912,1039,704,930,750,726
fig|287.13133.peg.4937,1465,1317,1308,1432,1165,1227
fig|287.13133.peg.4938,1153,1046,907,1028,917,822
fig|287.13133.peg.4939,619,639,706,646,487,658
fig|287.13133.peg.4940,1539,1432,1360,1335,1268,1253
fig|287.13133.peg.4941,2024,1579,1690,1917,1572,2323
fig|287.13133.peg.4942,1957,1908,1338,1822,1594,1695
fig|287.13133.peg.4943,1738,1260,1556,2093,1569,2170
fig|287.13133.peg.4944,1302,1240,842,1185,1016,1139
fig|287.13133.peg.4945,984,924,714,1010,650,974
fig|287.13133.peg.4946,2793,2260,2174,2763,2182,3148
fig|287.13133.peg.4947,1213,1090,1066,1137,891,1076
fig|287.13133.peg.4948,535,494,452,466,469,382
fig|287.13133.peg.4949,3112,2215,3100,3581,2632,3827
fig|287.13133.peg.4950,4696,4436,2961,4301,4128,5122
fig|287.13133.peg.4951,796,894,510,693,755,557
fig|287.13133.peg.4952,816,639,581,700,614,908
fig|287.13133.peg.4953,1071,873,1017,1201,911,1919
fig|287.13133.peg.4954,1019,738,579,872,639,604
fig|287.13133.peg.4955,1902,1674,1106,1444,1113,1292
fig|287.13133.peg.4956,1355,1177,864,1041,974,924
fig|287.13133.peg.4957,1596,1217,1170,1444,1158,1503
fig|287.13133.peg.4958,209,237,160,210,184,164
fig|287.13133.peg.4959,448,465,291,428,376,313
fig|287.13133.peg.4960,406,378,240,281,347,187
fig|287.13133.peg.4961,1197,1308,787,903,1075,668
fig|287.13133.peg.4962,1533,1134,806,1166,1020,841
fig|287.13133.peg.4963,264,214,159,191,169,137
fig|287.13133.peg.4964,1103,956,696,836,809,778
fig|287.13133.peg.4965,1377,1279,1304,1613,996,1642
fig|287.13133.peg.4966,883,664,520,675,710,599
fig|287.13133.peg.4967,835,707,1136,1095,521,1338
fig|287.13133.peg.4968,608,354,654,492,304,490
fig|287.13133.peg.4969,1250,895,1372,1003,721,1129
fig|287.13133.peg.4970,2234,2224,1231,1721,1788,1498
fig|287.13133.peg.4971,36587,25116,17040,22927,22759,18596
fig|287.13133.peg.4972,6571,7369,3045,4373,5612,3077
fig|287.13133.peg.4973,3192,4081,1548,2218,2608,2079
fig|287.13133.peg.4974,685,634,1281,832,644,1538
fig|287.13133.peg.4975,4517,3908,3784,4139,3363,3803
fig|287.13133.peg.4976,2234,1507,2053,1561,1570,2292
fig|287.13133.peg.4977,4121,3475,2832,4056,3525,3611
fig|287.13133.peg.4978,187,189,120,158,160,132
fig|287.13133.peg.4979,970,961,626,922,893,698
fig|287.13133.peg.4980,752,643,455,746,578,540
fig|287.13133.peg.4981,447,499,341,437,440,344
fig|287.13133.peg.4982,152,136,109,178,151,141
fig|287.13133.peg.4983,297,241,223,264,252,227
fig|287.13133.peg.4984,20015,14109,16912,17758,13363,31676
fig|287.13133.peg.4985,4395,4503,3346,4357,3632,3769
fig|287.13133.peg.4986,761,655,606,747,598,724
fig|287.13133.peg.4987,1125,1035,763,1048,850,945
fig|287.13133.peg.4988,4916,3687,4168,6067,4214,6761
fig|287.13133.peg.4989,1642,1222,1166,1346,1164,1648
fig|287.13133.peg.4990,925,831,717,976,841,1012
fig|287.13133.peg.4991,872,678,609,943,723,849
fig|287.13133.peg.4992,2358,1998,1619,2300,2037,1988
fig|287.13133.peg.4993,3359,3039,2138,3460,2893,2410
fig|287.13133.peg.4994,2086,1847,1437,2026,1580,2000
fig|287.13133.peg.4995,9025,6634,2645,5169,5008,2949
fig|287.13133.peg.4996,6509,6646,4336,6936,6676,5456
fig|287.13133.peg.4997,10716,9878,7027,9874,9432,8780
fig|287.13133.peg.4998,1426,1340,913,1361,1132,1077
fig|287.13133.peg.4999,1668,1699,1415,2143,1441,2043
fig|287.13133.peg.5000,1302,1333,865,1474,1051,830
fig|287.13133.peg.5001,3032,2474,1776,2501,2458,1923
fig|287.13133.peg.5002,600,488,440,379,293,330
fig|287.13133.peg.5003,30680,20288,45191,29176,19817,36351
fig|287.13133.peg.5004,8766,4375,10580,7224,5001,8038
fig|287.13133.peg.5005,1330,814,1460,1223,911,836
fig|287.13133.peg.5006,971,874,642,947,970,837
fig|287.13133.peg.5007,10006,8354,7478,10914,9105,12017
fig|287.13133.peg.5008,5054,4096,2999,4735,4112,3543
fig|287.13133.peg.5009,1255,1169,763,1091,948,885
fig|287.13133.peg.5010,587,503,433,648,480,570
fig|287.13133.peg.5011,2595,2080,1486,2159,1818,1775
fig|287.13133.peg.5012,3455,2966,1851,2660,2608,2079
fig|287.13133.peg.5013,6289,4438,4193,6031,4606,7559
fig|287.13133.peg.5014,1282,1123,764,1050,1091,951
fig|287.13133.peg.5015,562,523,416,520,451,481
fig|287.13133.peg.5016,1229,1176,960,1095,847,1358
fig|287.13133.peg.5017,524,412,458,570,442,661
fig|287.13133.peg.5018,1228,1170,1016,1174,1105,1316
fig|287.13133.peg.5019,1026,785,789,952,710,922
fig|287.13133.peg.5020,1329,1098,917,1530,1167,1441
fig|287.13133.peg.5021,24973,19414,16841,25342,19660,27791
fig|287.13133.peg.5022,3333,3098,2366,3121,3330,2817
fig|287.13133.peg.5023,2086,1824,1359,2185,1762,2008
fig|287.13133.peg.5024,15327,11401,11899,16719,11645,23300
fig|287.13133.peg.5025,6345,5042,6543,9192,5024,11342
fig|287.13133.peg.5026,4175,3015,3707,5041,3415,5679
fig|287.13133.peg.5027,1808,1303,1411,1951,1240,2043
fig|287.13133.peg.5028,1148,789,1105,1353,858,1622
fig|287.13133.peg.5029,2580,1344,2270,2841,1904,3629
fig|287.13133.peg.5030,1514,965,1278,1730,1218,1906
fig|287.13133.peg.5031,1176,929,965,1213,962,1497
fig|287.13133.peg.5032,2372,1699,2130,2812,1888,3393
fig|287.13133.peg.5033,4199,3533,3000,4175,3230,4321
fig|287.13133.peg.5034,3351,2825,2430,3240,2815,3432
fig|287.13133.peg.5035,2253,2256,1793,2507,2115,2878
fig|287.13133.peg.5036,8284,8021,5351,8360,7013,7499
fig|287.13133.peg.5037,1266,1337,1011,1472,1145,1331
fig|287.13133.peg.5038,13459,12663,8951,14978,11644,12294
fig|287.13133.peg.5039,18126,10633,14049,21055,14619,20658
fig|287.13133.peg.5040,1847,1762,1325,1790,1542,1719
fig|287.13133.peg.5041,4117,3865,3158,3867,3314,4103
fig|287.13133.peg.5042,1129,1020,612,656,607,1050
fig|287.13133.peg.5043,2075,1991,1629,2397,1856,2609
fig|287.13133.peg.5044,1862,1669,1628,2224,1381,2933
fig|287.13133.peg.5045,1709,1585,1265,2080,1622,2039
fig|287.13133.peg.5046,852,809,592,888,720,856
