"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit2_NI_1","pit2_NI_2","pit2_NI_3","empty_I_1","empty_I_2","empty_I_3","pit2_I_1","pit2_I_2","pit2_I_3"
"PA4201",1005,100,91,1348,417,376,665,333,234,677,272,513
"PA4200",221,31,25,264,72,82,139,76,74,114,116,142
"PA4199",1856,121,124,2405,579,392,1105,218,244,1060,593,781
"PA4198",494,80,51,848,184,157,214,119,174,288,464,469
"PA4197",342,50,18,392,99,83,237,162,165,263,65,133
"PA4196",162,22,21,111,43,55,84,67,67,94,54,69
"PA4195",62,14,7,43,26,36,40,37,55,50,37,43
"PA4194",33,7,6,29,25,23,31,50,19,27,12,14
"PA4193",17,0,0,13,6,0,16,4,5,10,4,5
"PA4192",9,0,2,15,4,11,7,13,17,13,11,3
"PA4191",13,0,4,32,11,15,13,11,22,10,10,5
"PA4190",1730,107,97,3189,436,362,931,290,270,163,105,89
"PA4189",196,15,4,236,49,53,111,8,13,165,28,53
"PA4188",214,13,7,207,44,30,114,11,13,87,18,40
"PA4187",116,3,9,151,24,24,19,3,5,43,21,44
"PA4186",198,18,19,205,94,67,120,70,74,170,74,94
"PA4185",116,21,11,208,61,38,88,118,69,89,63,68
"PA4184",288,47,50,359,246,127,205,36,60,251,170,176
"PA4183",141,14,27,153,57,61,97,77,65,133,88,76
"PA4182",638,46,51,944,309,235,339,91,41,506,347,544
"PA4181",220,8,11,510,86,81,139,33,37,366,154,223
"PA4180",1675,159,159,2432,948,712,1451,276,361,1484,573,967
"PA4179",17,2,5,5,4,8,3,169,185,27,10,9
"PA4178",15,4,2,36,5,7,16,49,78,11,11,18
"PA4177",112,12,22,73,65,49,96,14,18,4,9,6
"PA4176",1284,86,82,1538,315,262,421,422,522,496,533,880
"PA4175",68035,11762,11364,68000,42119,42765,87698,1397,1915,211,83,127
"PA4174",81,8,15,93,37,27,53,28,28,83,52,37
"PA4173",27,11,2,32,20,22,21,10,5,23,3,11
"PA4172",26,4,0,37,17,6,15,6,7,2,4,3
"PA4171",60,15,11,66,39,32,59,31,21,30,7,11
"PA4170",116,24,14,168,84,51,109,79,64,131,40,55
"PA4169",60,15,2,47,43,21,48,42,44,25,13,30
"PA4168",574,734,1127,585,5217,3428,6522,138,259,7393,283,430
"PA4167",55,51,28,76,146,147,164,20,25,251,27,25
"PA4166",53,11,2,60,36,22,32,11,22,62,21,21
"PA4165",166,33,23,227,73,53,118,85,90,197,68,81
"PA4164",366,23,22,399,144,127,129,132,94,161,116,208
"PA4163",1701,72,81,2855,513,399,845,462,452,845,542,726
"PA4162",564,37,11,553,201,111,289,37,50,411,113,188
"PA4161",57,9,14,34,47,23,112,12,5,216,13,16
"PA4160",48,13,2,31,30,20,98,7,12,175,1,6
"PA4159",279,244,157,133,531,437,1082,50,91,1440,97,122
"PA4158",94,89,46,69,188,135,316,15,25,588,25,50
"PA4157",175,21,18,282,50,37,96,126,137,111,78,95
"PA4156",422,2647,1232,618,6342,6730,8267,246,393,25722,1996,2857
"PA4155",181,416,107,415,1129,1065,1676,23,65,7612,309,508
"PA4154",137,18,16,319,88,74,108,83,77,155,34,47
"PA4153",841,22,29,325,136,103,149,15,30,550,58,98
"PA4152",886,16,17,337,117,71,107,17,15,496,34,82
"PA4151",1042,17,20,358,113,80,108,2,17,474,49,57
"PA4150",582,14,2,184,74,42,102,1,6,324,40,38
"PA4149",151,2,5,32,14,8,28,0,6,96,5,6
"PA4148",287,1,1,74,56,20,32,7,5,179,2,8
"PA4147",3357,178,135,2652,883,608,1046,153,149,2280,504,758
"PA2306",70,5,7,50,17,22,17,5,12,42,13,31
"PA4145",206,26,16,245,91,57,129,80,154,201,78,106
"PA4144",10,0,0,10,1,1,6,15,4,12,4,3
"PA4143",43,8,4,35,19,22,19,24,33,22,12,14
"PA4142",49,10,13,74,12,18,55,32,9,57,8,33
"PA4141",218,88,60,159,174,150,176,116,89,94,46,37
"PA4140",122,8,13,172,49,51,73,25,47,51,9,14
"PA4139",687,141,129,623,352,324,360,52,92,120,160,190
"PA4138",86,14,10,115,33,33,50,157,219,71,53,68
"PA4137",27,3,0,51,13,8,12,11,4,4,56,75
"PA4136",127,12,16,118,40,22,92,17,47,84,16,37
"PA4135",130,12,10,206,41,42,41,161,127,39,76,108
"PA4134",27,2,1,37,13,1,7,40,29,15,6,10
"PA4133",162,24,38,483,61,36,71,336,388,69,193,143
"PA4132",622,56,26,1765,192,155,195,380,400,227,331,414
"PA4131",238,12,11,1394,34,27,44,280,306,67,196,187
"PA4130",1029,86,120,3131,203,121,443,946,888,285,293,342
"PA4129",241,8,16,546,25,22,94,87,85,43,34,44
"PA4128",101,0,0,144,12,6,37,9,6,33,18,53
"PA4127",99,3,1,129,14,18,29,13,10,34,98,115
"PA4126",69,5,8,78,22,23,14,14,9,35,100,152
"PA4125",105,5,1,124,20,11,16,17,2,35,60,110
"PA4124",270,14,13,381,46,49,84,25,30,88,237,403
"PA4123",257,5,14,426,47,34,86,62,42,134,256,476
"PA4122",72,3,5,122,13,18,12,43,32,37,92,191
"PA4121",46,1,0,40,10,3,7,21,53,7,82,80
"PA4120",72,10,3,67,23,22,40,11,21,35,43,75
"PA4119",76,0,5,78,20,19,41,97,97,40,17,15
"PA4118",196,48,24,217,106,67,119,124,151,53,74,78
"PA4117",5414,957,586,4582,2686,2515,4009,1227,1277,628,343,458
"PA4116",651,311,172,456,531,394,411,270,284,175,99,136
"PA4115",2466,775,387,2271,2160,2261,2259,1461,1568,2999,633,926
"PA4114",772,86,102,906,468,312,648,181,215,504,373,493
"PA4113",133,26,3,151,55,57,49,219,320,81,60,53
"PA4112",5468,451,324,4472,1572,1265,3975,313,340,2997,574,993
"PA4111",311,38,20,267,80,52,197,25,51,192,40,62
"PA4110",132,11,17,198,71,50,62,29,38,86,43,88
"PA4109",267,29,20,351,133,70,204,124,90,167,86,107
"locus_tag=AJBOOFMH_01520",230,69,44,200,201,184,161,60,95,176,208,222
"PA4108",1486,428,148,1036,819,728,950,196,247,955,362,472
"PA4107",47,6,6,68,34,26,32,6,16,42,16,18
"PA4106",38,12,2,39,21,22,28,7,22,25,9,9
"PA4105",37,6,1,44,7,13,13,8,8,13,6,6
"PA4104",9,2,1,15,32,10,9,6,3,19,4,5
"PA4103",8,1,2,9,5,5,5,3,3,6,2,2
"PA4102",219,18,24,358,128,87,161,45,38,175,96,120
"PA4101",258,29,21,471,160,164,183,66,72,218,137,168
"PA1233",39,2,3,29,8,10,28,15,5,10,6,17
"PA4100",15,0,0,33,7,6,18,4,4,15,4,29
"PA4099",7,2,0,9,6,4,2,0,5,3,3,1
"PA4098",3,0,0,6,1,0,0,4,0,5,0,0
"PA4097",0,1,0,3,0,2,0,0,1,0,1,0
"PA4096",1,0,2,9,7,3,3,0,0,3,1,2
"PA4095",8,2,1,14,6,7,4,0,6,2,8,11
"PA4094",490,73,77,605,255,247,258,134,176,503,207,264
"PA4093",152,6,7,245,24,13,72,5,22,105,30,65
"PA4092",45,10,9,70,8,8,32,10,10,25,26,25
"PA4091",144,33,17,251,91,100,122,43,86,103,147,169
"PA4090",115,245,143,55,494,555,304,38,76,263,116,106
"PA4089",7,1,1,6,1,0,3,0,1,5,0,2
"PA4088",7,3,0,20,3,5,6,0,1,10,1,5
"PA4087",22,2,2,17,10,12,10,2,4,30,2,7
"PA4086",143,21,28,199,73,44,53,45,60,38,80,84
"PA4085",38,2,3,30,22,12,9,7,9,9,21,18
"PA4084",40,4,2,41,31,19,32,11,13,40,22,27
"PA4083",5,0,1,15,3,0,8,6,4,6,2,3
"PA4082",222,26,21,262,81,78,97,51,23,131,43,73
"PA4081",67,16,17,65,43,24,32,6,11,38,41,45
"PA4080",259,67,38,201,73,132,110,58,87,51,41,52
"PA4079",493,64,29,786,259,158,240,343,290,288,190,335
"PA4078",1117,106,88,1513,346,299,703,69,58,190,68,138
"PA4077",34,3,0,59,30,18,23,50,38,23,7,27
"PA4076",57,9,6,54,29,17,30,48,53,46,4,25
"PA4075",341,25,12,436,105,53,183,59,56,129,75,119
"PA4074",124,10,9,163,59,25,102,17,21,147,49,45
"PA4073",140,17,16,195,93,88,99,58,78,148,54,78
"PA4072",85,12,3,97,38,31,33,12,6,58,46,62
"PA4071",8,2,2,9,5,2,5,1,2,13,0,6
"PA4070",348,63,51,364,198,154,236,75,57,333,172,293
"PA4069",606,107,80,780,400,300,399,698,839,472,268,366
"PA4068",692,93,68,867,314,248,464,574,611,620,356,415
"locus_tag=AJBOOFMH_01563",280,7,2,211,2,5,27,82,90,19,64,92
"PA4067",42057,2031,1542,33634,2584,2829,3622,18979,20168,3261,24891,25259
"PA4066",92,19,6,97,36,33,56,66,76,40,30,40
"PA4065",98,15,8,120,78,37,76,86,70,79,67,78
"PA4064",41,4,2,85,16,8,16,53,54,38,21,21
"PA4063",89,30,12,146,76,40,34,80,123,53,52,65
"PA4062",50,24,8,96,49,32,65,14,14,47,36,48
"PA4061",959,92,62,1040,353,216,372,1618,1620,453,357,544
"PA4060",50,4,2,102,27,15,13,54,73,33,20,31
"PA4059",57,2,3,67,2,3,21,7,6,23,8,6
"PA4058",163,7,15,349,49,29,91,141,102,71,39,55
"PA4057",205,38,16,356,125,102,157,390,380,184,95,138
"PA4056",752,41,22,791,152,126,469,246,238,508,104,184
"PA4055",923,60,54,1659,415,332,560,705,806,547,523,683
"PA4054",1594,124,129,2372,574,425,996,952,1064,848,814,954
"PA4053",1127,137,130,1657,653,517,542,2024,2509,518,676,992
"PA4052",988,68,57,1156,307,289,477,1075,1129,415,356,508
"PA4051",274,18,2,268,60,35,116,340,358,169,50,65
"PA4050",104,32,16,89,61,48,33,184,186,67,52,67
"PA4049",561,82,54,493,221,189,380,245,288,356,124,157
"PA4048",494,82,47,462,249,206,307,195,181,221,88,187
"PA4047",440,87,48,532,258,209,192,699,949,299,229,307
"PA4046",89,11,4,131,27,22,24,173,204,65,28,51
"PA4045",248,15,16,234,51,42,83,221,178,96,39,76
"PA4044",1138,83,65,1739,382,347,341,2460,2770,507,796,1160
"PA4043",176,10,12,290,50,31,92,184,250,165,62,114
"Name=xseB",136,27,21,205,63,72,66,228,184,76,113,145
"PA4041",777,66,43,925,213,199,356,14,24,317,106,175
"PA4040",466,46,14,381,130,92,250,37,52,287,59,140
"PA4039",25,4,0,14,11,15,9,14,15,8,11,16
"PA4038",6,5,3,8,6,4,1,5,9,9,6,6
"PA4037",42,3,4,13,15,15,19,8,25,5,11,24
"PA4036",204,18,11,232,102,48,128,109,76,127,69,134
"PA4035",264,42,50,469,130,76,202,181,170,212,190,270
"PA4034",120,19,21,156,57,49,79,50,23,87,40,89
"PA4033",75,17,3,52,37,14,47,13,14,69,8,26
"PA4032",610,121,86,761,403,311,373,292,310,394,337,460
"PA4031",1035,88,83,1808,468,282,428,3037,3191,440,835,903
"PA4030",75,9,9,160,30,25,26,222,192,51,31,40
"PA4029",93,10,15,145,67,41,47,226,291,42,55,73
"locus_tag=AJBOOFMH_01603",149,20,12,164,50,45,92,11,12,146,18,56
"PA4027",1361,270,127,748,466,478,763,113,116,930,292,403
"PA4026",1220,414,291,1095,834,885,879,353,339,1016,716,868
"PA4025",814,69,55,708,228,199,536,13,18,573,140,232
"PA4024",831,145,186,1093,562,604,549,76,88,688,490,579
"PA4023",226,25,26,213,87,71,50,18,6,194,92,153
"PA4022",4064,407,189,4097,1099,1488,1084,45,76,2245,1454,2252
"PA4021",2459,269,235,3044,991,859,1893,232,258,2129,661,933
"PA4020",1338,120,119,1993,583,568,809,718,767,790,567,720
"PA4019",773,72,67,724,275,197,404,156,208,397,174,221
"PA4018",143,9,0,122,17,15,48,29,20,91,13,14
"PA4017",4046,438,181,2966,974,1022,1901,195,206,2122,542,1160
"PA4016",522,52,25,722,170,129,314,196,245,345,135,240
"PA4015",2366,274,285,5607,1198,1005,720,104,148,547,1955,2254
"PA4014",62,18,12,78,33,27,35,74,48,32,28,42
"PA4013",199,22,14,222,74,40,109,80,98,112,53,97
"PA4012",1010,84,64,972,219,233,457,92,126,403,224,268
"PA4011",214,22,17,227,63,55,101,460,436,96,91,93
"PA4010",208,43,28,283,149,85,132,726,819,162,154,168
"PA4009",243,45,6,248,142,119,134,50,76,162,83,139
"PA4008",96,8,0,60,21,13,49,28,17,81,20,34
"PA4007",1489,120,95,2008,523,320,620,996,1123,687,529,605
"PA4006",617,26,17,569,64,63,274,344,360,234,81,116
"PA4005",614,136,66,498,287,266,325,510,530,272,267,419
"PA4004",177,10,9,262,54,48,87,307,342,119,47,64
"PA4003",449,57,34,502,186,138,246,1016,1127,294,124,202
"PA4002",220,55,41,257,174,127,137,315,374,134,146,190
"PA4001",654,84,95,870,415,280,410,1003,957,366,288,406
"PA4000",1461,240,183,1545,895,531,880,1084,1414,916,730,898
"PA3999",3385,456,468,3730,1621,1211,1990,3385,3928,1961,2119,2291
"PA3998",1520,205,149,1080,579,474,923,819,971,1087,651,712
"PA3997",737,153,105,792,391,347,405,694,816,485,281,430
"PA3996",2599,349,257,3220,1223,987,1213,1302,1362,1367,1456,1824
"PA3995",263,35,15,320,110,81,161,75,66,145,80,117
"PA3994",58,3,2,63,40,31,48,6,14,34,31,29
"PA4797",247,46,30,213,98,101,140,127,113,181,86,113
"PA3992",707,68,40,1008,228,175,340,706,748,322,235,273
"PA3990",212,128,76,172,334,180,121,67,32,161,335,412
"PA3989",715,61,37,991,252,162,288,830,802,268,329,406
"PA3988",1798,171,182,1534,646,497,1112,1198,1299,1025,797,826
"PA3987",5225,582,560,6917,3173,2217,3485,7411,7715,3315,2751,3294
"PA3986",1988,458,290,1796,858,858,998,89,92,773,561,831
"PA3985",276,20,20,290,95,72,134,36,77,169,62,79
"PA3984",329,27,46,541,181,113,165,536,604,159,312,285
"PA3983",961,154,118,1060,430,373,471,1850,2009,498,546,629
"PA3982",289,44,38,263,108,108,196,907,846,154,119,158
"PA3981",2105,427,298,2012,1148,989,1359,3249,3345,1369,1040,1349
"PA3980",454,57,50,763,278,169,192,1742,1769,215,387,367
"PA3979",186,44,32,208,126,115,102,353,312,146,87,176
"PA3978",2159,439,262,1142,1178,940,1085,915,910,1067,714,1026
"PA3977",1596,161,139,2660,848,601,877,1960,2045,906,1066,1220
"PA3976",218,11,3,234,48,29,124,183,193,146,61,69
"PA3975",229,19,1,366,53,38,97,230,222,122,60,86
"PA3974",1564,217,148,1825,742,581,978,455,473,1069,557,803
"PA3973",1364,113,69,756,472,378,847,99,103,812,166,390
"PA3972",7991,933,562,6798,2996,3080,4526,322,409,6622,1350,2596
"PA3971",568,46,35,701,173,214,278,11,24,405,85,217
"PA3970",1824,186,152,2145,1023,864,1478,809,723,2025,419,704
"locus_tag=AJBOOFMH_01661",209,14,9,235,53,32,80,97,84,82,36,42
"PA3969",682,110,64,568,321,258,438,95,100,751,109,222
"PA3968",278,15,9,279,85,72,146,141,147,150,31,114
"PA3967",181,14,19,219,53,26,97,524,613,56,30,58
"PA3966",453,159,84,391,367,262,280,541,758,284,155,182
"PA3965",185,59,34,274,117,171,95,182,220,130,203,204
"locus_tag=AJBOOFMH_01667",38,2,2,35,9,11,28,8,7,12,9,6
"PA3963",66,8,10,88,56,31,68,91,92,62,38,83
"PA3962",493,112,55,531,223,279,256,253,231,251,189,233
"PA3961",900,109,64,895,315,250,533,310,306,669,241,342
"PA3960",21,4,7,76,1,8,5,7,2,14,43,47
"PA3959",29,7,6,61,15,18,22,14,28,20,75,76
"PA3958",197,18,22,234,140,67,106,158,182,129,103,101
"PA3957",1216,89,51,922,246,179,529,29,20,617,83,176
"PA3956",209,34,22,281,103,70,132,62,45,123,129,113
"PA3955",41,7,5,46,16,20,24,104,130,24,22,32
"PA3954",24,7,8,51,27,23,24,38,19,23,24,25
"PA3953",6,0,0,21,6,8,12,15,11,23,20,9
"PA3952",341,39,27,356,121,90,164,153,123,176,105,111
"PA3951",230,72,28,173,109,92,145,260,256,174,84,103
"PA3950",664,43,31,835,211,146,336,567,511,379,220,356
"PA3949",218,21,9,329,120,49,112,236,264,112,127,115
"PA3948",302,75,32,453,169,155,150,335,487,119,255,200
"PA3947",159,44,31,148,110,76,88,55,72,84,56,92
"PA3946",216,60,42,203,131,115,135,97,165,130,111,143
"PA3945",5585,1117,621,4249,2299,2242,3123,233,297,2756,1612,2390
"PA3944",518,69,23,439,198,173,258,112,108,375,113,213
"PA3943",1088,84,46,1071,299,243,482,148,206,570,185,335
"PA3942",407,117,80,522,274,329,276,455,561,456,486,494
"PA3941",95,20,10,143,47,31,40,110,92,88,48,74
"PA3940",2898,802,664,3414,2679,1970,1939,2145,2367,781,788,929
"PA3939",44,2,1,53,11,8,32,58,53,33,11,16
"PA3938",98,35,9,110,74,61,93,46,44,150,55,84
"PA3937",30,9,0,67,21,14,32,9,10,46,21,18
"PA3936",30,2,0,50,10,9,30,9,6,34,6,13
"PA3935",13,5,2,33,6,7,22,6,9,21,6,12
"PA3934",867,76,62,1081,266,182,374,418,442,351,244,349
"PA3933",217,33,22,187,88,77,86,677,635,95,54,58
"PA3932",140,24,18,183,42,52,78,46,35,82,28,82
"PA3931",374,53,54,586,205,199,157,113,169,260,335,360
"PA3930",2315,539,207,3761,1052,907,1069,135,230,1344,953,1148
"PA3929",1646,283,191,2048,835,670,666,148,148,852,728,1009
"PA3928",644,14,7,652,43,47,217,29,12,326,51,95
"PA3927",130,27,18,171,80,66,103,132,109,116,62,76
"PA3926",34,10,6,55,17,10,20,9,25,30,14,19
"PA3925",979,105,88,1912,419,329,508,181,189,583,912,1313
"PA3924",5028,754,998,9728,4522,4130,3447,126,213,3617,3597,4890
"PA3923",22648,2231,4498,74708,17513,15309,16056,320,680,17080,34411,46423
"PA3922",29047,3175,3990,56588,13823,13623,20561,305,711,20471,22565,30537
"PA3921",4881,272,219,5099,996,699,2208,115,114,2119,1060,1454
"PA3920",367,19,20,439,67,96,227,104,82,213,81,103
"PA3919",9652,3501,1879,10990,8239,9619,8694,697,892,11272,4405,5724
"PA3918",399,42,24,424,181,150,170,182,351,334,106,166
"PA3917",132,4,4,125,60,58,64,76,54,75,39,79
"PA3916",348,16,9,390,112,94,205,128,121,177,106,100
"PA3915",59,9,11,84,18,15,24,113,92,31,16,22
"PA3914",43,3,1,26,8,3,13,17,21,11,3,13
"PA3913",75,4,3,189,6,7,16,280,312,30,212,178
"PA3912",53,0,0,151,8,7,6,129,141,22,128,130
"PA3911",64,0,6,147,7,1,22,62,55,28,87,74
"PA3910",29,2,7,44,21,14,23,18,22,23,17,19
"PA3909",84,12,7,81,33,26,45,26,15,35,8,29
"PA3908",765,150,109,1093,404,322,420,374,407,29,16,17
"PA3907",564,71,45,677,290,179,334,263,303,9,1,3
"PA3906",362,18,10,532,96,62,145,173,180,1,0,1
"PA3905",532,20,25,599,130,110,221,251,322,10,3,0
"PA3904",941,30,24,1037,219,103,470,268,273,9,0,1
"PA3903",1117,123,136,1550,567,407,475,2354,2568,444,832,880
"PA3902",838,154,81,1041,356,344,488,193,210,414,161,257
"PA3901",94,59,29,88,233,195,371,358,275,650,35,23
"PA3900",102,33,13,41,118,93,325,24,7,548,34,37
"PA3899",96,182,98,55,474,373,427,66,66,795,93,96
"PA3898",145,24,9,263,71,78,98,83,108,100,68,86
"PA3897",62,16,1,106,20,26,45,18,26,80,19,33
"PA3896",328,20,13,472,118,92,170,302,357,208,150,194
"PA3895",248,81,23,344,231,187,168,288,316,355,157,260
"PA3894",74,19,3,107,14,34,45,180,207,63,30,30
"PA3893",36,9,6,77,13,23,42,185,214,61,9,14
"gene=aaeX_1",3,0,3,0,2,2,4,28,16,4,1,0
"PA3892",32,6,3,26,13,14,18,136,89,48,5,14
"PA3891",163,19,19,131,57,38,148,66,67,61,17,24
"PA3890",37,1,1,40,14,11,20,33,27,11,0,5
"PA3889",88,21,11,96,68,45,38,42,65,17,8,34
"PA3888",59,12,5,45,38,26,40,62,37,43,7,10
"PA3887",205,31,21,304,113,136,139,385,491,127,48,56
"locus_tag=AJBOOFMH_01746",9,0,0,3,4,1,3,2,2,10,4,1
"locus_tag=AJBOOFMH_01747",39,4,3,35,12,12,13,9,10,24,12,13
"PA3886",170,13,4,243,70,46,115,132,98,123,66,88
"PA3885",21,1,2,27,7,2,10,0,12,6,3,7
"PA3884",8,0,0,10,5,5,6,16,15,2,5,4
"PA3883",199,18,7,223,41,21,103,76,76,105,40,53
"PA3882",492,25,21,726,136,113,262,62,59,268,123,219
"PA3881",311,21,23,406,125,98,174,131,175,220,104,181
"PA3880",189,2,7,254,14,7,16,308,274,39,300,285
"PA3879",1499,64,49,1033,231,193,327,763,791,397,495,829
"PA3878",706,104,67,603,261,255,334,839,1017,505,362,453
"locus_tag=AJBOOFMH_01757",1,0,0,6,0,1,1,15,9,7,19,11
"PA3876",57,6,0,81,13,17,9,41,49,26,97,67
"PA3875",180,23,9,294,62,47,35,99,83,50,720,587
"PA3874",101,15,15,184,50,34,35,20,32,77,343,340
"PA3873",31,0,0,48,9,9,29,0,4,31,48,61
"PA3872",36,5,2,39,9,7,26,5,30,28,144,118
"PA3871",67,6,2,96,18,5,20,7,21,32,79,96
"PA3870",46,3,3,55,25,6,15,4,8,46,21,50
"PA3869",64,24,12,43,59,37,49,56,40,68,32,37
"PA3868",36,21,7,37,55,23,57,35,46,52,49,31
"PA3867",58,20,24,88,49,50,41,21,33,29,81,70
"PA3866",2917,1781,2471,2774,6868,5387,7683,574,862,3164,996,1161
"PA3865",717,105,90,760,301,310,487,207,212,690,276,470
"PA3864",177,25,17,195,98,95,75,153,215,139,110,146
"PA3863",96,10,9,173,32,39,57,98,97,96,35,47
"PA3862",99,16,1,168,55,20,63,236,202,103,20,45
"PA3861",1201,121,137,2044,851,521,729,3101,3242,586,1176,1250
"PA3860",2389,303,265,3532,1146,824,1830,117,90,1746,380,583
"PA3859",897,49,44,1604,212,183,256,919,898,397,760,722
"PA3858",3660,362,230,4647,1438,1136,1467,142,164,1431,1092,1620
"PA3857",1266,244,126,1376,621,484,660,483,460,641,571,698
"PA3856",465,34,25,546,79,65,121,87,92,122,166,181
"PA3855",633,70,50,896,340,290,203,193,183,249,324,515
"PA3854",225,10,5,206,29,14,105,54,33,76,38,37
"PA3853",421,25,19,509,114,86,131,146,162,152,122,225
"PA3852",1409,182,98,2153,587,489,582,178,260,773,595,770
"PA3851",630,76,39,1052,243,284,325,62,69,452,290,296
"PA3850",772,91,66,997,407,385,587,346,348,669,168,305
"PA3849",780,130,106,978,455,367,441,828,887,357,425,526
"PA3848",1614,237,135,2301,629,555,783,268,225,821,381,558
"PA3847",259,26,39,480,195,124,133,123,111,147,192,206
"PA3846",2653,323,187,2546,852,764,1303,147,108,1211,440,683
"PA3845",131,12,7,121,45,23,74,90,49,103,36,39
"PA3844",396,60,60,451,229,194,297,41,52,336,126,202
"locus_tag=AJBOOFMH_01791",68,15,13,71,31,23,45,14,4,48,28,32
"PA3842",354,53,32,380,131,118,123,1065,1105,208,357,379
"PA3841",3797,699,407,4329,1347,1727,1880,2689,2917,4249,2772,3737
"PA3840",173,13,7,176,47,44,77,241,285,64,68,74
"PA3839",1867,94,67,1020,250,249,260,1037,1114,208,265,471
"PA3838",463,38,40,693,203,144,264,134,142,300,287,445
"PA3837",181,17,26,308,97,57,143,57,131,118,174,161
"PA3836",1771,157,190,4414,1169,807,922,539,614,992,2318,2226
"PA3835",352,57,80,286,204,188,169,45,37,139,149,143
"PA3834",3670,261,386,4752,1635,1189,1854,6638,7196,1525,2492,2669
"PA3833",722,185,97,841,383,407,426,145,199,461,345,366
"PA3832",274,19,21,350,110,97,202,213,279,155,98,118
"PA3831",3574,520,542,6117,2804,2368,2683,2422,2502,3197,2128,2717
"PA3830",281,21,7,224,91,66,146,102,76,125,52,89
"PA3829",177,34,16,198,69,78,100,46,31,74,77,93
"PA3828",650,151,105,1044,485,423,458,925,977,530,398,500
"PA3827",376,25,50,516,211,145,205,534,687,210,192,250
"PA3826",78,28,2,111,74,63,46,152,164,63,86,58
"PA3825",686,123,139,847,448,341,417,71,112,320,333,434
"locus_tag=AJBOOFMH_01810",153,1022,380,124,395,408,67,60,51,298,113,148
"PA3824",160,21,20,229,55,72,62,673,758,90,70,109
"PA3823",280,59,30,340,149,113,180,1698,1908,156,227,224
"PA3822",579,99,62,774,365,279,285,1770,1845,347,390,413
"PA3821",1013,100,90,1959,535,349,464,5757,6229,613,872,815
"PA3820",690,99,69,990,434,223,331,2078,2362,294,516,531
"PA3819",9638,1733,1161,10197,4974,3744,4769,815,857,2824,1514,2112
"PA3818",416,30,31,634,136,107,134,943,888,165,247,232
"PA3817",455,97,65,563,330,274,305,398,355,478,182,312
"PA3816",739,123,100,929,569,483,494,675,734,526,422,579
"PA3815",529,385,253,707,1498,977,1039,820,873,1046,538,505
"PA3814",1984,1207,1087,3467,4733,3733,4157,4034,4613,4499,3359,2934
"PA3813",1342,457,432,1364,1697,1606,2161,1172,1423,2604,1050,1086
"PA3812",922,389,313,921,1193,949,1190,868,1034,1325,592,591
"PA3811",610,181,132,522,576,414,809,1173,1236,893,378,314
"PA3810",665,211,153,853,781,556,923,1965,2252,1041,377,477
"PA3809",257,131,111,196,424,274,365,571,640,484,192,209
"PA3808",645,216,115,499,502,374,354,373,362,393,323,404
"PA3807",2942,447,497,4939,1879,1492,1528,6887,7853,1537,2425,2347
"PA3806",2381,372,372,3527,1536,1109,1393,4530,4808,1259,1702,1853
"PA3805",864,83,142,959,528,320,558,1324,1199,396,482,553
"PA3804",1115,125,90,1177,406,271,604,1176,1121,533,460,494
"PA3803",2533,296,246,2035,999,732,1193,2266,2610,1033,1208,1429
"PA3802",2194,238,245,1857,828,746,992,2944,3418,900,1183,1364
"PA3801",1780,193,126,1607,525,391,764,1762,1927,716,725,823
"PA3800",2056,283,220,2137,999,746,960,2640,2653,973,1157,1456
"PA3799",1484,244,146,1841,844,790,747,2374,2761,944,761,1008
"PA3798",544,68,84,826,288,185,264,542,582,267,329,385
"PA3797",1649,197,174,1753,864,650,1162,281,346,1234,564,846
"PA3796",1594,346,253,1544,835,790,819,114,189,873,402,661
"PA3795",1265,251,241,1543,983,771,962,140,217,819,626,730
"PA3794",351,93,74,428,244,174,181,158,176,216,154,195
"PA3793",224,53,31,253,191,125,120,250,189,139,120,181
"PA3792",2811,531,565,6177,2345,1970,2075,1262,1425,2382,3077,3578
"PA3791",1710,713,436,1731,1807,1278,1099,200,242,1136,2867,3504
"PA3790",3176,319,311,4981,1272,1087,2568,780,792,4917,6012,6595
"PA3789",676,41,20,887,91,94,189,132,145,256,529,531
"PA3788",741,99,69,586,242,165,406,56,47,334,193,213
"PA3787",1260,143,88,1091,444,455,640,196,206,560,372,632
"PA3786",2529,508,538,3069,1386,1160,1373,145,199,1160,2165,2681
"PA3785",16806,1114,1248,23331,4447,3810,7136,173,302,5057,6216,8184
"PA3784",10182,782,811,11184,2590,2036,4735,127,187,3749,1734,2593
"PA3783",297,33,26,304,93,95,231,9,25,351,55,61
"PA3782",434,34,32,395,129,110,203,85,55,234,96,113
"Name=ddpX",282,29,33,212,124,81,168,80,103,148,100,141
"PA3781",68,3,4,81,38,17,25,32,23,32,62,45
"PA3780",44,5,5,32,12,4,6,2,2,19,12,22
"PA3779",385,28,41,678,193,101,224,80,61,219,287,298
"PA3778",134,2,11,154,46,18,64,100,129,84,43,65
"PA3777",260,20,17,478,107,50,195,283,282,240,68,102
"PA3776",9,0,0,24,7,2,11,39,48,10,8,7
"PA3775",14,5,2,16,9,9,11,5,12,29,9,6
"PA3774",14,2,0,14,1,0,8,0,2,7,4,2
"PA3773",7,1,0,6,0,8,2,3,5,9,0,1
"PA3772",29,13,1,16,20,15,21,0,5,15,16,16
"PA3771",194,42,25,222,155,131,163,31,26,190,98,126
