"gene_id","WT_T6_Rep1_S62","WT_T6_Rep2_S63","WT_T6_Rep3_S64","walR_T6_Rep1_S71","walR_T6_Rep2_S72","walR_T6_Rep3_S73","tunR_T6_Rep1_S80","tunR_T6_Rep2_S81","tunR_T6_Rep3_S82"
"SA_RS00145",697,167,7301,210,4008,4760,6351,2357,8185
"SA_RS00150",770,129,7285,175,4392,5276,6501,1999,7671
"SA_RS00155",174,25,1316.5,19.5,686.5,826.5,745,391.5,1124
"SA_RS00160",954.5,180.5,7120,233.5,4467,5576,6206.5,2480,7756
"SA_RS00165",3178,744,17976,1144,12635,13699.5,16252,8288,19352.5
"SA_RS00170",2368.5,483.5,15452.5,929,10603.5,11035,12105.5,6789.5,15306.5
"SA_RS00175",333,55,2039,52,977,967,1864,849,1564
"SA_RS00180",820,256,6622,95,1761,2646,2900,4022,6225
"SA_RS00185",1123,172,5389,316,4499,3846,6485,2385,5209
"SA_RS00190",79,4,1216.5,15,821,1071.5,613.5,233,1032
"SA_RS00195",149,36,1103.5,37,619,906.5,503.5,393,861
"SA_RS00200",155,44,1557,35,688,1159,857,570,1702
"SA_RS00205",581,59,5424.5,108,3797,4072.5,4177.5,1545.5,4843.5
"SA_RS00210",3295,773.5,15457.5,1061,10557.5,11885.5,11907,8556,14466.5
"SA_RS00215",675.5,278.5,5811,385,3462,4091,4575.5,1585.5,6143.5
"SA_RS00220",1638.5,323,8933,344,5589.5,5690,6040,4182,8229.5
"SA_RS00225",2731,305,7081,989,9993,5995,11005,5243,7538
"SA_RS00240",2182.5,455.5,7886.5,602.5,5811.5,6289.5,7482.5,5955.5,9313
"SA_RS00245",1671,320,12190.5,415.5,7033.5,8757.5,9843.5,4002,11377.5
"SA_RS00250",1371,507,8641,481,5516.5,6502.5,7585,3704,8871
"SA_RS00255",896.5,142.5,5990,196,3486.5,4368.5,5208,2159.5,5790.5
"SA_RS00260",345,90,1214,139,1017,1023,1098,916,1126
"SA_RS00265",1472,306,3364,550,3177,2466,5562,3446,5131
"SA_RS00270",121,66,623,69,435,437,669,287,933
"SA_RS00275",0,0,0,0,0,0,0,0,0
"SA_RS00280",47.5,0,248,0,160.5,200,273.5,49,440
"SA_RS00285",794.5,77,4332,44,4424.5,3450,6448.5,1943,8453
"SA_RS00295",0,0,0,0,0,0,2,0,0
"SA_RS00300",0,0,0,0,0,0,0,0,0
"SA_RS00305",0,0,0,0,0,0,0,0,0
"SA_RS00310",0,0,0,0,0,0,0,0,0
"SA_RS00315",1078,32,8700,44,2197,5886,4477,2360,8135
"SA_RS14390",0,0,38,0,2,27,0,36,5
"SA_RS00325",0,0,0,0,0,0,0,0,0
"SA_RS00330",0,0,0,0,0,0,0,0,0
"SA_RS00335",0,0,0,0,0,0,0,0,0
"SA_RS00340",0,0,0,0,0,0,0,0,0
"SA_RS00345",0,0,0,0,0,0,0,0,0
"SA_RS15045",0,0,0,0,0,0,0,0,0
"SA_RS00350",0,0,0,0,0,0,0,0,0
"SA_RS00360",14,0,305,0,189,220,313,111,382
"SA_RS00365",6,0,330,1,337,125,300,10,321
"SA_RS00370",29.5,12,239.5,5,186,186.5,264.5,114.5,389
"SA_RS00375",13.5,0,259.5,0,255,176.5,142.5,35.5,342
"SA_RS14410",0,0,0,0,0,0,0,0,0
"SA_RS00380",0,0,0,0,0,0,0,0,0
"SA_RS15290",0,0,0,0,0,0,0,0,0
"SA_RS00385",0,0,0,0,0,0,0,0,0
"SA_RS00390",0,0,0,0,0,0,0,0,0
"SA_RS00395",0,0,0,0,0,0,0,0,0
"SA_RS00400",0,0,0,0,0,0,0,0,0
"SA_RS00405",0,0,0,0,0,0,0,0,0
"SA_RS00410",0,0,0,0,0,0,0,0,0
"SA_RS00415",0,0,0,0,0,0,0,0,0
"SA_RS00420",0,0,0,0,0,0,0,0,0
"SA_RS00425",0,0,0,0,0,0,0,0,0
"SA_RS00430",0,0,0,0,0,0,0,0,0
"SA_RS00435",0,0,0,0,0,0,0,0,0
"SA_RS00440",0,0,0,0,0,0,0,0,0
"SA_RS00445",0,0,0,0,0,0,0,0,0
"SA_RS00450",0,0,0,0,0,0,0,0,0
"SA_RS14420",0,0,0,0,0,0,0,0,0
"SA_RS00470",0,0,0,0,0,0,0,0,0
"SA_RS00475",0,0,0,0,0,0,0,0,0
"SA_RS00480",0,0,0,0,0,0,0,0,0
"SA_RS00485",0,0,0,0,0,0,0,0,0
"SA_RS00490",0,0,0,0,0,0,0,0,0
"SA_RS00495",0,0,0,0,0,0,0,0,0
"SA_RS00500",0,0,0,0,0,0,0,0,0
"SA_RS00505",0,0,0,0,0,0,0,0,0
"SA_RS00510",0,0,0,0,0,0,0,0,0
"SA_RS00520",0,0,0,0,0,0,0,0,0
"SA_RS00525",0,0,0,0,0,0,1,0,0
"SA_RS00530",0,0.5,160.5,1.5,58.5,98,65,1.5,28.5
"SA_RS00535",0,0.5,143.5,0.5,41.5,70,32,0.5,12.5
"SA_RS00540",359,39,4642,62,2516,3665,3722,876,4495
"SA_RS00545",72,4,784,10,494,583,635,235,885
"SA_RS00550",2,0,62,1,24,53,53,6,36
"SA_RS00555",62.5,14,980,7,370,664.5,729.5,192.5,905
"SA_RS00560",7.5,2,172,1,63,102.5,82.5,37.5,115
"SA_RS00565",149,62,319,18,240,297,403,366.5,548
"SA_RS00570",147,15,546.5,30,355,355.5,746.5,187,663
"SA_RS00575",44,4,707.5,8,372,730.5,177.5,73.5,766
"SA_RS00585",332,44,1620,127,1149,1397,1535,588,1383
"SA_RS00590",5,0,103.5,2,75.5,90.5,93,7,53
"SA_RS00595",92,14,387.5,20,268.5,257.5,277,174,274
"SA_RS00600",52,11,604,16,466,528,482,119,476
"SA_RS00605",308,66,2340,112,1807,2189,2367,844,2902
"SA_RS00610",118,35,602,45,488,578,728,170,700
"SA_RS00615",58,8,364,20,257,272,323,202,436
"SA_RS00620",10,0,89,4,90,111,121,20,120
"SA_RS00625",10,4,107,14,90,151,93,23,105
"SA_RS00630",0,0,0,0,0,0,0,0,0
"SA_RS00635",0,0,0,0,0,0,0,0,0
"SA_RS00640",5,0,19,0,17,27,26,7,52
"SA_RS00645",447,54,2233,108,1517,2017,1741,1218,2619
"SA_RS00650",147.5,40,469.5,55,398,553,535.5,307.5,546.5
"SA_RS00655",281.5,15,883.5,72,657,855,795.5,560.5,915.5
"SA_RS00660",328,36,1759,139,2662,2049,3027,1487,3055
"SA_RS00665",210,34,1195,107,1333,982,1242,414,1114
"SA_RS00670",4,0,25,0,29,34,33,9,38
"SA_RS00675",55,9,335,13,318,341,286,139,364
"SA_RS00680",68,0,578,6,415,774,204,168,612
"SA_RS00685",986,95,6437,146,4113,6089,3400,2543,7350
"SA_RS00690",23142,16974,135556,14155,72457,55613,154154,45970,162367
"SA_RS00695",240,52,5698,50,2533,3470,4323,684,4068
"SA_RS00700",112,17,1688,28,1025.5,1590.5,282.5,535,1445
"SA_RS00705",34.5,28,957.5,8,526,1115,153,369.5,1154.5
"SA_RS00710",29.5,57,2312.5,17,1669.5,3569.5,183.5,577.5,2802.5
"SA_RS00715",0,6,230,0,81,412.5,9,79,253.5
"SA_RS00720",8,6,344,0,103.5,586,31,113,357
"SA_RS00725",12,6,616.5,0,192.5,1015.5,79.5,149,626.5
"SA_RS00730",18.5,8,314.5,4,104.5,440.5,45.5,69,303.5
"SA_RS00735",12,14,605.5,1,162.5,809.5,102,151,537.5
"SA_RS00740",42.5,31,900,12,269,1198.5,185,244.5,708
"SA_RS00745",51.5,24.5,364,14,192,462,108,243.5,335
"SA_RS00750",84.5,20.5,836.5,16,344.5,1035,183,526.5,728
"SA_RS00755",43,10,591,5,259.5,633.5,195,305.5,594
"SA_RS00765",2,2,103,10,83,163,74,15,140
"SA_RS00770",1601,299,5136,279,2376,2644,4397,4452,5952
"SA_RS00775",0,0,1,0,5,1,2,1,3
"SA_RS00780",65,8,300.5,10,158,189.5,368,157.5,418
"SA_RS00785",32,4,169.5,12,107,105.5,200,132.5,192
"SA_RS00790",39.5,2,220.5,4,160,154,171.5,87.5,158
"SA_RS00795",28.5,3.5,193.5,2,175.5,149,178.5,71.5,206.5
"SA_RS00800",118,11.5,718,9,516.5,522,678,275,745.5
"SA_RS00805",865,258,2664,169,1883,2038,2622,2180,3907
"SA_RS00810",5201,1032,17942,2860,18222,15222,1156,803,1409
"SA_RS00815",285,55,1260,62,880,1076,1289,845,1672
"SA_RS00825",57.5,4,172,0,69.5,113.5,118.5,101,168
"SA_RS00830",54.5,4,589,2,277.5,433.5,260.5,151,514
"SA_RS00835",697,142,3283,132.5,1908,2042,2810.5,1569,3467.5
"SA_RS00840",1780,371,10200,497.5,6412,6333,8294.5,4618,10443.5
"SA_RS00845",25.5,4,191.5,3.5,116,123.5,132,67.5,209
"SA_RS00850",14,2,149,10.5,101,106.5,150,52,182.5
"SA_RS00855",12.5,0,186.5,8,102,122,152,72.5,183.5
"SA_RS00860",20,8,226,12,111,127,224,74,302
"SA_RS00865",12,2,136,2,72,109,76,47,100
"SA_RS00870",211,34,1028,22,699,727,1015,584,1179
"SA_RS00875",242,71.5,553,69.5,535,522,568,610,623
"SA_RS00880",253,27.5,2057,22.5,1292,1827,1999,579,2357
"SA_RS00885",1024,116,2405,238,2468,1724,5569,1510,2822
"SA_RS00890",14,9.5,245.5,10,122,446,46.5,43,320
"SA_RS00895",18.5,12.5,298,4,182,661.5,79.5,71,407
"SA_RS00900",29.5,6,378,10,291.5,806.5,103,87,587
"SA_RS00905",83.5,24,740.5,15.5,485,1409.5,208,200.5,853.5
"SA_RS00910",38.5,8,521.5,16.5,329.5,886,234,162.5,515.5
"SA_RS00915",45.5,21,563.5,18,346,668.5,228.5,149.5,426
"SA_RS00920",72,12,546,22,333,710,237,158,526
"SA_RS00925",41.5,2,310,4,163.5,383.5,121.5,78.5,338.5
"SA_RS00930",8,6,454,8,184,435,187,33,385.5
"SA_RS00935",13.5,4,410,2,183.5,477,170.5,59.5,383
"SA_RS00940",14,8,253.5,0,133.5,288.5,100,52,173.5
"SA_RS00945",72.5,32,570.5,16,339,674,245.5,242.5,462.5
"SA_RS00950",38,2.5,473,31,355,679,278,120.5,502.5
"SA_RS00955",44,3.5,491,14,307.5,512,198,147.5,462.5
"SA_RS00960",146,18,1146,20,606,1225,568,430,1034
"SA_RS00965",117,30,936,24,661,994,573,291,955
"SA_RS00970",7.5,0,149,2.5,118.5,219,37.5,27.5,233.5
"SA_RS00975",2.5,0,161,1.5,88.5,222,51.5,26.5,207.5
"SA_RS00980",440,327,7754,36,521,1696,1188,3431,7282
"SA_RS00985",67,22,567,9,337,756,283,168,532
"SA_RS00995",45,12,289,20,166,446,145,88,362
"SA_RS01000",655,146,6661,120,2771,5102,2645,1829,5431
"SA_RS01005",231.5,59.5,2883,34,1060.5,2325,1004.5,955,2665.5
"SA_RS01010",650.5,212.5,5417,111.5,1971.5,4660.5,1998.5,2878,5679.5
"SA_RS01015",240,43.5,3387.5,13.5,1147.5,2480,1256.5,797,3153
"SA_RS01020",576,104.5,5650.5,68,1929.5,4280.5,2250.5,2144,5409
"SA_RS01025",278,72,5036,67,1698,4589,1542,1180,4784
"SA_RS01030",36,4,304,2,59,204,123,161,309
"SA_RS01035",333,41,2627,20,999,1718,1853,1248,2742
"SA_RS01040",3081.5,515,17619,455,7845,11683,13438.5,10730.5,20662
"SA_RS01045",323.5,61,2362,60,1109,1821,1427.5,1013.5,3462
"SA_RS01050",2330,244,7213,448,5441,4576,8220,6355,6934
"SA_RS01055",79.5,10,351.5,22,234.5,226.5,418,268,406.5
"SA_RS01060",201.5,16,603.5,39.5,412,399.5,725,423.5,741
"SA_RS01065",78,12,395.5,10.5,344,287.5,585.5,191.5,438.5
"SA_RS01070",81,10,351.5,16,265.5,274.5,485.5,134,340
"SA_RS01075",253,20,2270,30,2142,2118,2007,824,2360
"SA_RS01080",275,72,2349,50,1053,1245,1202,1152,3432
"SA_RS01085",2189,708,13672,397,6428,8200,8788,9801,22703
"SA_RS01090",6,1,45.5,4,26,14,43.5,20.5,38.5
"SA_RS01095",6306,1400,22076.5,1328,12621,11129,21471.5,19762.5,22004.5
"SA_RS01100",203.5,148.5,3479.5,17,272.5,711,797,1704,3747
"SA_RS01105",154,169.5,1948.5,7,129,323,428,1231,1829
"SA_RS01110",229.5,137,2872.5,18,306,535.5,785.5,2060,2140
"SA_RS01115",70,56,1037.5,18,177.5,320.5,380.5,574,637
"SA_RS01120",16,2,179,2,42,66,87,52,88
"SA_RS01125",883,184,6060,251,3386,3709,6466,2356,6378
"SA_RS01130",20,0,143,0,112,80,92,31,99
"SA_RS01135",24,0,160.5,4,99.5,140.5,140,57.5,136
"SA_RS01140",24,5,180.5,6,76,167,129.5,75,136.5
"SA_RS01145",38,9,328,13,237.5,308.5,290.5,113.5,362.5
"SA_RS01150",170,28,699,14,369,408,510.5,623,703
"SA_RS01155",2,0,220,0,63,119.5,88.5,6,87.5
"SA_RS01160",5.5,0,173.5,0,48,130,96.5,16.5,152
"SA_RS01165",36.5,8,410.5,6,167,272.5,224.5,95.5,302.5
"SA_RS01170",9,2,178,1,71,142,109,17,246
"SA_RS01175",108.5,16,1676,32.5,810.5,1051,604,439,1390.5
"SA_RS01180",93,14,1215,12.5,501,875.5,427.5,374,1419
"SA_RS01185",124,13,1561.5,18,611,1136.5,620.5,654,1849
"SA_RS01190",339.5,122,5008,41,1716.5,3779,1964,1566,6381.5
"SA_RS01195",613,149,5116.5,129,1765,3374,2058,2819,5832
"SA_RS01200",21,9,216,2,107,163,172,72,286
"SA_RS01205",210,36,1117,28,720,699,958,556,1245
"SA_RS01210",39,4,178,3,70,100,99,71,131
"SA_RS01215",42,86,2010.5,16,128,308.5,249,784,2258
"SA_RS01220",52.5,112,3037.5,4,54.5,312,192.5,909,2415.5
"SA_RS01225",109,63,3174,2,126.5,383.5,433,1249.5,1542
"SA_RS01230",91.5,68,1484,0,77,147,323.5,826.5,455.5
"SA_RS01235",228,146.5,1881.5,13,127.5,158,691.5,895.5,511
"SA_RS01240",106,73.5,791.5,0,148.5,181,449.5,414.5,223
"SA_RS01245",97,12,434,15,115,148,472,120,178
"SA_RS01250",27,0,228,0,203,163,392,126,270
"SA_RS01255",60,6,376,4,63,132,236,239,634
"SA_RS01260",141,8,844.5,17.5,466.5,543,948.5,343.5,969.5
"SA_RS01265",335.5,65.5,1708.5,80,1193.5,1302.5,1844,925.5,2027.5
"SA_RS01270",106.5,29.5,642,18.5,361,509.5,687.5,265,805
"SA_RS01275",24681.5,6431,134619,2873.5,33200.5,30043,104448,79697.5,108110
"SA_RS01280",8744.5,2292,57079,919.5,13189.5,12305,44981,25970.5,37279
"SA_RS01285",71,20,2103,6,502,835,1180,353,1321
"SA_RS01290",4,0,47,0,58,44,49,15,106
"SA_RS01295",18,22,218,10,116,201,237,72,349
"SA_RS01300",0,0,4,2,2,4,8,0,7
"SA_RS01310",36,2,173,8,129,108,87.5,105,167.5
"SA_RS01315",36,5,150,2,62,89,48.5,61,131.5
"SA_RS01320",4,0,50,0,17,15,21,23,69
"SA_RS01325",8,6,101,2,32,52.5,23,35.5,150
"SA_RS01330",23,8,330,30,98,253.5,113,149.5,460
"SA_RS01335",182,21,1274,28,975,1278,1329,371,1715
"SA_RS01340",284,37,1789,50,1402,1222,2694,398,1224
"SA_RS01345",219,25,751,34,647,444,1356,369,566
"SA_RS01350",152,16.5,1871,32,1503.5,1267,3024,245.5,1144
"SA_RS01355",6222,631.5,19591,916,19832.5,14122,40235,9152.5,15826
"SA_RS01360",6,0,13,0,8,5,15,2,5
"SA_RS01365",45898,4888,111872,12953,149771,106423,180718,90591,120577
"SA_RS01375",371,50,1478,104,1314,1349,1758,892,2695
"SA_RS01380",293,76,1299,78,747,932,1083,858,1427
"SA_RS01385",0,0,1,0,1,0,2,0,3
"SA_RS01390",6,3,67.5,2,28,42,63,30,75
"SA_RS01395",0,0,5.5,0,4,6,9.5,5.5,11
"SA_RS01400",0,0,10,6,6,11,10.5,4.5,10
"SA_RS01405",7,6,84,2,33,71,59.5,13.5,102
"SA_RS01410",22,6,225,0,122,186,136,72.5,210.5
"SA_RS01415",0,0,7,0,7.5,3.5,9,3.5,11.5
"SA_RS01420",10,0,128,4,45.5,85.5,68.5,68.5,91
"SA_RS01425",1115,177,4711,279.5,3873.5,3805,4690.5,2993.5,5448
"SA_RS01430",1263,87,3887,229.5,3138,3003.5,3703,2834.5,4380.5
"SA_RS01435",1222,172,6271,312,4659.5,4651.5,5888.5,2835,6886.5
"SA_RS01440",138,18,1382,32,793,1111,971,385,1021
"SA_RS01445",181.5,15.5,1553.5,56,1091,1202.5,1141.5,470.5,1450.5
"SA_RS01450",479,44.5,4293,46,2909.5,3422,3213.5,1121.5,4499.5
"SA_RS01455",1261,134.5,9323,194,6345.5,7962,8341,3349.5,9436.5
"SA_RS01460",1627.5,258.5,13417.5,395,8816,10847.5,11207,4186.5,13316.5
"SA_RS01465",551,110,1085,185,1270,980,2174,878,1218
"SA_RS01470",288,37,2245,79,1730,1683,2098,923,2179
"SA_RS01475",153,19,1273,54,931,1021,1206,378,1132
"SA_RS01480",45.5,2.5,90.5,20,220.5,108,207.5,33.5,151.5
"SA_RS01485",100.5,9.5,225.5,78,404.5,238,441.5,74.5,241.5
"SA_RS01490",381,115,1944,104,1184,1237,1398,1090,1676
"SA_RS01495",25,6,187.5,20,76.5,85,144,110.5,210.5
"SA_RS01500",136,30,523.5,22,344.5,444,469,347.5,680.5
"SA_RS01510",27,0,285,14,180,288.5,125,98,257
"SA_RS01515",0,0,2,0,6,3.5,6,0,4
"SA_RS01520",161.5,36,768,49,496,730,479,290.5,844.5
"SA_RS01525",41.5,11,331,18,283,415,325.5,114,569.5
"SA_RS01530",47,6,393,2,226,304,232.5,116.5,385
"SA_RS01535",104,26,643,36,571,568,372,388,808
"SA_RS14450",0,0,9,0,1,4,2,1,3
"SA_RS01545",16,0,231,0,175,138,236,24,123
"SA_RS01550",24,4,282,8,209,312,157,131,284
"SA_RS01555",71,12,447,5,319,575,207,288,545
"SA_RS01560",134,32,910,81,563,825,533,555,1055
"SA_RS01565",71,12,430.5,28,480.5,529.5,416.5,120.5,444
"SA_RS01570",96.5,23.5,437,38,460.5,390,407.5,236,404.5
"SA_RS01575",66.5,16.5,510.5,20,498,524.5,553,249.5,520.5
"SA_RS01580",236,100,2021,371,2956,2719,3258,532,2236
"SA_RS01585",102,40,586,34,429,611,320,564,820
"SA_RS01590",1578,460,9098,664,6409,9156,7971,3786,12696
"SA_RS01595",263,78,1912,99,1493,2059,1846.5,823.5,2970
"SA_RS01600",36.5,17,185.5,33,174,205,195.5,73,269
"SA_RS01605",27.5,0,108,3,119.5,136.5,115.5,76.5,135.5
"SA_RS01610",40,10,513,19,492.5,702,440.5,119,722.5
"SA_RS01615",618,88,3173.5,253,3710,4373.5,3148,1903.5,5272
"SA_RS01620",34,8.5,197.5,14.5,253,255.5,223.5,35.5,363
"SA_RS01625",69,25,225,66.5,313,330,213.5,217.5,313.5
"SA_RS01630",94,8.5,646,22,671,856.5,590.5,322,840.5
"SA_RS01635",86,14,258.5,23,333,332,290.5,328,401
"SA_RS01640",555,157.5,2363.5,290,2363.5,2826.5,2256,1477.5,3009
"SA_RS01645",381,70.5,1082.5,91,1165.5,1159.5,1446,954,1395
"SA_RS01650",7,1,257,4,148,186,245,59,197
"SA_RS01655",50,6,585,0,327,531,638,95,516
"SA_RS01660",31,22,411,16,246,297,294,117,280
"SA_RS01665",14,4,163.5,2.5,112.5,94,180.5,57,147
"SA_RS01670",96,10,374.5,15.5,327,347.5,397,344,439.5
"SA_RS01675",37,10,193,8,125.5,178.5,223.5,32,268.5
"SA_RS01680",28,6,216.5,14,217.5,238,314.5,117,333.5
"SA_RS01685",13,4,315.5,12,246.5,357,334.5,81,449.5
"SA_RS01690",26,3,353,6,289,414,292,69,548
"SA_RS01695",96,20,680,19,551,516,689,344,742
"SA_RS01700",1256,92,5583,251,6387,4692,7539,3054,6038
"SA_RS01705",753,92,4771,115,3400,3103,3874,1851,3329
"SA_RS01710",721,151,4630,252,4520,4241,5220,1714,6630
"SA_RS01720",275.5,88,2541,134,2137,2905.5,1641.5,679,2479.5
"SA_RS01725",243.5,20,1749,96,1466,1620.5,944.5,446,1483.5
"SA_RS01730",372,61,2014,67,1517,1619,1262,890,1390
"SA_RS01735",11.5,1.5,80,0,23,26,24,17.5,46.5
"SA_RS01740",2.5,2.5,49,2,20.5,18,48,20.5,64.5
"SA_RS01745",10,2,92,2,43.5,65,53,33,119
"SA_RS01750",9,6,294.5,2,51,89,101,84,220
"SA_RS01755",17,6,255.5,2,45,111,77,121,334
"SA_RS01760",20,25,274,2,52,89,87,157,286
"SA_RS01765",185,22,1064,18,641,797,797,480,1131
"SA_RS01770",49,4,308,8,144,189,181,115,184
"SA_RS01775",7,3,148,0,50,87,68,53,108
"SA_RS01780",9814,2663,34260,1132,12318,17410,38994,31070,65974
"SA_RS01785",137,28,945,30,643,666,712,314,716
"SA_RS01790",105,15,617,15,472,475,492,245,530
"SA_RS01795",0,0,14,0,7,9,22,3,25
"SA_RS01800",152,48,1221.5,51,847,1247,521,748,1363
"SA_RS01805",39,23.5,357.5,14,241,270.5,154.5,188.5,376
"SA_RS01810",49.5,14,640,11,374,670.5,294,261,697.5
"SA_RS01815",154,80,1107,74.5,680,1122.5,466.5,680,1223.5
"SA_RS01820",68.5,13.5,879,32.5,569,868.5,400,360.5,914
"SA_RS01825",304,84,2517,124,1674,2496,1208,1009,2696
"SA_RS01830",91,20,587.5,12,382.5,384,405,187,667.5
"SA_RS01835",9.5,2,121.5,6,47.5,87.5,73.5,59,111
"SA_RS01840",17.5,8,141.5,2,42.5,59.5,81.5,51.5,161
"SA_RS01845",40,14,536.5,10,158.5,225,276,168.5,541.5
"SA_RS01850",251,71,1452,93,702,899,2606,862,1825
"SA_RS01855",42,2,325,14,140,145,725,121,404
"SA_RS01860",21,2,115,0,61,80,123,18,137
"SA_RS01865",109,38,2538,10,302,539,606,650,1976
"SA_RS01870",537,63,1735.5,69,1161.5,1475,1377,1177.5,1681.5
"SA_RS01875",381,35,1748.5,51,1085.5,1459,1501.5,821,2072.5
"SA_RS01880",142,17,635,26,438,448,506.5,270.5,774
"SA_RS01885",73,14,717,12,416,426,435,241,644
"SA_RS01895",40,8,211,13,98,229,124,80,198
"SA_RS01900",2,2,57.5,0,10.5,18.5,10.5,3.5,32
"SA_RS01905",13,0,105.5,1,72,74,47.5,41,63.5
"SA_RS01910",42,12,250,12,131.5,220.5,170,108.5,285.5
"SA_RS01915",118,43,839,35,485,528,543,351,642
"SA_RS01920",34,5,358,17,256,299,257,83,304
"SA_RS01925",111,22,655,22,491,551,360,257,438
"SA_RS01930",16.5,4,40.5,6.5,51,68,74.5,55,80.5
"SA_RS01935",20.5,6,173,3.5,173.5,165.5,155,44,161
"SA_RS01940",74,2,480.5,11.5,462,516.5,487,147.5,551.5
"SA_RS01945",83,2,611,31.5,478.5,574,646.5,160.5,719
"SA_RS01950",71,12,863,6,513,654,602,177,603
"SA_RS01960",1657,253,7017,405,5572,4384,7831,4306,7331
"SA_RS01965",106,4,858.5,16,350,490,671.5,306.5,916.5
"SA_RS01970",161.5,47,1631,24,614,934.5,1118.5,542,1961
"SA_RS01975",86,11,730.5,6,279.5,521.5,579.5,275.5,1122.5
"SA_RS01980",23.5,2,167,2,95.5,133,101,51.5,215
"SA_RS01985",23,4,112,6,79,110,62.5,64.5,154
"SA_RS01990",106,24,572,18,337,343,455,197,590
"SA_RS01995",119,18,799,23.5,545,697,749.5,282,653.5
"SA_RS02000",56,20,874,21.5,723,961.5,1118,177.5,1048
"SA_RS02005",599,90,2563,126,1988,2040.5,2654.5,1372.5,2388.5
"SA_RS02010",102,10,750,6,498,530,654,225,763
"SA_RS02015",3206,506.5,14603,824.5,12292,13956.5,14435.5,6772,16356.5
"SA_RS02020",5213,1505.5,18479,2657.5,17504,17154.5,20118.5,12534,19810.5
"SA_RS02025",3641,479,11371,756,12472,10222,10843,10471,11579
"SA_RS02030",22,5,410.5,6,230.5,403,234.5,57,389.5
"SA_RS14480",48,10,199.5,16,193.5,265,204.5,50,231.5
"SA_RS02040",14,4,90,2,62,79,143,38,199
"SA_RS02045",4,0,27,0,6,10,17,2,27
"SA_RS02050",590,224,5271,1086,5822,10209,1721,1108,6653
"SA_RS02055",173,31,1895,34,894,1304,1629,379,1583
"SA_RS02060",3170,317,8051,605,6508.5,7811,3906,5956,6259
"SA_RS02065",0,0,20,0,22.5,23,7,0,26
"SA_RS02070",76,2,428,12,292,337,354,176,327
"SA_RS02075",448,26,1281,50,999,1015,1262,1215,1323
"SA_RS02080",237,84,2957,81,1602,1924,2003,572,2839
"SA_RS02085",64,18,682,24,340,588,445,203,664
"SA_RS02090",4818.5,1965.5,110198.5,1478.5,42576,75017.5,24209.5,27213.5,107729.5
"SA_RS02095",2852.5,1503.5,64583.5,1152.5,26638,50046.5,14635.5,17073.5,70048.5
"SA_RS02100",704,231,3464,301,2204,2571,2569,2119,3210
"SA_RS02105",3182,580,17982,577,8839,11739,9375,12983,19193
"SA_RS02110",4,0,67,0,25,40,24,17,47
"SA_RS02115",10,2,131,2,48,90,126,36,166
"SA_RS02120",412,319,5307,310,3078,4228,3922,1166,5979
"SA_RS02125",244,34,2053,14,1213,1657,1527,751,2601
"SA_RS02130",568,206,6391,233,2221,3739,2728,1621,6449
"SA_RS02135",493,40.5,4536,66.5,3125,4542,2544.5,699.5,3656
"SA_RS02140",1047.5,161.5,10866.5,342.5,7815,10915.5,7031.5,2616.5,9231.5
"SA_RS02145",3205,498.5,25185,803,17795.5,24072.5,16760.5,8022,25641.5
"SA_RS02150",3480.5,941.5,21687.5,1652,14419.5,18499,14515.5,9444,20180
"SA_RS02155",8,0,127,0,49,69,93,16,108
"SA_RS02160",22,2,279,6,125,158,174,67,250
"SA_RS02165",1,2,135,4,31,83,87,2,144
"SA_RS02170",12,6,551,2,212,318,359,43,690
"SA_RS02175",90,6,534,13.5,350,368.5,623,207.5,676.5
"SA_RS02180",203,37,1484,46.5,851,963.5,1398,658.5,1716.5
"SA_RS02185",14,0,66,2,65,54,67,26,60
"SA_RS02190",8,2,70,0,28,66,76,27,66
"SA_RS02195",15,10,93,10,66,59,70,25,67
"SA_RS02200",0,0,2,0,6,2,7,0,6
"SA_RS02205",2,4,23,0,17,25,31,6,36
"SA_RS02210",6,6,77,10,44,37,69,13,83
"SA_RS02220",1,0,58,0,38,56,37,11,44
"SA_RS02225",2,0,29,0,19,26,22,2,18
"SA_RS02230",4,2,26,0,11,25,24,2,39
"SA_RS02235",39,4,74,13,92,89,192,48,128
"SA_RS02240",0,0,4,0,1,8,12,3,9
"SA_RS02245",360.5,118.5,2020,151,1575,1445,1896,993,1936
"SA_RS02250",104.5,45.5,1668,69,1086,1225,1811,277,1757
"SA_RS02255",12,2,54,0,37.5,9.5,159,17.5,77
"SA_RS02260",18,16,208,4,101.5,126.5,338,64.5,203
"SA_RS02265",53,15,489,10,194,295,359,165,871
"SA_RS02270",16,5,52.5,0,53.5,80,76,31.5,74
"SA_RS02275",8,2,73.5,5,58.5,94,100,14.5,62
"SA_RS02280",18,6,165.5,13,150,145,129,37,169
"SA_RS02285",5,2,85.5,1,82,96,112,12,81
"SA_RS02290",9,2,36.5,3,34.5,38,55,13,41
"SA_RS02295",0,0,29.5,0,16.5,29,26,4,43
"SA_RS02300",0,0,14,0,11,23,23,4,17
"SA_RS02305",2,0,52,0,39,39.5,29.5,8,33
"SA_RS02310",4,4,86,6,47,67.5,90.5,10,108
"SA_RS02315",192,69,989,69,722,1069,808.5,408,1143.5
"SA_RS02320",142,35,1929,59,1334.5,2049.5,1605.5,285.5,2134.5
