"gene_id","Un_A_count","Ox_A_count","Lor_A_count","Un_B_count","Ox_B_count","Lor_B_count","Co_B_count","Un_C_count","Ox_C_count","Lor_C_count","Co_C_count"
"KNNFDEDG_01338",10251,2464,6003,13142,3613,3620,5352,12618,4387,5866,4538
"KNNFDEDG_01255",43,15,23,55,43,23,31,59,43,30,32
"KNNFDEDG_01713.t00",14,10,53,26,15,60,47,37,34,41,51
"KNNFDEDG_01950.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00485",9907,7640,28135,12825,12869,20462,26215,12685,14354,27835,29449
"KNNFDEDG_02674.t00",10,9,17,7,11,31,24,6,15,21,32
"KNNFDEDG_00947.t00",22,10,48,41,21,15,45,54,6,51,43
"KNNFDEDG_01757.t00",26,27,11,27,27,19,21,18,38,17,28
"KNNFDEDG_01307",1059,619,1179,1178,940,1069,1089,1306,996,1428,898
"KNNFDEDG_00288.t00",20985,4957,28586,26384,5651,16374,13109,25764,7007,20826,13072
"KNNFDEDG_02482.t00",11,20,39,16,18,12,48,28,43,49,43
"KNNFDEDG_01763.t00",26,70,51,54,84,92,147,57,128,94,90
"KNNFDEDG_02466",850,461,622,701,429,570,456,667,567,542,498
"KNNFDEDG_02467",841,384,939,1092,743,735,837,979,774,1079,798
"KNNFDEDG_02661.t00",646,50,605,834,81,384,412,729,90,550,299
"KNNFDEDG_02462",18793,5255,12348,16662,7330,13129,15110,14319,8427,15001,12373
"KNNFDEDG_02463",9985,2575,5319,8287,3633,7115,6890,7296,3970,6870,5496
"KNNFDEDG_02460",6732,2398,4851,6571,3014,5053,5909,5923,3717,5580,5252
"KNNFDEDG_02298",17803,2167,135,16627,1021,215,108,13816,1079,134,154
"KNNFDEDG_02330.t00",90,186,346,134,341,171,633,120,413,383,686
"KNNFDEDG_01293.t00",204,149,86,293,137,91,193,245,196,109,204
"KNNFDEDG_02468",917,552,819,867,662,607,716,945,759,854,717
"KNNFDEDG_02469",950,491,937,991,815,754,896,962,872,958,901
"KNNFDEDG_00599.t00",1265,1822,1052,1419,2630,975,1832,1259,2748,1208,2242
"KNNFDEDG_00079",716,421,394,753,596,458,546,639,608,536,460
"KNNFDEDG_01179.t00",16,9,6,22,1,24,13,25,2,6,13
"Novel00099",0,0,0,1,0,2,0,0,0,0,0
"KNNFDEDG_02177.t00",581,340,605,693,421,793,736,735,462,834,695
"KNNFDEDG_02728.t00",0,0,0,0,0,0,1,0,0,2,0
"KNNFDEDG_02062",19,189,11,4,62,3,15,7,87,13,5
"KNNFDEDG_01070",575,974,273,551,1363,278,926,471,1448,358,1043
"KNNFDEDG_02060",108,61,141,174,74,126,129,178,69,143,130
"KNNFDEDG_02061",7,15,13,27,14,2,30,5,36,19,22
"KNNFDEDG_01612.t00",164,84,568,225,126,271,579,217,168,624,480
"KNNFDEDG_02067",20368,5660,3091,17851,7457,2984,3611,16924,8221,2905,3961
"KNNFDEDG_02064",83,183,68,66,96,67,54,70,109,77,60
"KNNFDEDG_02065",335,303,126,276,334,149,208,238,328,157,175
"KNNFDEDG_00963.t00",927,2577,885,1584,4829,540,3237,1456,7414,863,3484
"KNNFDEDG_01324.t00",147,59,77,166,93,135,168,159,126,128,184
"KNNFDEDG_02727.t00",6,1,11,8,1,5,19,3,2,12,15
"KNNFDEDG_01073",32,8,30,35,5,32,46,35,15,54,28
"KNNFDEDG_02366.t00",78,926,113,226,3718,38,3001,224,6018,185,2991
"Novel00427",0,2,0,0,0,3,6,2,0,0,1
"KNNFDEDG_01906.t00",287,87,150,355,101,101,121,353,111,148,110
"KNNFDEDG_02200",582,171,577,761,337,410,574,740,337,594,519
"KNNFDEDG_02140.t00",150,308,439,160,364,472,555,124,435,465,744
"KNNFDEDG_01302",378,100,203,553,157,143,265,456,204,275,182
"KNNFDEDG_02748.t00",112,32,128,145,13,182,167,122,26,224,151
"KNNFDEDG_02291.t00",3441,85,56,4772,111,43,61,4996,154,39,51
"Novel00417",0,5,0,0,0,7,1,6,2,0,1
"KNNFDEDG_01784.t00",27,21,17,28,19,10,4,28,27,10,13
"KNNFDEDG_00308",15248,1507,3464,17898,2450,3134,3844,14790,2570,4016,2905
"KNNFDEDG_01469",8365,3593,6982,8424,4742,6643,7713,7810,5455,7797,6544
"KNNFDEDG_01568.t00",61,40,806,146,84,312,590,166,104,741,403
"KNNFDEDG_00688.t00",123,347,1684,193,479,1474,2539,278,545,1879,2046
"KNNFDEDG_02664",313,391,2654,458,439,2511,3414,441,585,3415,2366
"KNNFDEDG_02665",9644,10258,63847,10320,13505,67608,61856,10878,14171,68537,53679
"KNNFDEDG_02666",1676,882,318,1883,1182,238,486,1707,1470,354,491
"KNNFDEDG_02660",901,766,2340,1305,1097,1587,2854,1083,1327,2521,2632
"KNNFDEDG_02721.t00",2,1,10,4,2,4,11,2,10,2,8
"KNNFDEDG_00300.t00",1676,9593,3918,1824,16735,3531,8673,1696,17818,4468,11873
"Novel00419",0,0,0,0,0,0,0,1,0,0,0
"KNNFDEDG_01647",165,127,163,117,92,129,70,100,74,131,111
"KNNFDEDG_01862",28,23,134,24,10,115,84,57,18,123,72
"KNNFDEDG_01645",765,301,411,1110,474,243,195,1359,568,406,198
"KNNFDEDG_01644",371,192,341,401,269,323,279,423,205,378,396
"KNNFDEDG_01643",412,297,1537,507,467,1083,1362,434,573,1521,1117
"KNNFDEDG_01310",168,123,396,279,224,278,405,275,213,415,403
"KNNFDEDG_01865",5,1,63,9,2,42,17,4,1,63,23
"KNNFDEDG_01640",10027,831,3763,11663,1210,3978,2162,10748,1532,4825,1707
"KNNFDEDG_00513.t00",1065,1346,3032,958,1322,2284,4011,957,1573,2721,3873
"KNNFDEDG_02514",663,445,573,689,617,1161,1290,678,782,1180,960
"KNNFDEDG_02515",1769,1134,2449,1644,1117,3077,2347,1383,1337,2644,2369
"KNNFDEDG_02512",1126,467,656,1118,540,981,1110,1100,648,1096,692
"KNNFDEDG_01318",517,951,2678,615,1193,3103,3584,600,1145,3102,3882
"KNNFDEDG_01649",68,103,80,46,45,56,40,80,46,59,40
"KNNFDEDG_01648",46,33,42,43,44,53,31,37,34,29,34
"KNNFDEDG_00059.t00",294,128,431,331,239,364,357,297,306,503,311
"KNNFDEDG_01577.t00",590,264,2781,1197,641,1482,2762,1140,814,3424,2165
"KNNFDEDG_00149.t00",165,66,509,275,70,274,377,266,92,539,247
"KNNFDEDG_00146",30,22,21,60,38,15,33,81,26,19,26
"KNNFDEDG_02762",242,87,163,339,150,118,128,280,197,133,92
"KNNFDEDG_02415.t00",104,27,131,115,50,113,132,78,66,149,141
"KNNFDEDG_02747.t00",51,12,53,44,15,107,45,44,6,64,37
"KNNFDEDG_01790",623,529,343,688,782,411,330,872,834,373,292
"KNNFDEDG_01792",184,128,88,245,173,81,110,249,190,114,122
"KNNFDEDG_01794",991,606,4266,1219,755,4181,3284,1232,740,5119,2853
"KNNFDEDG_01797",2364,2564,4789,3001,4185,2913,3981,3300,4417,4541,4848
"KNNFDEDG_01796",8594,8962,16641,10325,15139,10260,13297,11065,15862,15163,17339
"KNNFDEDG_01269",771,145,193,927,199,203,134,814,203,232,172
"KNNFDEDG_01268",2399,476,849,2110,654,779,642,2360,657,732,752
"KNNFDEDG_01053.t00",9,0,5,23,7,6,16,38,8,12,6
"KNNFDEDG_00099",789,391,715,1017,572,576,745,969,779,802,829
"KNNFDEDG_01263",805,845,5346,1407,1675,3498,6176,1450,2052,7454,3928
"KNNFDEDG_01262",752,1022,4688,1099,1598,3792,4958,1032,1869,6370,3617
"KNNFDEDG_01264",1502,544,1609,2355,584,1100,1247,2297,725,1541,1254
"KNNFDEDG_01267",511,489,421,473,629,595,705,384,578,663,766
"KNNFDEDG_00689",45,71,233,43,108,180,336,37,169,221,253
"KNNFDEDG_01389.t00",327,263,152,294,364,114,297,338,357,184,276
"KNNFDEDG_00680",9,8,60,10,12,30,68,8,8,48,34
"KNNFDEDG_00681",747,357,2542,933,559,2209,2913,726,646,2687,2505
"KNNFDEDG_00682",5758,3713,30277,6176,4846,25369,27475,4629,4623,29475,26336
"KNNFDEDG_00683",3483,1999,3752,3009,2585,3320,3238,3095,2707,3408,3413
"KNNFDEDG_00093.t00",299,98,218,368,157,151,162,303,204,230,171
"KNNFDEDG_01623",166,43,292,190,35,172,161,135,36,183,192
"KNNFDEDG_00686",366,432,2164,379,741,2063,2646,388,753,2383,2562
"KNNFDEDG_00687",266,470,2441,344,693,2312,3328,373,912,2861,3072
"KNNFDEDG_00589.t00",1100,525,1913,1389,1036,1652,2522,1345,1245,2543,2285
"KNNFDEDG_00201.t00",54,16,36,78,15,19,58,70,5,45,39
"KNNFDEDG_00735.t00",666,596,472,712,644,544,553,776,694,581,606
"KNNFDEDG_00204.t00",10,8,3,9,7,19,2,1,0,1,6
"KNNFDEDG_02114.t00",25,9,11,28,21,4,32,33,14,34,16
"KNNFDEDG_01624",3554,791,1156,3167,686,1697,790,3362,674,1384,757
"KNNFDEDG_00993.t00",8,7,4,7,8,8,9,5,15,13,13
"KNNFDEDG_01334.t00",129,2305,383,146,4351,331,2324,107,5704,565,2428
"KNNFDEDG_00094.t00",140,44,64,195,66,36,60,140,72,52,46
"KNNFDEDG_01085",3110,2434,6040,3194,3480,5578,6160,3347,4222,6661,5450
"KNNFDEDG_01084",810,626,1535,755,825,1652,1427,795,867,1540,1384
"KNNFDEDG_01087",559,431,687,411,579,958,798,412,543,841,673
"KNNFDEDG_01086",1199,881,2135,1217,1361,1926,2338,1186,1502,2571,1922
"KNNFDEDG_01081",175,61,166,251,109,84,155,252,99,173,141
"KNNFDEDG_02380.t00",1235,358,3448,1839,387,1857,1748,2164,577,2763,1420
"KNNFDEDG_01083",802,675,1256,698,635,1606,1313,647,665,1277,1218
"KNNFDEDG_01082",4839,3247,11347,5206,4971,10296,11534,5352,5566,12862,9913
"KNNFDEDG_02751.t00",208,89,169,211,79,364,159,214,58,203,156
"KNNFDEDG_00908.t00",243,213,319,260,325,312,450,262,323,339,512
"KNNFDEDG_01088",698,413,1157,718,746,1121,1399,615,789,1416,1020
"KNNFDEDG_00858.t00",73,6,17,64,5,15,12,59,5,15,10
"KNNFDEDG_00352",6853,2641,4981,6751,4187,6115,6877,6149,4373,6937,6587
"KNNFDEDG_00353",524,180,136,505,257,141,227,421,235,150,178
"KNNFDEDG_00351",12964,4796,5573,12083,7150,6629,6566,10387,7673,7793,6576
"KNNFDEDG_00356",1149,174,516,1393,241,631,664,1500,259,840,481
"KNNFDEDG_00354",14051,3159,6774,15984,3621,6104,5795,14626,4076,7427,5360
"KNNFDEDG_00358",1132,350,612,936,395,899,625,1062,373,771,724
"KNNFDEDG_00359",2787,1109,1955,2563,1290,2603,1823,2342,1376,2209,1790
"KNNFDEDG_02197.t00",72,35,315,168,69,151,275,155,49,275,191
"KNNFDEDG_01586",136,56,87,231,69,28,73,194,102,87,88
"KNNFDEDG_00335",1007,612,2241,1908,1064,909,1573,1985,1348,2129,1802
"KNNFDEDG_01351.t00",1,5,2,10,2,0,6,10,4,2,5
"KNNFDEDG_01726.t00",78,21,54,100,23,29,26,97,26,46,23
"KNNFDEDG_01886",627,143,401,505,169,325,225,520,177,322,204
"KNNFDEDG_01880",23,2,12,13,10,5,0,23,6,1,4
"KNNFDEDG_02711.t00",24,16,68,33,34,127,144,46,56,149,131
"sRNA00020",0,0,0,1,0,0,0,0,0,0,0
"KNNFDEDG_01795.t00",0,5,0,5,0,6,5,4,2,2,3
"Novel00282",5,39,7,1,4,13,10,3,11,4,24
"Novel00283",3,3,25,19,10,5,24,8,6,10,13
"Novel00280",732,406,655,655,636,636,604,685,702,718,623
"Novel00083",0,0,0,0,0,2,1,1,0,0,0
"Novel00286",0,2,1,0,0,0,3,2,0,0,1
"Novel00287",4,1,2,2,4,0,1,0,4,4,4
"Novel00284",1,1,0,0,1,0,0,1,2,0,1
"Novel00285",0,2,3,0,0,2,0,0,0,0,0
"Novel00288",118,60,27,83,25,47,34,60,42,38,37
"Novel00289",4,2,0,3,1,1,1,0,3,1,2
"KNNFDEDG_00216.t00",0,0,0,0,0,0,0,2,0,1,1
"Novel00048",10,9,4,4,3,2,8,7,4,7,4
"KNNFDEDG_01024.t00",113,232,313,222,420,219,621,213,499,439,529
"Novel00044",52,12,16,52,17,12,12,34,26,21,12
"Novel00045",9,33,38,5,10,20,7,1,2,19,9
"Novel00046",0,0,0,2,1,1,0,3,0,0,0
"Novel00047",0,8,0,1,0,0,1,3,0,0,0
"Novel00040",11,13,1,8,8,7,12,12,10,4,6
"Novel00041",36,50,56,81,94,59,73,60,97,66,122
"Novel00042",11,4,4,1,1,4,11,5,5,6,1
"Novel00043",58,24,43,77,16,51,54,73,34,44,37
"KNNFDEDG_00396",602,741,555,467,477,780,600,426,596,561,533
"KNNFDEDG_01970.t00",164,48,140,160,27,153,72,192,27,123,53
"Novel00448",30,37,83,77,35,38,133,71,83,85,99
"Novel00449",11,8,13,25,12,7,19,17,15,10,6
"Novel00168",14,2,2,0,2,1,5,0,1,0,3
"sRNA00026",2,4,2,1,0,0,0,1,0,0,1
"Novel00440",22,15,5,29,2,11,9,37,2,9,16
"KNNFDEDG_01995.t00",1,24,189,14,49,85,112,6,45,151,66
"Novel00442",29,16,59,55,16,58,56,42,29,75,24
"Novel00443",55,41,88,67,21,56,84,79,25,106,43
"Novel00444",41,39,15,31,31,7,25,48,38,14,26
"Novel00445",15,7,7,12,17,9,9,19,27,11,4
"Novel00446",17,1,2,13,4,2,0,3,3,0,4
"Novel00447",28,24,4,11,4,1,3,11,2,2,9
"KNNFDEDG_01384.t00",1738,1023,2706,2187,2119,2149,3894,1932,2595,3525,3638
"KNNFDEDG_01811.t00",20,15,24,24,25,30,52,16,23,32,35
"KNNFDEDG_00390",1463,576,1898,1772,970,1370,1839,1801,1015,2026,1622
"KNNFDEDG_02640",80,77,270,130,100,162,199,120,143,204,253
"KNNFDEDG_01323.t00",31,2,30,50,21,39,71,40,22,33,37
"KNNFDEDG_02164.t00",88,32,29,92,41,29,43,106,47,32,67
"KNNFDEDG_01823.t00",2302,149,1038,2800,208,853,698,2587,259,1089,442
"KNNFDEDG_00447.t00",5186,3794,5778,4458,3833,5646,5684,4189,4089,5554,5301
"KNNFDEDG_00919",2220,3435,3434,2393,4206,2795,4083,1945,5027,3317,4345
"KNNFDEDG_01672.t00",11,0,15,20,4,10,11,12,1,29,2
"KNNFDEDG_02672.t00",0,3,1,2,0,1,3,0,0,1,4
"KNNFDEDG_02370.t00",194,124,137,100,86,172,53,105,146,119,126
"KNNFDEDG_00912",2815,953,811,2891,1143,723,900,2729,1320,795,1038
"KNNFDEDG_00913",2498,861,2360,2969,1367,1650,1806,3027,1660,2133,2050
"KNNFDEDG_00914",1621,1308,1069,1616,1665,1095,1993,1551,1842,1427,2162
"KNNFDEDG_00917",8498,893,995,7193,1085,1482,1364,6457,1117,1480,1232
"KNNFDEDG_01556.t00",3,6,13,0,1,0,3,1,3,3,0
"KNNFDEDG_00941.t00",19,12,118,74,29,32,122,66,73,137,92
"KNNFDEDG_00011.t00",37,31,113,113,58,152,150,69,52,179,116
"KNNFDEDG_02349.t00",25,13,11,18,5,17,3,32,20,10,1
"KNNFDEDG_01851.t00",153,45,102,161,86,71,105,124,56,124,78
"KNNFDEDG_02105.t00",4384,5834,9968,4000,6149,5883,8341,3236,7174,6728,9119
"KNNFDEDG_02543",1121,385,241,1341,501,260,308,1213,612,259,296
"KNNFDEDG_01142.t00",80,76,328,268,172,165,655,247,264,472,395
"KNNFDEDG_00701.t00",0,0,0,3,0,1,0,0,0,0,0
"KNNFDEDG_02726.t00",3,1,10,5,5,10,3,3,2,14,11
"KNNFDEDG_00929.t00",89,60,41,108,36,75,46,94,42,72,47
"KNNFDEDG_00906.t00",46,20,52,117,53,20,102,101,74,76,84
"KNNFDEDG_01037.t00",13,2,19,15,20,11,24,28,13,21,13
"KNNFDEDG_01048.t00",71,33,15,57,43,14,21,51,33,21,20
"KNNFDEDG_02171.t00",419,107,796,423,130,709,753,454,169,848,590
"KNNFDEDG_02566.t00",2630,1628,10563,2615,1673,12912,9584,3059,1792,11738,9677
"KNNFDEDG_00224.t00",146,83,92,498,326,270,281,171,131,125,124
"KNNFDEDG_02779",3,2,0,2,4,0,1,0,8,0,4
"KNNFDEDG_02730.t00",17,35,16,8,28,57,53,20,46,34,28
"KNNFDEDG_00537.t00",24,7,27,41,11,13,21,31,16,28,12
"KNNFDEDG_01531",344,333,504,332,254,540,1214,264,309,456,1404
"KNNFDEDG_00577.t00",254,186,72,244,129,118,118,170,178,69,104
"KNNFDEDG_02559.t00",438,645,432,462,1061,558,1151,419,1217,751,945
"KNNFDEDG_01530",74,65,132,99,70,73,77,80,65,77,78
"KNNFDEDG_00368.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_00510.t00",11,6,3,7,3,2,1,12,15,2,2
"Novel00255",0,0,0,0,2,0,0,0,0,0,0
"KNNFDEDG_01248",2365,1122,2088,2256,1168,2712,2173,2286,1160,2592,1684
"KNNFDEDG_02639.t00",5,3,33,19,16,17,30,21,19,29,34
"KNNFDEDG_01522.t00",178,142,345,238,183,328,471,257,214,481,403
"KNNFDEDG_01925.t00",0,2,3,0,0,1,0,0,0,9,5
"KNNFDEDG_02589",920,258,1007,1519,405,691,754,1560,497,1121,837
"KNNFDEDG_01027.t00",574,587,1630,906,821,1088,1932,793,1116,1897,1826
"KNNFDEDG_02669.t00",0,0,1,0,1,8,3,0,0,5,1
"KNNFDEDG_00897",8,0,8,5,4,4,8,6,3,2,0
"KNNFDEDG_00959",146,20,44,298,16,13,16,377,25,37,36
"KNNFDEDG_02221",122,10,82,162,13,42,46,144,33,75,31
"KNNFDEDG_02338.t00",290,166,450,530,200,417,668,486,243,731,475
"KNNFDEDG_02163.t00",269,82,52,244,133,95,98,254,119,81,82
"KNNFDEDG_00326.t00",2337,780,1297,2479,1014,1633,1724,2406,1232,1841,1712
"KNNFDEDG_00958",92,9,25,145,13,6,23,155,14,28,11
"KNNFDEDG_00616.t00",21,47,33,37,50,65,99,23,38,40,80
"KNNFDEDG_00890",690,129,224,804,184,213,168,694,215,240,149
"KNNFDEDG_02475",29,54,896,88,78,519,484,124,97,743,520
"KNNFDEDG_02474",107,48,43,99,47,63,66,112,41,81,52
"KNNFDEDG_00252.t00",178,154,495,258,261,375,788,237,286,532,616
"KNNFDEDG_02471",6089,1208,1718,6487,2044,1599,1627,5914,2550,1742,1497
"KNNFDEDG_02470",5115,972,1694,6520,1906,1529,2003,5847,2257,2167,1678
"KNNFDEDG_02473",215,112,88,161,118,51,61,177,105,90,106
"Novel00252",0,2,6,2,1,3,2,0,0,1,5
"KNNFDEDG_02479",41,37,258,89,109,115,229,84,149,301,254
"KNNFDEDG_00299",302,73,109,341,152,103,137,370,123,168,138
"KNNFDEDG_01203.t00",483,160,423,639,295,326,505,578,363,510,439
"KNNFDEDG_00954",734,85,140,947,135,88,105,1034,157,103,98
"KNNFDEDG_02112.t00",3,2,6,5,0,3,1,20,3,4,4
"KNNFDEDG_01758.t00",88,393,48,42,208,195,156,33,176,59,109
"KNNFDEDG_00955",2299,254,289,2102,304,242,225,2150,373,232,212
"KNNFDEDG_02739.t00",26,10,6,25,3,5,3,15,5,9,8
"Novel00316",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_02079",436,256,243,371,267,181,183,372,264,219,229
"KNNFDEDG_00957",767,88,118,677,86,75,75,760,110,64,56
"KNNFDEDG_02071",24,11,10,7,16,2,6,18,8,2,2
"KNNFDEDG_00742.t00",19,45,189,71,117,75,546,59,254,257,529
"KNNFDEDG_02073",383,416,405,438,543,324,690,414,583,460,652
"KNNFDEDG_02075",67,23,83,76,46,37,50,76,47,79,66
"KNNFDEDG_02074",384,396,315,409,494,384,682,410,493,466,646
"Novel00258",2,0,2,1,1,3,3,0,1,7,5
"KNNFDEDG_00248.t00",90,58,48,126,99,36,63,113,116,71,58
"KNNFDEDG_00392",761,247,534,797,322,537,576,891,399,744,500
"KNNFDEDG_00952",1532,201,348,1950,307,257,222,2034,368,319,278
"KNNFDEDG_01769.t00",274,65,132,431,109,76,95,413,126,137,129
"KNNFDEDG_01366.t00",1469,794,2719,1516,856,2878,2316,1543,883,3094,2034
"KNNFDEDG_00953",317,58,46,417,52,37,39,443,61,48,28
"KNNFDEDG_01058",1,0,3,1,0,0,2,3,0,4,0
"KNNFDEDG_00290",1809,587,1668,1992,952,1192,1274,1906,1013,1501,1413
"KNNFDEDG_02215",135,58,253,134,42,308,106,158,73,184,88
"KNNFDEDG_02214",1035,399,1945,1217,485,1325,1162,1133,540,1627,1283
"KNNFDEDG_02217",6,3,10,14,6,9,5,15,10,16,16
"KNNFDEDG_01385.t00",508,256,274,467,263,366,290,455,304,335,374
"KNNFDEDG_00673.t00",271,117,234,434,223,204,379,369,271,368,298
"KNNFDEDG_01170.t00",13,8,112,38,20,126,156,29,7,129,69
"KNNFDEDG_00587.t00",133,48,16,104,18,30,39,69,40,24,15
"Novel00174",23,29,12,13,22,11,19,27,22,13,28
"KNNFDEDG_00042.t00",0,0,0,0,0,0,0,0,0,0,0
"KNNFDEDG_01419",165,127,152,252,194,129,145,212,210,183,169
"KNNFDEDG_00241.t00",1,2,1,2,0,1,0,0,4,1,6
"KNNFDEDG_01412",187,119,67,225,180,52,58,238,164,80,117
"KNNFDEDG_02681.t00",9,0,31,6,0,25,35,5,2,46,8
"KNNFDEDG_02725.t00",3,5,0,0,2,14,5,4,10,4,5
"KNNFDEDG_01411",329,195,137,384,265,103,132,304,291,110,115
"KNNFDEDG_01416",608,525,797,602,525,753,736,561,561,790,955
"KNNFDEDG_01417",1983,3065,3797,2187,3523,3168,4390,2197,4187,3350,5379
"KNNFDEDG_01414",43,23,40,101,15,10,38,71,45,33,48
"KNNFDEDG_01415",240,114,127,358,166,123,125,347,206,110,125
"KNNFDEDG_02549.t00",0,0,0,0,0,0,0,0,0,0,0
"Novel00175",10,13,5,7,4,13,4,12,6,4,4
"KNNFDEDG_01596.t00",47,22,23,64,30,32,30,62,32,30,33
"KNNFDEDG_01320",635,269,625,470,291,920,458,457,298,714,438
"KNNFDEDG_01321",240,89,356,211,126,455,267,295,149,450,263
"KNNFDEDG_01322",356,207,741,459,228,623,501,359,317,763,480
"KNNFDEDG_01631",1154,1934,284,1209,2537,191,188,1209,2741,257,182
"KNNFDEDG_02509",2302,1047,2730,2401,1279,2630,2664,2254,1715,3085,1933
"KNNFDEDG_02429.t00",156,104,196,222,148,289,275,207,142,315,321
"KNNFDEDG_01326",2240,2521,5633,2450,3411,4715,5963,2323,4255,5923,5478
"KNNFDEDG_02505",114,56,84,84,41,108,51,105,37,91,32
"KNNFDEDG_02504",223,70,345,329,123,254,203,307,155,450,124
"KNNFDEDG_02506",144,33,155,155,81,124,117,176,81,171,82
"KNNFDEDG_02503",477,210,636,584,228,419,398,542,257,545,388
"Novel00176",5,0,1,1,0,2,0,0,0,1,0
"KNNFDEDG_02697",113,73,109,83,117,180,168,114,121,147,132
"KNNFDEDG_02696",73,59,106,83,116,102,153,109,106,154,148
"KNNFDEDG_00711.t00",98,73,62,104,47,61,45,68,50,47,36
"KNNFDEDG_02693",638,255,2461,1165,450,1237,1050,1630,463,2206,1292
"KNNFDEDG_02692",198,58,161,299,67,99,101,290,67,140,97
"KNNFDEDG_02461",8592,2764,5904,7121,3314,5748,6314,6323,3984,6269,5800
"KNNFDEDG_02230.t00",189,187,570,250,214,623,1236,201,234,856,672
"KNNFDEDG_01254",173,166,164,215,146,141,157,210,187,207,143
"KNNFDEDG_02379.t00",11402,3816,29526,12245,4638,19086,14958,13784,5574,23296,15575
"KNNFDEDG_01256",68,11,14,51,16,34,52,62,12,35,36
"KNNFDEDG_01934.t00",75,70,98,81,44,74,79,71,59,76,69
"KNNFDEDG_01250",8233,6906,17033,11198,11877,16719,27169,11017,14626,25721,18865
"KNNFDEDG_01251",707,561,585,722,692,613,654,713,706,695,612
"KNNFDEDG_01252",368,249,328,422,367,296,476,429,370,422,330
"KNNFDEDG_01521",24,19,55,53,25,71,90,36,31,88,62
"KNNFDEDG_01258",272,124,325,249,112,362,263,237,158,325,220
"KNNFDEDG_00738.t00",46,25,75,51,55,36,68,26,50,79,84
"KNNFDEDG_01529",36,28,55,36,19,21,22,27,31,54,29
"KNNFDEDG_00697",3,3,36,9,1,22,12,3,4,34,5
"KNNFDEDG_00694",55,39,63,54,66,48,165,85,71,96,141
"KNNFDEDG_00692",37,10,8,35,12,5,17,24,12,30,9
"KNNFDEDG_01748",618,284,545,1235,379,227,557,1238,629,536,461
"KNNFDEDG_00595",830,9067,3164,1284,17899,2396,14978,1184,21454,4224,17942
"KNNFDEDG_00004.t00",378,304,980,590,607,1406,1124,459,573,1561,1048
"KNNFDEDG_02159.t00",134,144,450,116,164,360,437,118,200,452,468
"KNNFDEDG_00698",1320,1166,3966,1571,1380,3191,3253,1417,1676,3764,3231
"KNNFDEDG_00856.t00",19,1,9,7,5,2,8,17,0,5,7
"KNNFDEDG_02289",26495,2907,454,31920,2066,653,360,25739,2413,611,385
"KNNFDEDG_00016.t00",0,1,8,0,0,6,7,0,2,9,3
"KNNFDEDG_02045.t00",36,9,25,49,6,14,27,40,3,39,17
"KNNFDEDG_01429",43196,8097,32316,42027,10910,41808,32053,39913,11527,43782,25938
"KNNFDEDG_02490",1846,531,1777,1856,517,713,369,1757,376,808,360
"KNNFDEDG_00951",2487,464,551,2243,467,508,455,2110,553,490,381
"KNNFDEDG_00591",890,419,1100,1039,587,982,993,1053,617,1169,967
"KNNFDEDG_00751.t00",371,87,113,531,148,77,90,453,205,161,86
"KNNFDEDG_01365.t00",987,497,1453,929,543,2145,1316,860,591,1786,1120
"Novel00179",2,0,0,3,3,0,2,0,0,0,3
"KNNFDEDG_00239",3086,1223,564,2967,1684,538,615,2659,2107,553,728
"KNNFDEDG_00238",13484,5247,8324,19651,9358,8290,12122,20510,11795,11713,12280
"KNNFDEDG_00641.t00",93,54,61,177,137,63,142,193,168,93,136
"KNNFDEDG_00691.t00",847,1372,2729,1142,1714,2003,3506,998,2090,3124,3065
"KNNFDEDG_00233",764,357,490,683,369,534,472,661,474,561,487
"KNNFDEDG_01656.t00",329,51,218,495,40,116,36,414,53,182,35
"KNNFDEDG_00234",902,416,711,712,462,721,557,740,524,626,550
"KNNFDEDG_02735.t00",43,16,19,58,21,12,15,54,34,15,17
"KNNFDEDG_00341",884,481,864,1090,583,757,784,951,622,825,829
"KNNFDEDG_00340",4177,994,903,6627,1149,797,839,7415,1672,1065,775
"KNNFDEDG_00343",2827,1337,2196,2925,1782,1918,1969,2755,1969,2374,1959
"KNNFDEDG_00342",2131,862,2514,2881,1610,1523,2413,2873,1856,2540,2468
"KNNFDEDG_00345",3367,1640,4048,3239,1534,3151,2291,3471,1739,2983,2935
"KNNFDEDG_00344",4691,1243,4251,5310,2020,3171,2184,5205,2016,4050,2162
"KNNFDEDG_00347",3039,244,439,3409,338,539,697,2902,447,674,460
"KNNFDEDG_00346",3492,332,695,5459,452,715,1309,4623,649,1143,779
"KNNFDEDG_01858.t00",53,39,179,80,77,145,83,59,38,145,85
"KNNFDEDG_00348",2919,171,532,3923,267,594,782,3429,473,786,513
"KNNFDEDG_00003",189,169,499,244,296,883,625,178,286,793,530
"KNNFDEDG_00153",89,64,56,95,82,64,77,122,91,62,88
"KNNFDEDG_02058.t00",16,34,56,43,23,45,65,40,51,57,49
"KNNFDEDG_02507.t00",300,160,81,193,145,114,171,196,190,75,195
"KNNFDEDG_01112.t00",556,281,550,725,513,423,639,745,591,505,609
"Novel00276",0,0,1,2,0,2,0,5,1,0,2
"KNNFDEDG_00398.t00",26,27,94,117,24,52,88,59,16,59,32
